u,E_Low,E_LowerMid,E_UpperMid,E_High,w_Low,w_LowerMid,w_UpperMid,w_High,E_agg
0.20969899665551842,5.414785199537167,8.711465811753214,9.243117356054512,7.507686785847281,0.5019314305695793,0.29992827318001947,0.17867994474828472,0.01946035150211649,7.1283277015187085
0.21237458193979936,5.393346968906549,8.695303028934388,9.233026422817055,7.509964601646944,0.49692361903339166,0.30175298444338017,0.18126714004088473,0.020056256482343358,7.128181203922249
0.21505016722408027,5.37190873827593,8.679140246115564,9.222935489579596,7.512242417446606,0.4919083290623524,0.30355334998835765,0.1838703254588568,0.020667995490433144,7.128155890609789
0.21772575250836124,5.350470507645311,8.662977463296738,9.212844556342137,7.514520233246269,0.4868864950885821,0.305328610801323,0.1864890010564578,0.021295893053637126,7.1282493042510895
0.22040133779264215,5.329032277014692,8.646814680477913,9.20275362310468,7.516798049045931,0.4818590592970552,0.3070780123881285,0.18912265144971135,0.021940276865104795,7.128458941710734
0.2230769230769231,5.307594046384073,8.630651897659089,9.192662689867221,7.519075864845594,0.47682697098063775,0.30880080538622234,0.19177074593795973,0.022601477695180172,7.128782255977002
0.22575250836120403,5.286155815753455,8.614489114840262,9.182571756629763,7.521353680645257,0.4717911858824495,0.31049624617747706,0.1944327386416677,0.023279829298405805,7.12921665816188
0.22842809364548497,5.2647175851228365,8.598326332021438,9.172480823392304,7.52363149644492,0.46675266552646855,0.3121635975008409,0.1971080686564687,0.02397566831622194,7.1297595195697765
0.2311036789297659,5.243279354492217,8.582163549202612,9.162389890154847,7.525909312244583,0.46171237653732644,0.31380212906391275,0.1997961602234101,0.024689334175350693,7.130408173832307
0.23377926421404685,5.221841123861599,8.566000766383787,9.152298956917388,7.528187128044245,0.45667128995027506,0.3154111181525382,0.20249642291532763,0.0254211689818592,7.1311599191064055
0.2364548494983278,5.200402893230979,8.549837983564963,9.14220802367993,7.530464943843908,0.451630380512333,0.3169898502375195,0.2052082518392492,0.026171517410898484,7.132012020332746
0.23913043478260873,5.178964662600361,8.533675200746137,9.132117090442472,7.53274275964357,0.44659062597564375,0.3185376195775368,0.2079310278547007,0.02694072659211887,7.132961711551469
0.24180602006688964,5.1575264319697425,8.517512417927312,9.122026157205013,7.535020575443233,0.44155300638410416,0.32005372981737434,0.21066411780775648,0.027729145990765036,7.134006198271917
0.24448160535117058,5.136088201339123,8.501349635108486,9.111935223967555,7.537298391242896,0.4365185033543356,0.3215374945805556,0.21340687478065062,0.0285371272844582,7.135142659893003
0.24715719063545152,5.114649970708505,8.485186852289662,9.101844290730096,7.5395762070425585,0.4314880993520954,0.3229882380554948,0.21615863835673502,0.029365024235674754,7.136368252170713
0.24983277591973246,5.093211740077885,8.469024069470837,9.091753357492639,7.541854022842221,0.4264627769652334,0.32440529557428427,0.21891873490054733,0.030213192559935022,7.137680109729103
0.25250836120401343,5.071773509447267,8.452861286652011,9.08166242425518,7.544131838641884,0.42144351817431513,0.32578801418324604,0.2216864778527208,0.03108198978971794,7.139075348611032
0.25518394648829434,5.0503352788166485,8.436698503833187,9.071571491017721,7.546409654441547,0.41643130362203984,0.3271357532043943,0.22446116803944513,0.03197177513412066,7.140551068864782
0.25785953177257526,5.02889704818603,8.42053572101436,9.061480557780264,7.54868747024121,0.41142711188258485,0.328447884786967,0.22724209399616277,0.03288290933428525,7.1421043571626
0.26053511705685617,5.007458817555412,8.404372938195536,9.051389624542805,7.550965286040872,0.40643191873201734,0.3297237944482074,0.23002853230515855,0.03381575451461691,7.14373228944714
0.26321070234113714,4.986020586924792,8.38821015537671,9.041298691305347,7.553243101840534,0.40144669642090375,0.3309628816025944,0.23281974794668053,0.03477067402982123,7.145431933601652
0.2658862876254181,4.964582356294173,8.372047372557885,9.031207758067888,7.555520917640197,0.3964724129502562,0.33216456007874606,0.2356149946632069,0.03574803230779072,7.1472003521398
0.268561872909699,4.943144125663554,8.35588458973906,9.02111682483043,7.55779873343986,0.3915100313519347,0.3333282586232413,0.23841351533645092,0.03674819468837301,7.1490346049107805
0.27123745819397993,4.921705895032936,8.339721806920235,9.011025891592972,7.560076549239523,0.3865605089746263,0.33445342139063655,0.24121454237668083,0.03777152725805647,7.15093175181554
0.2739130434782609,4.9002676644023175,8.32355902410141,9.000934958355513,7.562354365039186,0.38162479677650396,0.33553950841897817,0.24401729812390766,0.038818396680610205,7.15288885552972
0.27658862876254187,4.878829433771697,8.307396241282584,8.990844025118054,7.564632180838848,0.37670383862565443,0.33658599609014467,0.24682099526048187,0.03988917002371913,7.154902984229022
0.2792642140468228,4.857391203141079,8.29123345846376,8.980753091880597,7.566909996638511,0.37179857060934046,0.33759237757438265,0.2496248372346203,0.040984214581656554,7.156971214312612
0.2819397993311037,4.83595297251046,8.275070675644933,8.970662158643139,7.569187812438173,0.3669099203531527,0.33855816325843524,0.2524280186943731,0.042103897694038994,7.159090633120232
0.2846153846153846,4.814514741879842,8.258907892826109,8.96057122540568,7.571465628237836,0.36203880635107105,0.33948288115669395,0.25522972593152443,0.04324858656071046,7.161258341638664
0.28729096989966557,4.7930765112492235,8.242745110007284,8.950480292168223,7.573743444037499,0.3571861373074368,0.34036607730484436,0.2580291373349132,0.04441864805280575,7.163471457193237
0.28996655518394654,4.771638280618604,8.226582327188458,8.940389358930764,7.5760212598371615,0.3523528114918014,0.34120731613550864,0.2608254238526454,0.045614448520044426,7.165727116120053
0.29264214046822745,4.750200049987986,8.210419544369634,8.930298425693305,7.578299075636824,0.3475397161075932,0.3420061808354308,0.2636177494626661,0.046836353594310015,7.168022476414754
0.29531772575250836,4.728761819357367,8.194256761550808,8.920207492455848,7.580576891436487,0.3427477266755022,0.34276227368378254,0.266405271651145,0.04808472798957026,7.170354720353538
0.29799331103678933,4.707323588726748,8.178093978731983,8.91011655921839,7.58285470723615,0.33797770643245295,0.3434752163712155,0.2691871418981338,0.04935993529819779,7.172721057082395
0.3006688963210703,4.6858853580961295,8.161931195913159,8.90002562598093,7.585132523035813,0.3332305057469946,0.3441446502993165,0.2719625061699372,0.0506623377837518,7.175118725170426
0.3033444816053512,4.664447127465511,8.145768413094332,8.889934692743472,7.587410338835475,0.3285069615518963,0.3447702368601705,0.27473050541764815,0.05199229617028499,7.177544995123308
0.3060200668896321,4.643008896834892,8.129605630275508,8.879843759506015,7.589688154635137,0.3238078967946983,0.345351657695771,0.277490276081289,0.0533501694282418,7.179997171853038
0.30869565217391304,4.621570666204273,8.113442847456682,8.869752826268556,7.5919659704348,0.31913411990692053,0.3458886149370611,0.2802409505990022,0.05473631455701615,7.182472597100106
0.311371237458194,4.600132435573654,8.097280064637857,8.859661893031097,7.594243786234463,0.31448642429259166,0.3463808314224289,0.28298165792073826,0.056151086364241216,7.184968651804529
0.314046822742475,4.5786942049430355,8.081117281819033,8.849570959793638,7.596521602034126,0.30986558783671075,0.34682805089551894,0.2857115240258862,0.057594837241884154,7.187482758422082
0.3167224080267559,4.557255974312417,8.064954499000207,8.839480026556181,7.5987994178337885,0.3052723724342082,0.34723003818226533,0.2884296724443019,0.05906791693922463,7.190012383182378
