year,province,city,city_code,region,gdp_100m,gdp_per_capita,pop_10k,fai_100m,fai_imputed,K_100m,V_100m,urban_q,Kstar_m2,OCR_m2,UCI_m2,UCI_m2_norm,UCI_m2_class,Kstar_orig,OCR_orig,UCI_orig
2001,宁夏回族自治区,石嘴山市,640200,西部,55.2472,7960.0,70.1275167785235,31.3034,False,133.3308093485594,,,387.3636754169354,0.3442005996175299,,,,362.3793200505882,0.36793161742768987,
2002,宁夏回族自治区,石嘴山市,640200,西部,57.859,8284.0,70.51006711409397,35.4725,False,162.13676888113142,,,400.6548777456985,0.4046793833970043,,,,363.1536410002276,0.44646879605712064,
2003,宁夏回族自治区,石嘴山市,640200,西部,69.2109,9693.0,73.26845637583894,52.7946,False,206.82453043707483,,,465.4921130538197,0.4443137158226395,,,,449.99473949626315,0.45961544054626075,
2004,宁夏回族自治区,石嘴山市,640200,西部,89.3847,12295.0,73.10738255033559,66.544,False,263.02730391522107,,,549.5511654722343,0.4786220473014543,,,,561.7403013456238,0.4682364845198945,
2005,宁夏回族自治区,石嘴山市,640200,西部,109.6294,15118.0,72.76510067114094,73.8215,False,323.69743871946,,,633.072513337039,0.5113117879864861,,,,677.787745872785,0.4775793612241188,
2006,宁夏回族自治区,石嘴山市,640200,西部,129.7701,17863.0,73.50000000000001,86.9048,False,394.41736678348695,,,719.6785822753815,0.5480465536941116,,,,764.01663913313,0.5162418546682459,
2007,宁夏回族自治区,石嘴山市,640200,西部,169.3068,22264.0,73.9026845637584,98.54,False,473.2364984443126,,,845.6937322879094,0.5595837835572408,,,,911.8785005190073,0.5189688079880861,
2008,宁夏回族自治区,石嘴山市,640200,西部,228.727,32102.0,74.53691275167786,161.1,False,610.6746735220969,,,1105.130651885525,0.5525814277978724,,,,1304.5760693434781,0.4681020048370319,
2009,宁夏回族自治区,石嘴山市,640200,西部,270.7801,37050.0,75.02013422818793,206.2483,False,786.389239845992,,,1231.124314941543,0.6387569722261004,,,,1485.9240615225963,0.5292257257347289,
2010,宁夏回族自治区,石嘴山市,640200,西部,298.5969,41163.0,75.32214765100672,270.0384,False,1017.1081778536924,,,1331.7263161469468,0.7637516549169563,,,,1442.3757492103648,0.7051617294664811,
2011,宁夏回族自治区,石嘴山市,640200,西部,368.0209,50377.0,75.60402684563759,299.9884,False,1266.2411689610078,,,1542.1387661562374,0.821094182151389,,,,1717.9042485296236,0.7370848346436072,
2012,宁夏回族自治区,石嘴山市,640200,西部,409.9688,55566.0,74.69798657718121,380.9881,False,1583.9172105129574,,,1632.841518828554,0.9700373197573416,,,,1818.3406534928006,0.8710783688801405,
2013,宁夏回族自治区,石嘴山市,640200,西部,446.4393,57979.0,77.11409395973155,459.1554,False,1963.8767499873093,,,1737.825025573741,1.1300773789576068,,,,2107.1217820514557,0.9320186268851126,
2014,宁夏回族自治区,石嘴山市,640200,西部,467.2622,61001.0,77.01342281879195,498.0113,False,2363.694212487944,,,1799.0505563479069,1.3138564695403947,,,,2041.1580880890797,1.158016239056143,
2015,宁夏回族自治区,石嘴山市,640200,西部,482.3793,61845.0,75.03020134228188,398.9545,False,2644.4640018635464,,,1769.2583903404882,1.4946737097878777,,,,2089.733685674763,1.26545502902666,
2016,宁夏回族自治区,石嘴山市,640200,西部,513.5744,64880.0,75.503355704698,510.0571,False,3022.2979017703688,853.4013825503358,0.2823683866671249,1841.9443242185469,1.64081935704142,0.1720898680621775,0.24065776037338946,Red,2312.134034376583,1.3071464961957824,0.2160189293923121
2017,宁夏回族自治区,石嘴山市,640200,西部,535.0118,66956.0,74.49664429530202,514.6838268698076,True,3385.8668335516577,850.5962480536913,0.2512196403074261,1858.020800157897,1.8222975939041814,0.13785873457100967,0.1664752454495114,Red,2352.8621558681616,1.439041732685924,0.17457425632718304
2018,宁夏回族自治区,石嘴山市,640200,西部,605.9184,75391.0,74.49664429530202,582.896304124191,True,3799.4697959982655,881.1239001342282,0.2319070679446534,2020.7288819037158,1.8802471870540145,0.12333860650950217,0.12924940779851096,Red,2824.441403077728,1.3452110537177624,0.17239456017234722
2019,宁夏回族自治区,石嘴山市,640200,西部,511.0,63494.0,75.503355704698,491.5843641775223,True,4101.080670375874,899.4585503355705,0.2193223256574304,1814.017427894757,2.26077247512189,0.09701211779199743,0.04894255758415473,Red,2162.462501466102,1.8964863749523666,0.11564666562022574
2020,宁夏回族自治区,石嘴山市,640200,西部,542.0,72083.0,75.0,521.4065076012075,True,4417.433144458288,926.4456,0.2097248718211468,1970.983271187698,2.241233200217057,0.09357565816927732,0.03687948089539003,Red,2454.650942342154,1.799617643494071,0.11653857283481216
2021,宁夏回族自治区,石嘴山市,640200,西部,617.0,81943.0,75.0,593.5568545939946,True,4790.118341829368,1008.87015,0.2106148696139953,2158.121221994298,2.2195779796849724,0.0948896013303791,0.041543358264995466,Red,2760.2772770485567,1.7353757833166785,0.12136556913999615
2022,宁夏回族自治区,石嘴山市,640200,西部,693.0,92151.0,75.0,666.6692062133521,True,5217.281630951252,1097.439375,0.2103469685227452,2345.0385244127433,2.2248170239581846,0.09454573848437914,0.04032907630469349,Red,3181.913788930967,1.6396678153571569,0.12828633126334
2023,宁夏回族自治区,石嘴山市,640200,西部,699.0,93030.0,75.0,672.4412339727751,True,5628.858783376464,1293.6324375,0.2298214411277193,2360.8423216800343,2.3842586739849816,0.0963911523675417,0.04679472754230862,Red,3194.1971240880453,1.7622139663604899,0.13041630898112264
1990,宁夏回族自治区,吴忠市,640300,西部,4.42,1748.0,154.57923344947736,0.3064,False,0.8754285714285716,,,295.0822475095561,0.002966727340655155,,,,77.10435380208516,0.011353815034565494,
1991,宁夏回族自治区,吴忠市,640300,西部,5.2279,1871.0,157.33923344947735,0.4163,False,1.247957142857143,,,315.2250469597324,0.003958940302788059,,,,89.86967535427615,0.013886298553294629,
1992,宁夏回族自治区,吴忠市,640300,西部,6.0358,2186.0,160.22425087108016,1.053,False,2.2385592857142855,,,358.4449269193796,0.006245197288613812,,,,93.20526866571197,0.024017518727863493,
1993,宁夏回族自治区,吴忠市,640300,西部,6.8437,2501.0,163.2727526132404,0.9411,False,3.067731321428571,,,401.8600267689448,0.007633830480960992,,,,97.81222207911244,0.03136347642677343,
1994,宁夏回族自治区,吴忠市,640300,西部,7.6516,2815.0,165.82118466898956,0.9936,False,3.9079447553571423,,,443.8406366118104,0.008804837666937399,,,,106.40573577961808,0.036726824232963064,
1995,宁夏回族自治区,吴忠市,640300,西部,9.7,3130.0,168.79275261324042,1.3942,False,5.106747517589286,,,487.1138307293383,0.010483684090725023,,,,124.28505726125947,0.04108899034301765,
1996,宁夏回族自治区,吴忠市,640300,西部,12.5607,3445.0,171.5527526132404,0.7567,False,5.608110141709822,,,529.941062639437,0.010582516693041177,,,,145.11753124045816,0.03864529732398248,
1997,宁夏回族自治区,吴忠市,640300,西部,14.6808,3760.0,174.5531707317073,18.057,False,23.384704634624327,,,573.7692612431703,0.040756286915679875,,,,162.69154956005724,0.14373644296744445,
1998,宁夏回族自治区,吴忠市,640300,西部,71.6528,4074.0,177.5535888501742,35.3572,False,57.57266940289311,,,617.8420562790437,0.09318347434880808,,,,358.7611989279152,0.16047629892791448,
1999,宁夏回族自治区,吴忠市,640300,西部,78.5,4389.0,180.14048780487803,19.1124,False,73.80643593274846,,,660.8804426225237,0.11167895306429065,,,,392.6742236909694,0.18795844361516675,
2000,宁夏回族自治区,吴忠市,640300,西部,91.7834,4704.0,184.5737979094077,34.2567,False,104.37281413611105,,,711.3980746006442,0.1467150641287616,,,,450.52347388515096,0.23167009087459478,
2001,宁夏回族自治区,吴忠市,640300,西部,101.0,5019.0,197.28710801393729,33.0815,False,132.23567342930548,,,796.7549665901802,0.16596780562940924,,,,508.74040504374756,0.2599276018147886,
2002,宁夏回族自治区,吴忠市,640300,西部,96.0,5321.0,173.49533101045296,33.5021,False,159.12598975784022,,,729.052209803836,0.21826418961223062,,,,460.39978537834656,0.34562568187792253,
2003,宁夏回族自治区,吴忠市,640300,西部,127.0346,5947.0,179.40961672473867,79.0097,False,230.1793902699482,,,815.9752832335171,0.2820911306992066,,,,564.8617885745707,0.4074968336073964,
2004,宁夏回族自治区,吴忠市,640300,西部,92.2147,8560.0,121.62271777003484,91.3469,False,310.0173207564508,,,712.2151905413704,0.4352860271357029,,,,498.3717041719271,0.6220604383460376,
2005,宁夏回族自治区,吴忠市,640300,西部,98.1093,8079.0,119.362787456446,66.2292,False,360.7456547186282,,,670.7989109848108,0.5377850929856335,,,,406.73073727418137,0.8869397408621367,
2006,宁夏回族自治区,吴忠市,640300,西部,119.6379,9503.0,122.76710801393727,57.3121,False,400.0204719826968,,,774.1791775561727,0.5167027008468879,,,,467.3722937500708,0.8558925664442774,
2007,宁夏回族自治区,吴忠市,640300,西部,138.8272,10676.0,125.80599303135888,81.7519,False,461.771348383562,,,861.7042799514655,0.53588146087608,,,,471.50526686118076,0.9793556527111189,
2008,宁夏回族自治区,吴忠市,640300,西部,172.9879,12982.0,130.4797212543554,131.4076,False,570.0903809643839,,,1026.8127558714161,0.5552038360495145,,,,538.5780042853406,1.0585103298469425,
2009,宁夏回族自治区,吴忠市,640300,西部,185.8945,13624.0,131.95108013937283,165.7135,False,707.2993619161648,,,1074.6186575850907,0.6581863779525522,,,,524.6459684491505,1.348145996445825,
2010,宁夏回族自治区,吴忠市,640300,西部,216.9973,15685.0,133.04738675958188,217.1316,False,889.0659938203564,,,1197.2316316584936,0.742601490230221,,,,547.1957003847878,1.6247678722533194,
2011,宁夏回族自治区,吴忠市,640300,西部,271.9592,21107.0,134.44181184668992,236.6547,False,1081.2673941293383,,,1492.7605601944197,0.7243408105506969,,,,738.5432070303922,1.4640543489351225,
2012,宁夏回族自治区,吴忠市,640300,西部,315.0281,24166.0,136.17282229965156,350.8693,False,1378.0733244228716,,,1664.1881146570734,0.8280754514983666,,,,844.7028120710464,1.631429781847304,
2013,宁夏回族自治区,吴忠市,640300,西部,351.9276,24439.0,138.19233449477352,496.7686,False,1805.938258201728,,,1702.6633212459242,1.0606549372780476,,,,944.921390415111,1.9112047589571086,
2014,宁夏回族自治区,吴忠市,640300,西部,383.4317,28572.0,138.0,602.0683,False,2317.709645291641,,,1899.0010628697205,1.2204888615434366,,,,1057.8712889611097,2.1909183749260888,
2015,宁夏回族自治区,吴忠市,640300,西部,404.8073,29698.0,135.02843205574914,668.9797,False,2870.803863027059,,,1909.0960289493955,1.50375037163893,,,,1130.439561837452,2.539546526804816,
2016,宁夏回族自治区,吴忠市,640300,西部,442.4283,32039.0,136.5574912891986,783.5482,False,3510.811869875706,,,2037.4809129677083,1.7231139921512229,,,,1313.0945104594143,2.6736932048001427,
2017,宁夏回族自治区,吴忠市,640300,西部,508.1146,36394.0,137.5191637630662,845.8101750661824,True,4181.0814514481035,,,2245.6427425170896,1.8618640321931283,,,,1587.7676921893465,2.633308053826741,
2018,宁夏回族自治区,吴忠市,640300,西部,534.5336,37922.0,138.48083623693378,889.7873782700924,True,4861.81475714579,,,2328.319242899088,2.088122052838485,,,,1684.9961105814007,2.8853566643950543,
2019,宁夏回族自治区,吴忠市,640300,西部,580.0,40889.0,137.5191637630662,965.4709814250284,True,5584.195000713528,2511.0579044571423,0.4496723169832515,2438.505166907736,2.290007450668983,0.19636281831829328,0.2847909285420012,Red,1928.0702241452227,2.896261210189679,0.15525958618691096
2020,宁夏回族自治区,吴忠市,640300,西部,622.0,44330.0,138.0,1035.3843973213236,True,6340.369647999175,2693.858256,0.4248740066519779,2591.1099908303713,2.4469704761422655,0.17363266569599425,0.2436429984603449,Red,2094.7336413886596,3.0268142558668987,0.14037002958752462
2021,宁夏回族自治区,吴忠市,640300,西部,762.0,54933.0,139.0,1268.429116975641,True,7291.780282574857,2854.5858015,0.3914799528890899,3037.7694724859607,2.400373151622866,0.1630912896290373,0.2226941553805363,Red,2714.3496259177095,2.6863821126615326,0.14572757577708526
2022,宁夏回族自治区,吴忠市,640300,西部,867.0,62126.0,139.0,1443.212656716379,True,8370.403925162493,2975.839324,0.3555192020129699,3314.0851787709144,2.5257057298288275,0.14076034187762015,0.17344212502034972,Red,3169.4006532712224,2.6410053006467256,0.13461510354633172
2023,宁夏回族自治区,吴忠市,640300,西部,902.0,64418.0,140.0,1501.4738366299582,True,9453.357565534328,3666.0624,0.3878053246780775,3424.901889680237,2.7601834651143635,0.14049983618100162,0.17282253571104167,Red,3347.1108398850233,2.824333587309305,0.1373086119927969
1990,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1991,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1992,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1993,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1994,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1995,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1996,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1997,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1998,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
1999,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
2000,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
2001,宁夏回族自治区,固原市,640400,西部,,,,,False,,,,,,,,,,,
2002,宁夏回族自治区,固原市,640400,西部,30.9648,1660.0,147.180614334471,17.2014,False,49.146857142857144,,,270.7075943968874,0.18154960614367693,,,,88.49635903144681,0.5553545669081483,
2003,宁夏回族自治区,固原市,640400,西部,37.5938,2000.0,146.161228668942,33.7324,False,80.42191428571428,,,306.68739668327527,0.262227646637753,,,,99.29405917852907,0.8099368174798556,
2004,宁夏回族自治区,固原市,640400,西部,35.8573,2379.0,117.71959044368602,30.6147,False,107.01551857142856,,,278.50900545442664,0.38424437442091924,,,,87.9583666481105,1.2166610482838864,
2005,宁夏回族自治区,固原市,640400,西部,44.8776,2992.0,115.21392491467576,35.2527,False,136.9174426428571,,,320.4944862535074,0.42720685851224605,,,,99.26699222765608,1.3792846904120413,
2006,宁夏回族自治区,固原市,640400,西部,51.9279,3463.0,117.68068259385666,41.9037,False,171.97527051071427,,,363.12606672893537,0.4735965998251774,,,,109.29560644823277,1.5734874996294508,
2007,宁夏回族自治区,固原市,640400,西部,61.8352,4054.0,119.71167235494882,43.7834,False,207.15990698517857,,,413.04582212300517,0.5015421919059776,,,,121.68763551746792,1.7023907655387167,
2008,宁夏回族自治区,固原市,640400,西部,75.7929,5108.0,115.44737201365189,53.9727,False,250.7746116359196,,,468.8732817367269,0.5348451733206883,,,,133.12350431026536,1.8837741158875276,
2009,宁夏回族自治区,固原市,640400,西部,87.928,5891.0,116.8324914675768,85.9924,False,324.2282810541236,,,524.9550079576326,0.617630608603111,,,,145.9597148009179,2.2213545805865373,
2010,宁夏回族自治区,固原市,640400,西部,104.031,6874.0,118.6922866894198,112.3001,False,420.3169670014174,,,594.9562850505393,0.7064669750748377,,,,161.89035927916836,2.596306345065371,
2011,宁夏回族自治区,固原市,640400,西部,133.7454,10785.0,120.84778156996587,136.7777,False,536.0788186513465,,,833.287798274204,0.6433297352506571,,,,222.78337404509696,2.406278390158642,
2012,宁夏回族自治区,固原市,640400,西部,158.4544,12619.0,119.99180887372012,147.7199,False,656.9947777187792,,,924.5355691086795,0.7106214186569054,,,,261.22751687011805,2.515028989252446,
2013,宁夏回族自治区,固原市,640400,西部,182.9501,11880.0,119.99180887372012,230.2003,False,854.3453388328402,,,885.8926747759655,0.9643892123263088,,,,270.16608102409606,3.1622968197722843,
2014,宁夏回族自治区,固原市,640400,西部,201.0289,16268.0,119.29146757679182,300.801,False,1112.4290718911982,,,1100.000530665289,1.0112986683909981,,,,365.77473191795934,3.041295570249254,
2015,宁夏回族自治区,固原市,640400,西部,217.0391,17796.0,116.5445733788396,318.8703,False,1375.6779182966384,,,1144.804307015588,1.2016708094704145,,,,419.4888955488674,3.2794143847280504,
2016,宁夏回族自治区,固原市,640400,西部,239.8058,19720.0,116.72354948805462,296.99,False,1603.8840223818063,,,1232.9619974504926,1.3008381650840033,,,,502.81823329298885,3.18978890617762,
2017,宁夏回族自治区,固原市,640400,西部,270.0952,22061.0,117.50170648464164,378.4890282253033,True,1902.1788494880193,,,1343.8172552323485,1.4155041112038176,,,,591.4253912336794,3.216261725794666,
2018,宁夏回族自治区,固原市,640400,西部,303.1944,24544.0,117.50170648464164,424.8715038969737,True,2231.941410910592,,,1449.1445831428102,1.5401785555931922,,,,696.9538158839264,3.202423690126275,
2019,宁夏回族自治区,固原市,640400,西部,323.0,25886.0,114.38907849829351,452.6254302807787,True,2572.969770645841,2032.6478032382252,0.7900006546629619,1464.4048157212417,1.757007176583624,0.44962858728844934,0.5618900949839885,Orange,761.1429527789022,3.3804028024591597,0.23370015374743386
2020,宁夏回族自治区,固原市,640400,西部,352.0,29462.0,114.0,493.2636268075359,True,2937.5849089210847,2183.229504,0.7432055827117712,1599.2715829563424,1.8368268030441681,0.40461385988056064,0.5266066679715534,Orange,879.4263874794676,3.340342012411664,0.22249385839840716
2021,宁夏回族自治区,固原市,640400,西部,375.0,32733.0,114.0,525.4939206046192,True,3316.1995840796494,2368.948101,0.7143563108724827,1722.9459639378515,1.9247264008793188,0.3711469383628376,0.497729646680285,Orange,932.5999871648546,3.5558649257127306,0.20089523246704838
2022,宁夏回族自治区,固原市,640400,西部,410.0,35624.0,115.0,574.5400198610504,True,3724.9296247367174,2293.143815,0.6156207085824023,1845.518077897232,2.0183652868796993,0.30500956025364656,0.4320871064893443,Orange,1026.002603998256,3.6305264823119776,0.1695678881786768
2023,宁夏回族自治区,固原市,640400,西部,437.0,38017.0,115.0,612.375582144583,True,4151.058725644464,2546.98665,0.6135751908941188,1932.3895484847076,2.1481479906054846,0.2856298511915719,0.4101299766878607,Orange,1129.530239899437,3.6750310695657307,0.1669578241053139
1990,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1991,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1992,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1993,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1994,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1995,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1996,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1997,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1998,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
1999,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
2000,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
2001,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
2002,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
2003,宁夏回族自治区,中卫市,640500,西部,,,,,False,,,,,,,,,,,
2004,宁夏回族自治区,中卫市,640500,西部,50.5381,4961.0,89.68704918032788,54.7129,False,344.99419769501884,,,355.6610320289287,0.970008425513869,,,,163.7720623244256,2.1065509757799825,
2005,宁夏回族自治区,中卫市,640500,西部,65.8484,6423.0,90.19573770491805,55.9378,False,383.68228781026784,,,429.42083332567125,0.8934878283357168,,,,217.54658769717855,1.7636787222070684,
2006,宁夏回族自治区,中卫市,640500,西部,75.005,7246.0,91.37975409836064,64.7481,False,429.2462734197544,,,473.8752224430277,0.9058213071508737,,,,228.27323886983243,1.8804055856259272,
2007,宁夏回族自治区,中卫市,640500,西部,89.6641,8800.0,93.00229508196722,65.8453,False,473.6292597487667,,,553.4860498962676,0.8557203200289016,,,,255.27865068628714,1.8553422249587626,
2008,宁夏回族自治区,中卫市,640500,西部,119.1009,10498.0,100.1327049180328,81.4854,False,531.4331967613283,,,675.7838565954502,0.7863952232281044,,,,300.23045503088457,1.7700842398105816,
2009,宁夏回族自治区,中卫市,640500,西部,142.9824,12617.0,102.3077868852459,104.5044,False,609.3659369232619,,,786.5976174087293,0.7746857140639228,,,,364.46651123254355,1.6719394461305201,
2010,宁夏回族自治区,中卫市,640500,西部,173.1892,15596.0,103.59704918032789,181.7056,False,760.6032400770988,,,925.5306554544281,0.8218023202091007,,,,422.11796980979403,1.8018736336191181,
2011,宁夏回族自治区,中卫市,640500,西部,221.5901,19624.0,104.54426229508196,184.5119,False,907.0849780732436,,,1098.9657291641347,0.8253987854226954,,,,530.5906989797263,1.7095757234672202,
2012,宁夏回族自治区,中卫市,640500,西部,250.5881,22779.0,105.24590163934424,240.3411,False,1102.0718291695816,,,1229.5172332932316,0.8963451664827091,,,,607.7663529700068,1.8133149750459594,
2013,宁夏回族自治区,中卫市,640500,西部,286.825,23705.0,106.56147540983606,282.7233,False,1329.691537711103,,,1280.6830819150637,1.0382674343778748,,,,710.6449059400845,1.8711054235337206,
2014,宁夏回族自治区,中卫市,640500,西部,297.5704,26354.0,107.17540983606555,334.0251,False,1597.2320608255477,,,1388.410670453442,1.1504031874833593,,,,735.1832271200633,2.17256324941252,
2015,宁夏回族自治区,中卫市,640500,西部,316.8907,27857.0,105.395,307.6241,False,1824.99455778427,,,1419.6867334071721,1.285491027590559,,,,807.1815518763296,2.2609468136901647,
2016,宁夏回族自治区,中卫市,640500,西部,339.1289,29549.0,106.12295081967213,362.2399,False,2095.9847298950563,1757.054434570492,0.8382954367508517,1490.5198748832047,1.4062105210501101,0.596137935395933,0.6562290851195297,Yellow,907.4710749587053,2.3096986644895923,0.362945803121076
2017,宁夏回族自治区,中卫市,640500,西部,374.1277,32374.0,107.0,394.2574770710883,True,2385.4429704713916,1823.1012671999997,0.7642610994132186,1603.2916517634906,1.4878409476202274,0.5136712365899321,0.6064294272927454,Yellow,1031.952836068629,2.3115813892804207,0.33062262179361457
2018,宁夏回族自治区,中卫市,640500,西部,402.9947,34653.0,107.0,424.6776533654688,True,2690.8484753132907,1874.6269887999997,0.6966676146941868,1682.3457220025532,1.5994622509042211,0.4355636491579223,0.5512601358256499,Orange,1138.9046372740092,2.3626635516682852,0.2948653498303926
2019,宁夏回族自治区,中卫市,640500,西部,438.0,37358.0,107.0,461.5663982034387,True,3017.872449751065,1760.1275728,0.5832345806878576,1774.230392480378,1.700947330482865,0.3428880896166779,0.47124118981802365,Orange,1309.2890325175101,2.3049703883551813,0.25303343749420215
2020,宁夏回族自治区,中卫市,640500,西部,440.0,41122.0,107.0,463.6740073276554,True,3330.652834591167,1842.288336,0.5531313011270772,1898.917608486261,1.753974379776396,0.3153588259354123,0.4432478977481572,Orange,1401.6476766709336,2.376241112532524,0.23277574746510762
2021,宁夏回族自治区,中卫市,640500,西部,505.0,47083.0,107.0,532.1713038646953,True,3696.291496726304,1992.8892845,0.5391591237501272,2089.7771430877287,1.7687491266484456,0.30482509680260034,0.4318847612202109,Orange,1595.8442235661425,2.3161981866039603,0.2327776296814433
2022,宁夏回族自治区,中卫市,640500,西部,564.0,52323.0,108.0,594.3457730290855,True,4105.822694919074,2024.397684,0.4930553105727575,2273.0810997684966,1.8062807769319071,0.2729671471177621,0.39496306767758993,Red,1818.741496771239,2.257507568947003,0.2184069357529283
2023,宁夏回族自治区,中卫市,640500,西部,591.0,54677.0,108.0,622.7984962060099,True,4523.33005637913,2477.346768,0.5476820698737791,2344.9668084433642,1.9289526999240585,0.28392716415251706,0.40813014367872713,Orange,1937.0770322569783,2.3351317376928415,0.2345401165310272
1990,新疆维吾尔自治区,乌鲁木齐市,650100,西部,59.59,4616.0,230.21883116883117,14.0642,False,40.18342857142857,,,878.010561803983,0.045766452386252245,,,,1058.1576225392494,0.03797489874429183,
1991,新疆维吾尔自治区,乌鲁木齐市,650100,西部,69.28,5230.0,234.32142857142856,19.0723,False,57.24655714285714,,,976.427982519553,0.05862855035671899,,,,1309.2780642376629,0.043723757929290126,
1992,新疆维吾尔自治区,乌鲁木齐市,650100,西部,93.0365,6597.0,239.56363636363633,26.5954,False,80.97962928571428,,,1176.8438245264451,0.06881085459092245,,,,1601.5236496594691,0.05056411705374,
1993,新疆维吾尔自治区,乌鲁木齐市,650100,西部,116.7931,7963.0,241.82532467532468,34.1184,False,111.04904782142856,,,1357.299476823102,0.08181617227271773,,,,1869.4257482108394,0.05940275933810671,
1994,新疆维吾尔自治区,乌鲁木齐市,650100,西部,140.5496,9330.0,244.8409090909091,52.3052,False,157.80179543035712,,,1537.4667280431258,0.10263753520780633,,,,2204.86068381509,0.07156996203375139,
1995,新疆维吾尔自治区,乌鲁木齐市,650100,西部,178.9782,10696.0,252.7305194805195,80.4104,False,230.32210565883923,,,1748.7882730029894,0.13170382556564955,,,,2698.612661900974,0.08534833802217257,
1996,新疆维吾尔自治区,乌鲁木齐市,650100,西部,200.7266,12063.0,259.2876623376623,86.902,False,305.70800037589726,,,1954.1512707956454,0.15644029453841937,,,,3047.942637081968,0.10029978801325974,
1997,新疆维吾尔自治区,乌鲁木齐市,650100,西部,216.9045,13429.0,266.3883116883117,77.2929,False,367.7155003571024,,,2166.714852752926,0.16971107198988383,,,,3390.672381187483,0.10844913899594183,
1998,新疆维吾尔自治区,乌鲁木齐市,650100,西部,232.0,14796.0,271.54285714285714,97.0588,False,446.38852533924734,,,2366.0117234988447,0.18866708093869058,,,,3731.6190581077235,0.11962328372435949,
1999,新疆维吾尔自治区,乌鲁木齐市,650100,西部,248.7769,16162.0,278.625974025974,103.4721,False,527.5411990722849,,,2585.087883959242,0.2040708953632628,,,,4137.7488202863005,0.1274947373523227,
2000,新疆维吾尔自治区,乌鲁木齐市,650100,西部,275.0,17529.0,288.1987012987013,120.7759,False,621.9400391186707,,,2833.2176493497536,0.21951721190972073,,,,4715.346480182312,0.13189699669633276,
2001,新疆维吾尔自治区,乌鲁木齐市,650100,西部,315.0,18895.0,296.35129870129873,140.5708,False,731.4138371627371,,,3073.306424929669,0.23798923245327713,,,,5370.014563092071,0.13620332469668142,
2002,新疆维吾尔自治区,乌鲁木齐市,650100,西部,354.4426,17900.0,308.08051948051946,150.22,False,845.0631453046002,,,3076.4895648393062,0.27468422287619243,,,,5074.277759946746,0.1665386061391856,
2003,新疆维吾尔自治区,乌鲁木齐市,650100,西部,408.5834,19900.0,318.26688311688315,180.52,False,983.3299880393702,,,3426.9447851727314,0.2869407153257669,,,,5793.096359477233,0.16974169373700967,
2004,新疆维吾尔自治区,乌鲁木齐市,650100,西部,484.2599,22820.0,326.03376623376624,175.9856,False,1110.1490886374015,,,3868.8419132604554,0.28694609744387994,,,,6252.4439091766635,0.177554425879462,
2005,新疆维吾尔自治区,乌鲁木齐市,650100,西部,562.5007,25507.0,340.39285714285717,197.6289,False,1252.2705342055317,,,4372.600054310449,0.28639036697880943,,,,6747.962520257245,0.18557757700138985,
2006,新疆维吾尔自治区,乌鲁木齐市,650100,西部,654.3019,28261.0,353.8753246753247,214.1065,False,1403.763507495255,,,4890.209967965622,0.2870558762693037,,,,7105.277911571297,0.1975663056344575,
2007,新疆维吾尔自治区,乌鲁木齐市,650100,西部,820.28,31140.0,405.5259740259741,281.6095,False,1615.1848321204925,,,6012.499894881793,0.26863781461275976,,,,7755.30517361036,0.20826837835042522,
2008,新疆维吾尔自治区,乌鲁木齐市,650100,西部,1020.3488,37343.0,413.85389610389615,349.66,False,1884.0855905144676,,,6979.280788154141,0.26995411815388,,,,8623.66670748242,0.21847847956365474,
2009,新疆维吾尔自治区,乌鲁木齐市,650100,西部,1094.52,38496.0,422.8655844155844,412.05,False,2201.9313109887444,,,7288.334638954412,0.30211720784881996,,,,8266.290101820538,0.26637479254494095,
