city,Q_w1,K_100m,V_100m,house_price,gdp_per_capita,gdp_100m,pop_10k,per_capita_area_m2,fai_100m,city_tier,region4,province,fai_gdp_ratio,OCR_w1,Kstar_100m,ocr_cluster,ocr_color,Q_w2_extended,OCR_w2_extended
镇江市,0.6443278271194763,13522.60561233838,8660.415273826171,7242.75,115477.0,3668.16,324.38302973977693,36.864000000000004,2707.25025,三线及以下,东部,江苏省,0.737498676361563,0.49732948303287344,27182.891730610376,0,绿色(适度),0.5457881367259133,0.6985976440881793
滨州市,0.6387178791074505,10728.557404315678,6840.789345011321,4802.5,62467.0,2412.71555,386.1138490566038,36.864000000000004,2073.40465,三线及以下,东部,山东省,0.8590316616805963,0.9037892663310862,11853.044616217692,0,绿色(适度),0.7082592753260949,1.3591872513019791
潍坊市,0.6318033445520159,25472.63780663091,16048.264043524963,4745.75,57549.5,5170.55,916.8839445048966,36.864000000000004,4814.61915,三线及以下,东部,山东省,0.9311613405851977,0.9960735102380611,25535.395934644912,1,黄色(轻度过度),0.613439847995419,1.3408826029884964
大同市,0.6230852601550061,6356.327807143809,3943.895303439748,3450.0,30517.5,1039.5832500000001,310.107570977918,36.864000000000004,1179.0871499999998,三线及以下,中部,山西省,1.1348220794409105,2.1368419102946192,2979.3694445742644,2,橙色(中度过度),0.6511013335291154,2.177261763220983
牡丹江市,0.6226147221397373,5959.201728717011,3694.456446276923,4167.5,48487.0,1339.40905,240.46153846153848,36.864000000000004,1163.9152,三线及以下,东北,黑龙江省,0.8685191379311312,1.1828929129201242,5029.922845740824,1,黄色(轻度过度),0.5502943314274058,3.0260894252709902
大庆市,0.621988608231802,8461.524337027226,5263.413839852941,5066.0,102401.5,2796.7309,281.8225,36.864000000000004,559.674,三线及以下,东北,黑龙江省,0.20114722892993356,0.4494371759556979,19098.91097624484,0,绿色(适度),0.6441757830322921,0.5830670637711488
北海市,0.6191711809997897,4789.819287607992,2946.559680158678,4534.5,58414.0,949.36685,176.31570247933888,36.864000000000004,965.73215,三线及以下,西部,广西壮族自治区,1.0180612959807402,1.0751137360177314,4463.914525486392,1,黄色(轻度过度),0.541046634808496,1.268424294117872
四平市,0.6182293444115898,4932.814211135171,3049.61049585427,3663.0,36732.0,1193.8035,222.55787476280835,37.408,884.19,三线及以下,东北,吉林省,0.7406495290054017,1.501384900980469,3285.509403960191,1,黄色(轻度过度),0.6476303963759221,3.8831599289485417
芜湖市,0.6148295937368529,13570.941761853319,8335.090587895116,6229.25,70653.5,2578.38095,362.55571979434444,36.864000000000004,2858.0457,三线及以下,中部,安徽省,1.1081976420133899,0.992231872191923,13669.931212536809,1,黄色(轻度过度),0.5795585846825899,1.0995302577013366
随州市,0.6095913614041268,4464.871267020319,2721.746954157085,3548.0,38801.0,852.18,205.06882591093117,37.408,974.2661,三线及以下,中部,湖北省,1.143263277711282,1.5655520792992361,2851.946815476659,1,黄色(轻度过度),0.5624263993001343,1.8264999522644259
咸阳市,0.5974703077044202,13579.516641847622,7962.012586444337,4714.5,45721.0,2273.4399999999996,458.7137349397591,36.864000000000004,3305.29075,三线及以下,西部,陕西省,1.4511284442581813,1.541030750546657,8796.340710376899,1,黄色(轻度过度),0.5183426329036246,2.383100918182371
沈阳市,0.5970352959343788,38896.73232517976,23220.676040326834,7213.0,77313.5,6409.37745,873.254352399737,36.864000000000004,3478.8327499999996,二线,东北,辽宁省,0.51327379118103,1.0348607325638863,39382.11382777244,1,黄色(轻度过度),0.7503573214875344,1.2575057731146249
银川市,0.5937105694984927,7810.308960475832,4641.636448759415,4958.75,71941.0,1555.78305,253.3750731707317,36.864000000000004,1618.10345,三线及以下,西部,宁夏回族自治区,1.0393992223675033,0.8743552586281436,8922.589447708782,0,绿色(适度),0.5181672407840311,1.2553092184719266
呼伦贝尔市,0.5849727473928256,6716.978834625092,3929.249563070099,4571.5,64140.0,1620.85,229.76633663366337,37.408,982.327,三线及以下,西部,内蒙古自治区,0.6060566986457723,0.8931373604749651,7520.655984039278,0,绿色(适度),0.4893244297112846,1.616420461794869
通辽市,0.5775536972591685,8872.470375036624,5129.171777708734,4795.5,61273.5,1913.3259,289.8927056962025,36.864000000000004,1382.08455,三线及以下,西部,内蒙古自治区,0.7216827492851337,1.009828991309889,8778.658066766806,1,黄色(轻度过度),0.6334262695895833,2.3682572533394004
抚顺市,0.5757103781129723,5693.629341754281,3277.881501176471,4470.0,41741.0,865.0721,196.02941176470588,37.408,157.1218,三线及以下,东北,辽宁省,0.1816285602090276,1.8653871171306586,3052.2508113555705,2,橙色(中度过度),0.578078024496131,2.01050520926734
景德镇市,0.5675875418265356,3874.684394979761,2191.408189768421,3736.75,49102.5,806.10205,159.02999999999997,36.864000000000004,737.2601500000001,三线及以下,中部,江西省,0.9137988152944103,1.2263338162218544,3158.8308728022384,1,黄色(轻度过度),0.6891823547560243,1.6302101067984522
巴彦淖尔市,0.5591109425239398,5309.041777280947,2968.011919616185,5170.5,53740.0,901.405,155.64682080924854,36.864000000000004,699.5929,三线及以下,西部,内蒙古自治区,0.775696708138067,1.4508302417258094,3657.6082116522334,1,黄色(轻度过度),0.4717440154877334,1.9971073151364753
荆门市,0.5550937688289699,6355.169314326421,3500.0756320019404,3600.0,50235.0,1454.73,263.7241941074523,36.864000000000004,1468.0201,三线及以下,中部,湖北省,1.0092436326827663,1.1007372381254958,5765.4764797753905,1,黄色(轻度过度),0.4386127454169045,1.33447656811386
焦作市,0.5462901032349923,10077.904441094985,5461.20450050749,4206.5,56886.5,2010.57905,352.321288590604,36.864000000000004,2038.9798500000002,三线及以下,中部,河南省,1.0125900305867606,1.0912258041018723,9227.640120330901,1,黄色(轻度过度),0.46171428869511716,1.7510860666331547
本溪市,0.5388257333636876,4641.49139177967,2500.9550030769237,4828.5,44745.0,766.7098,138.46153846153848,37.408,234.9774,三线及以下,东北,辽宁省,0.3064750183185346,1.8157960845374832,2556.1743586213006,2,橙色(中度过度),0.5193403252468658,1.6906345921935473
广元市,0.5381025784882174,3821.857843123179,2056.55156,2317.5,25072.0,660.01,237.22222222222223,37.408,583.3526,三线及以下,西部,四川省,0.8838541840275148,2.3378837198285907,1634.7510403140968,2,橙色(中度过度),1.048089420433023,2.0279635681113626
湘潭市,0.5230317979546812,8167.914963414193,4262.544748286375,4171.0,63188.0,1784.94205,276.96352014010506,36.864000000000004,1871.80935,三线及以下,中部,湖南省,1.049166599579967,0.9494538760790956,8591.45656279985,0,绿色(适度),0.39749821958620174,1.238290724582384
攀枝花市,0.5145208660748208,3697.3335373092,1891.3077993251852,4134.25,78649.5,969.9339,124.17064814814816,36.864000000000004,637.4108,三线及以下,西部,四川省,0.6573366181468248,0.7073811528661549,5233.582926940539,0,绿色(适度),0.462413810422854,0.9784214173878681
鞍山市,0.5083350851096865,10937.232023717781,5560.287963497177,4421.0,52621.0,1899.4839499999998,341.3976225854384,36.864000000000004,1020.8755,三线及以下,东北,辽宁省,0.49748969382412944,1.5307722010187987,8243.816946670077,1,黄色(轻度过度),0.47973033798226694,1.8718719036867457
松原市,0.4759280617708713,7571.96983642568,3595.2826628665453,4262.5,59127.0,1644.49505,228.73080438756858,36.864000000000004,1351.0928,三线及以下,东北,吉林省,0.8214289529264732,1.1098985750020127,6817.103456890645,1,黄色(轻度过度),0.43121488871475455,3.9197896212770247
咸宁市,0.46989515120772185,6045.7550547606415,2820.2114506981943,2876.0,42630.5,1069.0,265.9800985221675,36.864000000000004,1393.9535500000002,三线及以下,中部,湖北省,1.3041982377481451,1.4653882027225067,4117.261953756621,1,黄色(轻度过度),0.3933794451763646,1.7911763279504487
吉林市,0.4502932001882459,15583.395140041946,7024.2213562307625,5048.0,56947.0,2423.8475500000004,377.22712530712533,36.864000000000004,2673.8963000000003,三线及以下,东北,吉林省,1.1026658506616185,1.4840702348610861,10489.265922405932,1,黄色(轻度过度),0.4854662000511358,3.9297718058413293
朔州市,0.4493135489996992,4734.458654843333,2127.2564208,3576.5,52010.0,918.064,159.0,37.408,637.6804,三线及以下,中部,山西省,0.694592533853849,1.3111547689172742,3610.90755041295,1,黄色(轻度过度),0.3448035052933445,1.32451549097843
威海市,0.4400591787678775,14097.984282829013,6189.497211653802,5791.75,110571.0,3106.885,289.72368421052636,36.864000000000004,2711.5384000000004,三线及以下,东部,山东省,0.8719223990283556,0.6307591501053,22327.145275526706,0,绿色(适度),0.49248035195017686,1.0638923727183252
萍乡市,0.4298444558632905,5787.9469422617385,2476.023663872481,3717.0,50231.5,955.33115,180.7006015037594,36.864000000000004,1094.8027000000002,三线及以下,中部,江西省,1.145104197649828,1.5274784266821024,3789.622239352435,1,黄色(轻度过度),0.4122842015518318,2.3923838731651137
宝鸡市,0.42904416108250676,11228.501578507941,4753.661050432,3791.0,49413.5,1859.884,340.20704,36.864000000000004,2853.0292,三线及以下,西部,陕西省,1.530795972709464,1.5197207370034223,7363.9372822480855,1,黄色(轻度过度),0.311012630096036,2.031236928435571
马鞍山市,0.41948737676758596,9393.986913231347,3912.2819013741796,4908.75,63317.5,1429.53305,216.2363238512035,36.864000000000004,1962.2262,三线及以下,中部,安徽省,1.3721862743424116,1.398822722857279,6709.319018735849,1,黄色(轻度过度),0.3755403601975954,1.4583697549052193
防城港市,0.4125435068511895,3454.1314900244274,1424.9795180198018,3777.5,73188.0,676.0383,100.84158415841584,37.408,600.1408,三线及以下,西部,广西壮族自治区,0.8877319524648233,0.9595194648192024,3599.8555700746238,0,绿色(适度),0.44465719620195676,1.3137122962913466
辽源市,0.4085397987281827,3732.4189454161933,1520.2573077056277,3956.0,61667.5,745.94445,104.24242424242425,36.864000000000004,628.3999,三线及以下,东北,吉林省,0.8419424991016502,1.1957369409596215,3119.192876155521,1,黄色(轻度过度),0.37351915377053885,3.1272864166986194
鄂州市,0.3705054909923128,3743.480254667923,1393.67363103,3535.25,71952.0,763.915,106.69339285714287,36.864000000000004,829.73605,三线及以下,中部,湖北省,1.086937294070487,0.9719893678112361,3847.4385719728507,0,绿色(适度),0.3433878096612441,1.1743796996535718
乌海市,0.3613604211811741,2340.875128590505,845.8996224,4038.0,102725.0,572.2261,56.0,37.408,165.1212,三线及以下,西部,内蒙古自治区,0.2885593649083814,0.6621547805209971,3535.238583868044,0,绿色(适度),0.39149561282236495,0.8634045559004024
酒泉市,0.3596847961461827,5891.704969289437,2119.156700832323,4724.0,51721.0,577.9341,119.91919191919192,37.408,1215.6817,三线及以下,西部,甘肃省,2.10349536391779,2.4098885468224966,2444.8039213505576,2,橙色(中度过度),0.26658367281644463,3.250569553674299
三门峡市,0.3317100251215297,8559.554359531036,2839.2899916291394,3680.0,58894.0,1325.8631,206.2516556291391,37.408,1773.1244,三线及以下,中部,河南省,1.3373359587426483,1.4757281377906755,5800.224404710216,1,黄色(轻度过度),0.33208831337880956,1.9586074215773333
通化市,0.3090621469339862,5708.201823173692,1767.1831494964704,3549.5,44075.0,974.40215,134.92470588235295,36.864000000000004,1014.8772999999999,三线及以下,东北,吉林省,1.043764617294691,2.0809131469745785,2754.7096793080573,2,橙色(中度过度),0.342220292888953,4.205431906107973
包头市,0.3079018663061194,18687.543084118777,5745.074343106282,5764.25,134137.0,3794.7799999999997,270.3119376391983,36.864000000000004,2769.36485,三线及以下,西部,内蒙古自治区,0.7291081817053184,0.6298056087384432,29649.46233560019,0,绿色(适度),0.33697400565008023,1.2153798856594569
东营市,0.30069856952509566,16129.530003491904,4843.240561936969,6191.5,163981.0,3465.12,212.15348484848482,36.864000000000004,2778.61105,三线及以下,东部,山东省,0.8022632896462114,0.5146955169654629,31323.27110787594,0,绿色(适度),0.27849833765552445,0.8922854042834679
克拉玛依市,0.2971644500819298,2715.976102342098,807.0898357257144,5000.25,134160.5,625.2144000000001,43.787619047619046,36.864000000000004,250.86405,三线及以下,西部,新疆维吾尔自治区,0.40067291627091606,0.6223094479202564,4366.885824782334,0,绿色(适度),0.2656691637511088,0.47550570929205527
石嘴山市,0.2823683866671249,3022.2979017703688,853.4013825503358,3021.5,64880.0,513.5744,75.503355704698,37.408,510.0571,三线及以下,西部,宁夏回族自治区,0.9931513330882537,1.3071464961957837,2312.1340343765805,1,黄色(轻度过度),0.22327959785644522,1.6596591956977789
盘锦市,0.27613815210171333,6852.89956049858,1892.7561700935908,3910.25,78730.5,1131.8364000000001,131.2731274131274,36.864000000000004,792.2409,三线及以下,东北,辽宁省,0.6897585250908657,1.213700289153715,5844.7696049471615,1,黄色(轻度过度),0.2561011034517559,1.3782211888142284
营口市,0.2083770988627503,7448.575829780411,1552.1126220688454,1754.0,47358.0,1156.2477,236.5533769063181,37.408,410.1911,三线及以下,东北,辽宁省,0.3547605759561728,1.639990563628906,4541.840663581928,2,橙色(中度过度),0.5182812745982828,1.623032299892483
鄂尔多斯市,0.18109717692208754,18692.939752705686,3379.8384144962915,4413.5,211325.5,4322.03205,207.67513677811547,36.864000000000004,2893.62255,三线及以下,西部,内蒙古自治区,0.6690312904308447,0.401779612023291,46494.48508568198,0,绿色(适度),0.23645970186038287,0.662738286217977
滁州市,0.1756738133616434,7986.232421958002,1402.9719039577558,941.0,35301.0,1422.8257,398.56105610561053,37.408,1699.2134,三线及以下,中部,安徽省,1.1942526762062282,1.6686443616745523,4786.060232716991,2,橙色(中度过度),0.7350175580492574,1.2828582064987455
铜陵市,0.14492962160267206,4614.418403292076,607.4254827105881,2789.0,58673.5,934.45,94.32000000000001,36.864000000000004,1129.90195,三线及以下,中部,安徽省,1.2081322991747623,1.591886149866336,3052.3308347455113,1,黄色(轻度过度),0.47855936978405156,1.7277015718387863
