year,province,city,city_code,region,huhuanyong,gdp_100m,gdp_primary_100m,gdp_secondary_100m,gdp_tertiary_100m,primary_share_pct,secondary_share_pct,tertiary_share_pct,gdp_per_capita,gdp_growth_pct,hukou_pop_10k,resident_pop_10k,urban_pop_10k,urbanization_rate_pct,pop_10k,fai_100m,re_invest_100m,res_invest_100m,avg_wage,land_area_km2,fiscal_revenue_100m,fiscal_expenditure_100m,loan_balance_100m,deposit_balance_100m,house_price,price_58,price_ajk,price_source,gov_bond_balance,lgfv_bond_balance,total_bond_balance,per_capita_area_m2,fai_imputed,V_100m,K_100m,urban_q,fai_gdp_ratio,re_gdp_ratio,debt_gdp_ratio
2006,广东省,汕尾市,441500,东部,东南侧,247.5548,55.8731,105.3593,86.3224,22.57,42.56,34.87,8831.0,15.7,323.23,,,,242.08249649368867,134.4014,2.228,2.1907,14941.0,5271.0,9.2706,24.4401,67.5505,167.9789,,,,,,,,26.528,False,,527.9169187730315,,0.542915750371231,0.009000027468665524,
2007,广东省,汕尾市,441500,东部,东南侧,291.2525,53.7652,135.4615,102.0258,18.46,46.51,35.03,10256.0,18.5,329.86,,,,247.04802244039274,175.8119,7.7526,6.6261,17764.0,5271.0,12.1584,31.1127,70.6561,190.2881,,,,,,,,27.616,False,,677.3329728343799,,0.6036408271173639,0.02661814061681874,
2008,广东省,汕尾市,441500,东部,东南侧,350.2293,62.8662,162.3313,124.9968,17.95,46.35,35.69,12130.0,15.8,335.99,,,,251.63907433380086,209.7338,8.6877,6.1244,20387.0,5271.0,15.7508,40.1193,66.0397,233.5151,,,,,,,,28.704,False,,853.2001241926608,,0.5988470981725401,0.024805748690929053,
2009,广东省,汕尾市,441500,东部,东南侧,390.0405,67.555,173.646,148.8395,17.32,44.52,38.16,13363.0,16.3,340.61,,,,255.09921458625527,289.4336,14.5046,12.9369,23245.0,5271.0,19.7136,53.2082,98.5632,279.781,,,,,,,,29.791999999999998,False,,1099.9737179830279,,0.7420603757814894,0.03718742028071444,
2010,广东省,汕尾市,441500,东部,东南侧,465.0789,77.5752,212.6806,174.8232,16.68,45.73,37.59,15787.0,18.1,344.98,,,,258.37211781206173,366.9866,17.7173,15.4367,25571.0,5271.0,26.2309,56.5096,130.2026,326.9559,,,,,,,,30.88,False,,1411.9616320838763,,0.7890846047842636,0.03809525652529066,
2011,广东省,汕尾市,441500,东部,东南侧,550.5542,90.0156,258.5403,202.0534,16.35,46.96,36.7,18682.0,14.0,347.2,,,,260.03478260869565,284.0515,33.853,31.0,30375.0,5271.0,32.7127,74.3658,156.379,368.349,,,,,,,,31.968,False,,1625.4150504796826,,0.5159373954462612,0.061488950588334444,
2012,广东省,汕尾市,441500,东部,东南侧,610.4079,99.2523,284.2059,226.9497,16.26,46.56,37.18,20608.0,13.5,347.2,,,,260.03478260869565,332.9355,16.0663,11.9874,34780.0,5271.0,41.0919,87.9872,188.0759,416.2744,,,,,,,,33.056,False,,1877.0797979556985,,0.5454311780696154,0.02632059644051133,
2013,广东省,汕尾市,441500,东部,东南侧,671.7548,108.2869,315.6576,247.8103,16.12,46.99,36.89,19030.0,10.05,352.5,,,,264.0042075736325,462.0909,16.6609,12.2919,39372.0,4865.0,48.1546,105.3077,223.8487,480.154,,,,,0.0,5.0,5.0,34.144,False,,2245.3167080579137,,0.6878862644524459,0.024802055750104055,0.007443192069487259
2014,广东省,汕尾市,441500,东部,东南侧,716.9931,109.8433,333.1867,273.9631,15.32,46.47,38.21,23928.0,8.9,359.1,,,,268.94726507713887,500.9699,11.6089,14.8474,44813.0,4865.0,49.2261,124.8517,269.6063,545.741,,,,,,,,35.232,False,,2634.020772655018,,0.6987095133830437,0.016191090262932795,
2015,广东省,汕尾市,441500,东部,东南侧,762.0631,118.0436,348.7201,295.2995,15.49,45.76,38.75,25283.0,8.1,358.96,,,,268.842412342216,585.1981,26.1016,17.4028,48162.0,4865.0,28.8275,212.9482,306.1368,631.03,,,,,0.0,6.0,6.0,36.32,False,,3087.517834022267,,0.7679129195469508,0.03425123195178982,0.007873363767383568
2016,广东省,汕尾市,441500,东部,东南侧,828.4882,129.7413,368.6772,330.0697,15.66,44.5,39.84,27351.0,7.0,362.0,,,,271.1192145862553,652.4487,56.7656,45.4867,54425.0,4865.0,30.7778,206.8834,349.8675,739.5575,4365.0,,4365.0,anjuke,0.0,6.0,6.0,37.408,False,4426.995038339411,3585.590642321153,1.23466270412664,0.7875171909509393,0.06851708932004101,0.0072421067674832305
2017,广东省,汕尾市,441500,东部,东南侧,850.91,131.8698,387.6369,354.8965,15.11,44.34,40.55,28628.0,7.5,363.0,,,,271.86816269284714,639.3566491188418,86.4157,60.367,57160.0,4865.0,36.7731,222.5992,407.8036,836.8431,7523.5,7493.0,7554.0,both,0.0,17.0,17.0,38.495999999999995,True,7873.972309726787,4045.667759323937,1.946272600259837,0.751379874626978,0.10155680389230354,0.019978611133962463
2018,广东省,汕尾市,441500,东部,东南侧,920.3183,133.9983,406.5966,379.7233,14.56,44.18,41.26,30825.0,8.0,356.0,,,,266.6255259467041,691.5086488709135,119.1062,96.688,63110.0,4865.0,41.832,251.921,425.3982,940.461,6646.0,6619.0,6673.0,both,0.0,15.8,15.8,39.583999999999996,True,7014.258062756803,4534.893020228654,1.5467306574749446,0.751379874626978,0.12941848488723956,0.017167973297933986
2019,广东省,汕尾市,441500,东部,东南侧,1080.0,152.28,403.164,524.88,14.1,37.33,48.6,35958.0,6.7,357.0,,,,267.37447405329596,811.4902645971362,169.0118,137.6744,75334.0,4865.0,42.4509,278.9245,519.2363,999.3549,7010.5,6982.0,7039.0,both,0.0,14.6,14.6,40.672,True,7623.676613426088,5119.638633814357,1.4891044385580223,0.751379874626978,0.1564924074074074,0.013518518518518518
2020,广东省,汕尾市,441500,东部,东南侧,1124.0,159.9452,408.012,556.0428,14.23,36.3,49.47,41950.0,4.6,356.5,267.0,152.0,,267.0,844.5509790807232,,,85628.0,,46.0135,266.5053,677.8887,1069.3934,7012.5,7002.0,7023.0,both,0.0,8.8,8.8,41.76,True,7818.8814,5708.2076812043615,1.3697611994296452,0.751379874626978,,0.007829181494661922
2021,广东省,汕尾市,441500,东部,东南侧,1288.0,175.0392,498.9712,613.9896,13.59,38.74,47.67,48095.0,12.72,356.0,268.0,,,268.0,967.7772785195476,,,94350.0,,52.7704,279.6153,812.7776,1051.629,6995.0,7010.0,6980.0,both,0.0,6.6,6.6,42.01,True,7875.44666,6390.574575663691,1.2323534553514068,0.751379874626978,,0.005124223602484472
2022,广东省,汕尾市,441500,东部,东南侧,1322.0,187.4596,490.8586,643.6818,14.18,37.13,48.69,49242.0,1.47,356.0,268.0,,,268.0,993.3241942568649,,,,,61.2989,296.7244,982.5916,1059.7833,7053.0,7024.0,7082.0,both,0.0,11.4,11.4,42.26,True,7988.002104,7064.37004113737,1.130745141815069,0.751379874626978,,0.008623298033282906
2023,广东省,汕尾市,441500,东部,东南侧,1431.0,192.4695,563.9571,674.5734,13.45,39.41,47.14,53252.0,4.96,,269.0,,59.31,269.0,1075.2246005912054,,,,,66.5197,266.4381,1134.8503,1141.2086,6663.0,6636.0,6690.0,both,0.0,25.2,25.2,42.51,True,7619.267097,7786.376139671707,0.9785382776693404,0.751379874626978,,0.01761006289308176
1990,广东省,河源市,441600,东部,东南侧,22.16,12.3,5.03,4.83,55.505,22.699,21.796,809.0,,276.31,,,,210.6631946308725,1.7193,,,,15806.0,0.8509,2.2306,,,,,,,,,,20.0,False,,4.912285714285715,,0.07758574007220216,,
1991,广东省,河源市,441600,东部,东南侧,23.58,12.8,5.22,5.57,54.283,22.137,23.622,850.0,,278.6,,,,212.40912751677857,2.0521,,,,15806.0,0.9878,2.7425,,,,,,,,,,20.0,False,,6.718771428571429,,0.08702714164546226,,
1992,广东省,河源市,441600,东部,东南侧,29.8481,17.1739,7.5461,8.0476,53.09,22.712,24.226,1081.0,,283.3,,,,215.99248322147653,4.3836,,,,15806.0,1.1063,3.7226,,,,,,,,,,20.0,False,,10.766432857142858,,0.14686361945986515,,
1993,广东省,河源市,441600,东部,东南侧,37.9494,21.5477,9.8721,10.5251,51.898,23.286,24.83,1313.0,,287.78,,,,219.40810738255033,7.172,,,,15806.0,1.3163,3.6411,,,,,,,,,,20.0,False,,17.400111214285715,,0.18898849520677535,,
1994,广东省,河源市,441600,东部,东南侧,51.1225,25.9216,12.1982,13.0027,50.705,23.861,25.434,1544.0,,291.11,,,,221.94695302013426,13.1329,,,3848.0,15806.0,1.31,4.8,,,,,,,,,,20.0,False,,29.663005653571428,,0.2568908015061861,,
1995,广东省,河源市,441600,东部,东南侧,60.8419,31.2727,13.9328,15.6364,51.4,22.9,25.7,1776.0,12.8,294.4,,,,224.45530201342282,15.1567,3.9361,,4679.0,15806.0,1.76,6.06,,,,,,,,,,20.0,False,,43.33655537089285,,0.24911615186245006,0.06469390337908579,
1996,广东省,河源市,441600,东部,东南侧,68.6107,34.9915,15.4374,18.1818,51.0,22.5,26.5,2007.0,10.7,299.45,,,,228.3055033557047,18.5077,2.4861,,4985.0,15806.0,1.55,8.55,,,,,,,,,,20.0,False,,59.67742760234821,,0.2697494705636293,0.03623487298628348,
1997,广东省,河源市,441600,东部,东南侧,75.4919,36.6589,17.4688,21.3642,48.56,23.14,28.3,2239.0,12.19,305.62,,,,233.00961073825505,22.6454,1.8535,,4984.0,15826.0,1.75,10.29,,,,,,,,,,20.0,False,,79.33895622223079,,0.2999712551942659,0.024552302962304564,
1998,广东省,河源市,441600,东部,东南侧,79.3666,34.3657,19.921,25.1592,43.3,25.1,31.7,2470.0,11.3,311.5,,,,237.49261744966444,21.3585,0.7392,,5822.0,15826.0,2.03,10.4,,,,,,,,,,20.0,False,,96.73050841111925,,0.26911194381515646,0.009313741548711925,
1999,广东省,河源市,441600,东部,东南侧,85.4599,35.7222,21.365,28.3727,41.8,25.0,33.2,2701.0,11.09,314.63,,,,239.87897986577184,23.1766,0.9077,,6880.0,15826.0,2.3,11.79,,,,,,,,,,20.0,False,,115.07058299056328,,0.27119853872986044,0.010621355746964364,
2000,广东省,河源市,441600,东部,东南侧,91.3416,33.9791,24.2055,33.157,37.2,26.5,36.3,2933.0,11.3,321.94,,,,245.45224161073827,26.5425,1.0902,,9126.0,15826.0,2.55,15.58,,,,,,,,,,20.0,False,,135.8595538410351,,0.2905850127433721,0.011935416064531386,
2001,广东省,河源市,441600,东部,东南侧,102.344,36.7006,28.8405,36.8029,35.86,28.18,35.96,3164.0,13.25,324.91,,,,247.71661744966445,33.7976,2.6551,,9054.0,15826.0,3.14,17.02,,,,,,,,,,21.088,False,,162.86417614898335,,0.33023528492144144,0.025942898460095367,
2002,广东省,河源市,441600,东部,东南侧,116.2853,38.5835,33.6065,44.0954,33.18,28.9,37.92,3542.0,15.2,331.73,,,,252.91629530201345,41.4227,4.1413,1.9897,10225.0,15826.0,3.47,21.98,,,,,,,,,,22.176,False,,196.14366734153415,,0.3562161339395435,0.035613271840894765,
2003,广东省,河源市,441600,东部,东南侧,136.8518,42.0546,44.1621,50.6352,30.73,32.27,37.0,4111.0,16.9,334.13,,,,254.74609395973155,56.2865,4.6396,2.8956,12496.0,15826.0,4.3544,25.5588,78.1588,153.9195,,,,,,,,23.264,False,,242.62298397445744,,0.4112952843879291,0.03390236737843419,
2004,广东省,河源市,441600,东部,东南侧,173.0575,47.2274,65.8311,60.0163,27.29,38.04,34.68,5187.0,17.9,333.21,,,,254.0446711409396,79.6166,6.885,5.0043,14238.0,15826.0,5.8629,29.9846,92.9926,175.8919,,,,,,,,24.352,False,,310.10843477573457,,0.460058651026393,0.03978446470103867,
2005,广东省,河源市,441600,东部,东南侧,204.936,42.4218,80.6628,81.8514,20.7,39.36,39.94,7488.0,22.8,337.36,,,,257.2086979865772,112.6091,9.5795,7.113,16133.0,15826.0,8.5177,36.8474,107.9941,204.203,,,,,,,,25.439999999999998,False,,407.2121130369478,,0.5494842292227817,0.046743861498223835,
2006,广东省,河源市,441600,东部,东南侧,264.3088,44.3246,125.5202,94.4375,16.77,47.49,35.73,9495.0,27.9,341.26,,,,260.18212080536915,177.1666,15.9983,13.1334,17358.0,15826.0,12.5367,45.8544,130.6495,235.1727,,,,,,,,26.528,False,,564.0181073851004,,0.6703015563613469,0.060528820833812565,
2007,广东省,河源市,441600,东部,东南侧,328.0853,43.9634,175.2304,108.8915,13.4,53.41,33.19,11710.0,22.6,335.43,,,,255.73723489932888,232.8569,19.5819,15.0886,20106.0,15826.0,15.1558,55.8471,172.5225,284.5654,,,,,,,,27.616,False,,768.6741020158454,,0.7097449961945872,0.059685392792667026,
2008,广东省,河源市,441600,东部,东南侧,394.1331,52.7744,216.5761,124.7825,13.39,54.95,31.66,13860.0,11.0,346.64,,,,264.2839194630873,176.5087,20.0745,15.9705,22055.0,15826.0,17.611,63.2029,201.3293,334.7582,,,,,,,,28.704,False,,906.7490969150531,,0.4478403361706997,0.050933301465926104,
2009,广东省,河源市,441600,东部,东南侧,405.4956,53.2821,210.8577,141.3558,13.14,52.0,34.86,13928.0,10.1,348.98,,,,266.06797315436245,198.1479,20.1839,16.6678,23806.0,15642.0,20.1839,79.047,294.259,409.5868,,,,,,,,29.791999999999998,False,,1059.5595420693003,,0.4886561037900288,0.049775879195729865,
2010,广东省,河源市,441600,东部,东南侧,475.1396,60.4378,244.4593,170.2425,12.72,51.45,35.83,16301.0,13.3,358.39,,,,273.24230872483224,242.7374,23.1947,19.6888,26379.0,15642.0,25.0906,94.5488,338.6886,500.0191,,,,,,,,30.88,False,,1249.3189649658352,,0.510875961506892,0.04881660042648519,
2011,广东省,河源市,441600,东部,东南侧,579.2866,72.4108,306.5585,200.3752,12.5,52.92,34.59,19505.0,13.1,366.8,,,,279.6542281879195,237.3723,58.8392,46.5262,31237.0,15642.0,31.3667,110.0404,389.2553,561.3649,,,,,,,,31.968,False,,1424.2253167175434,,0.40976659912381885,0.10157182990250421,
2012,广东省,河源市,441600,东部,东南侧,615.2596,78.5071,319.0736,217.6788,12.76,51.86,35.38,20536.0,11.6,355.1,,,,270.7339597315437,278.5868,67.1264,52.0764,35984.0,15642.0,37.6403,134.4731,468.2107,634.6165,,,,,,,,33.056,False,,1631.6008508816662,,0.45279553541301915,0.10910256418591438,
2013,广东省,河源市,441600,东部,东南侧,680.3296,83.0682,337.1033,260.158,12.21,49.55,38.24,18846.0,10.58,361.0,,,,275.2322147651007,342.7305,89.1801,63.4738,41095.0,15654.0,48.7872,169.7211,573.184,754.2392,,,,,0.0,10.0,10.0,34.144,False,,1892.751308337583,,0.5037712602832509,0.13108366885697756,0.014698757778582617
2014,广东省,河源市,441600,东部,东南侧,768.9506,87.5835,362.0219,319.3452,11.39,47.08,41.53,25208.0,10.9,365.3,,,,278.51060402684567,453.2859,100.8317,69.3841,46077.0,15654.0,60.4671,210.6054,699.0064,875.9215,,,,,0.0,19.0,19.0,35.232,False,,2251.3996429207036,,0.5894863727266746,0.13112896979337815,0.02470899951180219
2015,广东省,河源市,441600,东部,东南侧,810.0793,94.0502,370.2872,345.7418,11.61,45.71,42.68,26401.0,8.1,366.41,,,,279.3568859060403,564.135,128.5928,93.9242,51456.0,15654.0,67.4801,268.3846,801.0819,988.8954,8190.0,8157.0,8223.0,both,0.0,19.0,19.0,36.32,False,8309.772276711947,2702.964660774668,3.07431776571225,0.6963947850537595,0.1587410022697778,0.02345449389954786
2016,广东省,河源市,441600,东部,东南侧,898.7162,100.836,391.3909,406.4893,11.22,43.55,45.23,29205.0,8.6,373.0,,,,284.3812080536913,652.2908,175.724,129.9286,56513.0,15654.0,68.8934,293.9538,888.0791,1139.2577,6335.5,6310.0,6361.0,both,0.0,21.0,21.0,37.408,False,6739.788674869263,3220.1072277359344,2.0930323738343413,0.7258028730315532,0.19552779843069482,0.023366664582211826
2017,广东省,河源市,441600,东部,东南侧,946.16,104.2894,388.4959,459.5742,10.965,40.94,48.095,30659.0,7.45,373.0,,,,284.3812080536913,634.4583208643567,223.9337,179.2822,61561.0,15654.0,71.1865,282.8024,1018.4353,1248.0009,6403.0,6377.0,6429.0,both,0.0,17.2,17.2,38.495999999999995,True,7009.709212245906,3693.5601872134944,1.8978191384324483,0.6705613436039958,0.2366763549505369,0.018178743552887462
2018,广东省,河源市,441600,东部,东南侧,1006.0027,107.7429,385.6008,512.659,10.71,38.33,50.96,32530.0,6.3,373.0,,,,284.3812080536913,674.5865221812475,221.3388,180.3215,68940.0,15654.0,76.9518,334.9373,1154.1687,1376.1916,6419.0,6393.0,6445.0,both,0.0,12.9,12.9,39.583999999999996,True,7225.833470247517,4183.468700034067,1.7272349785212149,0.6705613436039958,0.22001809736693548,0.012823027214539285
2019,广东省,河源市,441600,东部,东南侧,1080.0,121.176,371.844,587.088,11.22,34.43,54.36,34842.0,5.5,373.0,,,,284.3812080536913,724.2062510923155,258.8277,198.0539,71939.0,15654.0,77.4732,373.127,1346.1232,1448.0913,6378.0,6351.0,6405.0,both,0.0,10.8,10.8,40.672,True,7377.019620647516,4698.501516124679,1.5700792253297124,0.6705613436039958,0.23965527777777776,0.01
2020,广东省,河源市,441600,东部,东南侧,1103.0,136.9926,375.02,590.9874,12.42,34.0,53.58,38802.0,1.3,372.5,284.0,138.0,,284.0,739.6291619952074,,,86494.0,,79.8053,361.7614,1567.228,1530.3499,6421.5,6394.0,6449.0,both,0.0,7.4,7.4,41.76,True,7615.796256,5203.205602313652,1.4636739037591686,0.6705613436039958,,0.006708975521305531
2021,广东省,河源市,441600,东部,东南侧,1274.0,154.0266,462.9716,657.0018,12.09,36.34,51.57,44886.0,8.0,372.0,284.0,,,284.0,854.2951517514906,,,89802.0,,84.2982,347.08,1664.1271,1551.2134,6422.0,6518.0,6326.0,both,0.0,19.0,19.0,42.01,True,7661.985448,5797.340473949459,1.321637996324243,0.6705613436039958,,0.014913657770800628
2022,广东省,河源市,441600,东部,东南侧,1295.0,162.5225,469.308,663.1695,12.55,36.24,51.21,45563.0,1.0,371.0,284.0,,,284.0,868.3769399671745,,,,,69.3222,335.9242,1743.6899,1630.836,5980.0,5944.0,6016.0,both,0.0,19.8,19.8,42.26,True,7177.10032,6375.8503902191605,1.1256694998693808,0.6705613436039958,,0.01528957528957529
2023,广东省,河源市,441600,东部,东南侧,1348.0,172.544,499.0296,676.4264,12.8,37.02,50.18,47472.0,4.0,,284.0,,51.96,284.0,903.9166911781863,,,,,72.9086,333.6114,1829.4015,1731.3024,5489.5,5467.0,5512.0,both,0.0,21.8,21.8,42.51,True,6627.385518,6960.974561886389,0.9520772499711609,0.6705613436039958,,0.016172106824925817
1990,广东省,阳江市,441700,东部,东南侧,28.06,15.29,7.43,5.33,54.49,26.479,18.995,1268.0,,224.55,,,,194.06473509933775,2.3321,,,,7813.0,1.5489,2.0307,,,,,,,,,,20.0,False,,6.663142857142858,,0.0831111903064861,,
1991,广东省,阳江市,441700,东部,东南侧,32.36,16.69,9.25,6.42,51.576,28.585,19.839,1429.0,,228.31,,,,197.3142715231788,3.8928,,,,7813.0,1.9415,2.3586,,,,,,,,,,20.0,False,,10.222785714285715,,0.12029666254635352,,
1992,广东省,阳江市,441700,东部,东南侧,43.4989,23.9751,14.6586,12.7587,48.747,28.549,22.704,2008.0,,232.0,,,,200.50331125827813,4.1392,,,,7813.0,2.3866,3.0499,,,,,,,,,,20.0,False,,13.85084642857143,,0.09515642924303833,,
1993,广东省,阳江市,441700,东部,东南侧,61.8288,31.2601,20.0672,19.0973,45.917,28.514,25.569,2587.0,,235.4,,,,203.44172185430463,21.764,,,,7813.0,3.3703,4.0191,,,,,,,,,,20.0,False,,34.92230410714286,,0.3520042439769169,,
1994,广东省,阳江市,441700,东部,东南侧,89.457,38.5452,25.4758,25.436,43.088,28.478,28.434,3167.0,,237.94,,,,205.63688741721853,27.4771,,,5375.0,7813.0,2.85,5.3,,,,,,,,,,20.0,False,,60.653288901785714,,0.30715427523838273,,
1995,广东省,阳江市,441700,东部,东南侧,104.7352,44.8267,29.3259,30.5827,42.8,28.0,29.2,3746.0,15.1,240.0,,,,207.41721854304635,23.3183,5.7328,,6415.0,7813.0,3.36,6.21,,,,,,,,,,20.0,False,,80.93892445669643,,0.22264052582130936,0.054736134556481485,
1996,广东省,阳江市,441700,东部,东南侧,117.4964,51.9334,31.3715,34.1915,44.2,26.7,29.1,4325.0,8.4,242.51,,,,209.58645695364237,20.8736,4.5798,,6787.0,7813.0,2.88,6.6,,,,,,,,,,20.0,False,,97.7655782338616,,0.17765310256314237,0.03897821550277285,
1997,广东省,阳江市,441700,东部,东南侧,126.4759,56.345,34.3003,35.8306,44.55,27.12,28.33,4904.0,10.2,244.35,,,,211.17665562913905,24.8595,3.6241,,6858.0,7813.0,2.77,6.87,,,,,,,,,,20.0,False,,117.73679932216852,,0.19655523305230485,0.028654470930825557,
1998,广东省,阳江市,441700,东部,东南侧,141.652,58.7856,42.3539,40.5125,41.5,29.9,28.6,5483.0,15.0,246.0,,,,212.6026490066225,30.5281,4.4158,,7514.0,7813.0,3.13,7.45,,,,,,,,,,20.0,False,,142.3780593560601,,0.21551478270691554,0.031173580323609975,
1999,广东省,阳江市,441700,东部,东南侧,153.7796,61.6656,47.3641,44.7499,40.1,30.8,29.1,6062.0,17.92,247.87,,,,214.21877483443708,36.3447,4.3499,,7776.0,7813.0,3.49,8.48,,,,,,,,,,20.0,False,,171.6038563882571,,0.23634279189177243,0.02828658677743992,
2000,广东省,阳江市,441700,东部,东南侧,169.5018,65.0887,53.7321,50.681,38.4,31.7,29.9,6642.0,10.2,256.4,,,,221.59072847682117,42.0309,4.3194,,8169.0,7813.0,3.89,10.55,,,,,,,,,,20.0,False,,205.05456356884423,,0.2479672782235941,0.02548291522567902,
2001,广东省,阳江市,441700,东部,东南侧,185.5144,67.8055,58.975,58.7339,36.55,31.79,31.66,7221.0,10.8,257.43,,,,222.4808940397351,42.2897,6.5607,,8731.0,7813.0,4.77,11.99,,,,,,,,,,21.088,False,,237.09153539040202,,0.22795912338880434,0.035364909678170534,
2002,广东省,阳江市,441700,东部,东南侧,205.4187,71.1365,68.0963,66.1859,34.63,33.15,32.22,7965.0,11.4,258.28,,,,223.2154966887417,47.4237,9.51,4.9495,9300.0,7813.0,5.37,15.26,,,,,,,,,,22.176,False,,272.6606586208819,,0.23086359713112778,0.04629568778304993,
2003,广东省,阳江市,441700,东部,东南侧,232.863,76.2393,81.4322,75.1915,32.74,34.97,32.29,8994.0,12.6,259.53,,,,224.29579470198672,49.8646,11.2318,6.6382,10715.0,7813.0,6.5878,17.9315,107.2103,192.6759,,,,,,,,23.264,False,,308.8922256898378,,0.2141370677179286,0.04823351069083538,
2004,广东省,阳江市,441700,东部,东南侧,273.8565,83.3619,103.9285,86.566,30.44,37.95,31.61,10493.0,12.6,262.83,,,,227.14778145695362,65.5343,12.541,7.3514,12398.0,7813.0,5.9902,20.502,107.0089,218.3114,,,,,,,,24.352,False,,358.98191440534595,,0.23930160503767486,0.045794056376240844,
2005,广东省,阳江市,441700,东部,东南侧,295.3441,80.1564,110.0157,105.172,27.14,37.25,35.61,12758.0,14.3,264.15,,,,228.28857615894037,83.5036,13.6551,8.5563,13867.0,7813.0,8.6955,23.1748,99.6593,245.3729,,,,,,,,25.439999999999998,False,,424.5364186850786,,0.2827332592728279,0.04623454472257952,
2006,广东省,阳江市,441700,东部,东南侧,339.321,87.6805,129.6206,122.0198,25.84,38.2,35.96,14581.0,13.8,267.73,,,,231.3825496688742,102.4621,14.8659,10.6359,15312.0,7813.0,10.4048,28.2857,106.7416,281.2731,,,,,,,,26.528,False,,505.77169775082467,,0.30196215383073843,0.04381072789482525,
2007,广东省,阳江市,441700,东部,东南侧,407.8569,102.4129,159.6352,145.7681,25.11,39.14,35.74,17392.0,13.1,271.03,,,,234.23453642384104,135.1646,17.5891,10.783,17748.0,7813.0,12.9683,35.6811,135.5639,315.5541,,,,,,,,27.616,False,,615.6477128632835,,0.33140201869822483,0.043125664908451954,
2008,广东省,阳江市,441700,东部,东南侧,483.8439,115.4935,196.1503,172.2,23.87,40.54,35.59,20479.0,11.5,273.29,,,,236.18771523178808,170.8121,21.2494,14.7937,19477.0,7946.0,16.3572,45.9288,158.3808,391.9086,,,,,,,,28.704,False,,755.6774272201193,,0.353031421911075,0.043917883433065914,
2009,广东省,阳江市,441700,东部,东南侧,527.2696,122.3265,215.1787,189.7643,23.2,40.81,35.99,22130.0,11.3,275.67,,,,238.24460264900662,239.4946,33.0886,15.4238,21443.0,7946.0,20.1553,56.6367,223.8641,473.7185,,,,,,,,29.791999999999998,False,,957.3881558591132,,0.4542165905259852,0.06275461357908743,
2010,广东省,阳江市,441700,东部,东南侧,639.8389,140.2527,271.6116,227.9106,21.92,42.45,35.62,26694.0,16.8,282.81,,,,244.41526490066224,329.2049,51.9662,40.8619,23648.0,7946.0,26.771,64.9223,283.926,564.1896,,,,,,,,30.88,False,,1238.7236480661575,,0.5145121686099423,0.08121763150067932,
2011,广东省,阳江市,441700,东部,东南侧,766.8241,160.3429,339.0129,267.5449,20.91,44.21,34.89,31490.0,14.9,284.6,,,,245.96225165562916,400.6584,77.6659,66.7734,28733.0,7955.0,34.9503,81.0523,357.5175,638.5244,,,,,,,,31.968,False,,1577.4458656628497,,0.5224906207303603,0.1012825496746907,
2012,广东省,阳江市,441700,东部,东南侧,887.033,175.9873,408.9222,302.1234,19.84,46.1,34.06,36096.0,13.0,282.5,,,,244.14735099337747,483.6735,77.1797,56.5093,33862.0,7956.0,43.1221,102.9023,430.3353,725.2766,,,,,,,,33.056,False,,1982.2470723797069,,0.545271145492896,0.08700882605269476,
2013,广东省,阳江市,441700,东部,东南侧,1039.8362,192.8896,513.7831,333.1635,18.55,49.41,32.04,36485.0,17.23,285.1,,,,246.39437086092715,598.6644,88.9559,65.2911,40129.0,7956.0,53.717,114.2992,524.7705,813.0328,,,,,0.0,10.0,10.0,34.144,False,,2481.7991187607213,,0.5757295235538059,0.08554799303967298,0.009616899277020747
2014,广东省,阳江市,441700,东部,东南侧,1168.5491,192.9275,561.2541,414.2507,16.51,48.03,35.45,46938.0,10.5,289.4,,,,250.11059602649004,662.011,94.658,72.8091,44752.0,7956.0,62.9708,123.6039,694.7924,907.107,,,,,0.0,20.0,20.0,35.232,False,,3019.720162822685,,0.5665239055851398,0.08100472628835194,0.017115241456264012
2015,广东省,阳江市,441700,东部,东南侧,1250.0077,205.3763,564.1285,480.628,16.43,45.13,38.45,49894.0,7.8,292.12,,,,252.46132450331126,691.1268,104.8642,89.0004,50182.0,7956.0,67.9307,170.9079,749.7712,1011.3368,4160.0,4143.0,4177.0,both,0.0,31.0,31.0,36.32,False,3814.4684472794706,3559.8609546815505,1.0715217520681777,0.5528980341481096,0.08389084323240568,0.02479984723294104
2016,广东省,阳江市,441700,东部,东南侧,1270.7564,219.0784,520.883,530.922,17.24,40.99,41.78,50431.0,6.0,296.0,,,,255.81456953642385,503.9155,101.3812,83.5546,54245.0,7956.0,57.9861,194.3148,825.5951,1122.3383,4061.5,4045.0,4078.0,both,0.0,29.0,29.0,37.408,False,3886.6570621033115,3885.783406947473,1.0002248337244626,0.39654767821747744,0.07978020020202142,0.022821053665360254
2017,广东省,阳江市,441700,东部,东南侧,1311.45,219.1848,492.4256,598.9888,16.74,37.675,45.59,51720.0,5.05,297.0,,,,256.67880794701983,662.7061184871602,144.8636,112.7999,59559.0,7956.0,60.6491,193.1517,932.3794,1227.0347,5388.0,5366.0,5410.0,both,0.0,17.0,17.0,38.495999999999995,True,5323.940662124502,4354.20035508726,1.222713754066057,0.5053232059835756,0.1104606351748065,0.012962751153303595
