DATAFLOW,MEASURE,DATA_ITEM,SECTOR,TSEST,REGION,FREQ,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,OBS_COMMENT
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1986-Q2,15266,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1986-Q1,14839,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1985-Q4,14937,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1985-Q3,14601,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1991-Q4,16528,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1991-Q3,16705,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1991-Q2,16452,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1991-Q1,16632,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1990-Q4,16723,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1990-Q3,16787,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1990-Q2,16786,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1990-Q1,16552,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1989-Q4,16145,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1989-Q3,16057,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1989-Q2,16454,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1989-Q1,16478,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1988-Q4,16025,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1988-Q3,15980,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1988-Q2,15434,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1988-Q1,15644,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1987-Q4,15508,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1987-Q3,15348,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2001-Q2,21423,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2001-Q1,21356,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2000-Q4,21273,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2000-Q3,21259,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2000-Q2,21668,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2000-Q1,20976,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1999-Q4,20835,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1999-Q3,21280,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1999-Q2,19871,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1999-Q1,20073,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1998-Q4,20071,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1998-Q3,20216,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1998-Q2,19999,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1998-Q1,20098,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1997-Q4,20157,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1997-Q3,19886,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1997-Q2,19455,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1997-Q1,18850,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1996-Q4,18492,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1996-Q3,18538,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1996-Q2,18298,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1996-Q1,18045,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1995-Q4,18036,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1995-Q3,17896,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1995-Q2,18063,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1995-Q1,17981,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1994-Q4,17825,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1994-Q3,17402,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1994-Q2,16830,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1994-Q1,16855,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1993-Q4,16682,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1993-Q3,16853,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1993-Q2,16704,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1993-Q1,16760,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1992-Q4,16770,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1992-Q3,16692,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1992-Q2,16787,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,1992-Q1,16448,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2020-Q4,36562,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2020-Q3,36139,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2020-Q2,33671,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2020-Q1,35992,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2019-Q4,36237,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2019-Q3,36033,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2019-Q2,36105,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2019-Q1,36111,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2018-Q4,36155,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2018-Q3,35802,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2018-Q2,35812,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2018-Q1,35565,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2017-Q4,35471,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2017-Q3,34786,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2017-Q2,34598,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2017-Q1,34372,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2016-Q4,33609,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2016-Q3,33429,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2016-Q2,33056,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2016-Q1,32810,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2015-Q4,32712,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2015-Q3,32545,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2015-Q2,32438,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2015-Q1,32672,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2014-Q4,32275,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2014-Q3,32255,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2014-Q2,31946,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2014-Q1,31662,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2013-Q4,31798,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2013-Q3,32039,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2013-Q2,31681,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2013-Q1,31824,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2012-Q4,31670,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2012-Q3,31645,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2012-Q2,32148,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2012-Q1,31832,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2011-Q4,31334,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2011-Q3,31156,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2011-Q2,31138,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2011-Q1,30970,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2010-Q4,31199,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2010-Q3,30905,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2010-Q2,30724,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2010-Q1,30484,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2009-Q4,30393,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2009-Q3,31086,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2009-Q2,29700,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2009-Q1,29588,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2008-Q4,29086,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2008-Q3,29655,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2008-Q2,29383,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2008-Q1,28804,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2007-Q4,28712,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2007-Q3,28202,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2007-Q2,28324,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2007-Q1,28167,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2006-Q4,27397,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2006-Q3,27198,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2006-Q2,26739,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2006-Q1,26872,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2005-Q4,26680,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2005-Q3,26621,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2005-Q2,26774,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2005-Q1,26384,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2004-Q4,26378,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2004-Q3,25974,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2004-Q2,25536,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2004-Q1,25387,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2003-Q4,25005,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2003-Q3,24823,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2003-Q2,24559,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2003-Q1,24157,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2002-Q4,23845,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2002-Q3,23436,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2002-Q2,23295,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2002-Q1,22872,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2001-Q4,22286,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2001-Q3,21802,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2024-Q4,42338,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2024-Q3,42275,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2024-Q2,41906,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2024-Q1,41444,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2023-Q4,41254,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2023-Q3,41385,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2023-Q2,41120,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2023-Q1,40750,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2022-Q4,40537,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2022-Q3,40392,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2022-Q2,40318,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2022-Q1,39769,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2021-Q4,38963,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,4,Q,2021-Q3,38500,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2021-Q1,114663,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1987-Q2,31019,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1987-Q1,30518,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1986-Q4,30679,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1986-Q3,30548,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1986-Q2,30327,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1986-Q1,30519,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1985-Q4,30442,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1985-Q3,30016,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1991-Q4,37100,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1991-Q3,36343,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1991-Q2,35684,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1991-Q1,35663,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1990-Q4,35657,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1990-Q3,36211,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1990-Q2,35455,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1990-Q1,36286,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1989-Q4,35830,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1989-Q3,36264,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1989-Q2,35566,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1989-Q1,35817,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1988-Q4,34396,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1988-Q3,34002,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1988-Q2,33433,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1988-Q1,33171,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1987-Q4,32588,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1987-Q3,31693,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2001-Q2,56503,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2001-Q1,54858,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2000-Q4,54912,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2000-Q3,55545,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2000-Q2,56196,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2000-Q1,55690,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1999-Q4,55058,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1999-Q3,53546,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1999-Q2,53748,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1999-Q1,53350,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1998-Q4,52620,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1998-Q3,51295,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1998-Q2,49762,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1998-Q1,49012,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1997-Q4,49720,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1997-Q3,49267,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1997-Q2,49006,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1997-Q1,47742,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1996-Q4,46736,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1996-Q3,45829,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1996-Q2,45954,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1996-Q1,45305,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1995-Q4,44160,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1995-Q3,45029,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1995-Q2,43774,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1995-Q1,43598,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1994-Q4,43083,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1994-Q3,43179,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1994-Q2,41742,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1994-Q1,41217,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1993-Q4,40617,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1993-Q3,39425,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1993-Q2,39284,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1993-Q1,38791,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1992-Q4,38841,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1992-Q3,38082,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1992-Q2,37286,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,1992-Q1,36874,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2020-Q4,114304,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2020-Q3,111617,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2020-Q2,104646,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2020-Q1,111895,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2019-Q4,111754,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2019-Q3,110913,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2019-Q2,110265,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2019-Q1,110021,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2018-Q4,109407,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2018-Q3,109047,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2018-Q2,109803,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2018-Q1,109294,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2017-Q4,108136,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2017-Q3,107245,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2017-Q2,106011,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2017-Q1,104961,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2016-Q4,104622,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2016-Q3,103263,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2016-Q2,102392,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2016-Q1,101823,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2015-Q4,101024,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2015-Q3,101462,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2015-Q2,102022,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2015-Q1,102614,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2014-Q4,102952,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2014-Q3,104113,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2014-Q2,106382,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2014-Q1,105832,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2013-Q4,108096,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2013-Q3,107024,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2013-Q2,105835,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2013-Q1,106449,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2012-Q4,105828,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2012-Q3,105724,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2012-Q2,106875,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2012-Q1,104492,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2011-Q4,103678,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2011-Q3,102585,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2011-Q2,98498,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2011-Q1,96320,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2010-Q4,94481,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2010-Q3,92908,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2010-Q2,92476,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2010-Q1,91734,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2009-Q4,91052,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2009-Q3,89773,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2009-Q2,90765,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2009-Q1,90611,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2008-Q4,92282,,0,,
ABS:ANA_SFD(1.0.0),VCH,SFD,SSS,20,3,Q,2008-Q3,93353,,0,,
