mun_code,mun_name,gdp_1000brl,year,population,uf_code,uf,regiao,gdp_pc_brl,ln_pop,ln_gdp_pc
3201308,Cariacica - ES,19710843,2023,376200,32,ES,Sudeste,52394.58532695375,12.837876195849066,10.866558531514784
3201407,Castelo - ES,1395638,2023,39575,32,ES,Sudeste,35265.64750473784,10.585952884749213,10.470664610589209
3201506,Colatina - ES,5157945,2023,129301,32,ES,Sudeste,39890.990788934345,11.769898298682092,10.59390578261893
3201605,Conceição da Barra - ES,676074,2023,28923,32,ES,Sudeste,23374.961103619957,10.27239240533249,10.059420690139245
3201704,Conceição do Castelo - ES,356679,2023,12472,32,ES,Sudeste,28598.380372033356,9.431241410737613,10.2611053648559
3201803,Divino de São Lourenço - ES,101958,2023,5397,32,ES,Sudeste,18891.606448026683,8.593598522618644,9.846472999125655
3201902,Domingos Martins - ES,1294974,2023,38236,32,ES,Sudeste,33867.92551522126,10.551532759183653,10.430223695492632
3202009,Dores do Rio Preto - ES,232278,2023,6902,32,ES,Sudeste,33653.723558388876,8.839566503657949,10.42387898447519
3202108,Ecoporanga - ES,481243,2023,22611,32,ES,Sudeste,21283.578789084957,10.026191792511579,9.965691105494356
3202207,Fundão - ES,595415,2023,18898,32,ES,Sudeste,31506.7732035136,9.846811375342572,10.3579578240335
3202256,Governador Lindenberg - ES,428413,2023,11484,32,ES,Sudeste,37305.20724486242,9.348710041240954,10.52688820030802
3202306,Guaçuí - ES,783590,2023,31418,32,ES,Sudeste,24940.798268508497,10.355136256059884,10.124260226280276
3202405,Guarapari - ES,3391095,2023,136311,32,ES,Sudeste,24877.63276624777,11.822694318756891,10.121724396275308
3202454,Ibatiba - ES,560947,2023,27543,32,ES,Sudeste,20366.227353592563,10.22350369881181,9.9216332860589
3202504,Ibiraçu - ES,359707,2023,12304,32,ES,Sudeste,29234.964239271783,9.417679691745425,10.283120677392734
3202553,Ibitirama - ES,206693,2023,10015,32,ES,Sudeste,20638.342486270594,9.211839248099919,9.934905910473065
3202603,Iconha - ES,385081,2023,12790,32,ES,Sudeste,30107.97498045348,9.456418894572888,10.31254536516077
3202652,Irupi - ES,280698,2023,14647,32,ES,Sudeste,19164.19744657609,9.591990815318308,9.86079910094389
3202702,Itaguaçu - ES,453183,2023,14042,32,ES,Sudeste,32273.394103404073,9.549808117577195,10.381998457804718
3202801,Itapemirim - ES,6134486,2023,44020,32,ES,Sudeste,139356.79236710587,10.692399355080452,11.844792774937869
3202900,Itarana - ES,441241,2023,10975,32,ES,Sudeste,40204.191343963554,9.303375237943373,10.601726531459828
3203007,Iúna - ES,722976,2023,30556,32,ES,Sudeste,23660.68857180259,10.32731634466125,10.071570239890075
3203056,Jaguaré - ES,1252073,2023,31551,32,ES,Sudeste,39684.09876073658,10.359360563188138,10.588705851445674
3203106,Jerônimo Monteiro - ES,218904,2023,12108,32,ES,Sudeste,18079.2864222002,9.401621670141608,9.802522165368632
3203130,João Neiva - ES,615682,2023,14295,32,ES,Sudeste,43069.74466596712,9.567665104756411,10.670576049680621
3203163,Laranja da Terra - ES,272934,2023,11597,32,ES,Sudeste,23534.8797102699,9.358501722956703,10.066238842722537
3203205,Linhares - ES,10014356,2023,183797,32,ES,Sudeste,54485.960053754956,12.121587166681289,10.905698333770658
3203304,Mantenópolis - ES,250803,2023,13131,32,ES,Sudeste,19100.068540095956,9.482731125859004,9.857447202514981
3203320,Marataízes - ES,7102418,2023,45953,32,ES,Sudeste,154558.30957717667,10.73537441400955,11.948326712385867
3203346,Marechal Floriano - ES,682791,2023,18964,32,ES,Sudeste,36004.58763973845,9.85029772402201,10.491401643756348
3203353,Marilândia - ES,404453,2023,13087,32,ES,Sudeste,30904.943837395887,9.479374650055481,10.338671444825774
3203403,Mimoso do Sul - ES,702863,2023,25088,32,ES,Sudeste,28015.90401785714,10.130144923150134,10.240527628543791
3203502,Montanha - ES,564549,2023,19830,32,ES,Sudeste,28469.440242057488,9.89495122151384,10.256586518753103
3203601,Mucurici - ES,136015,2023,5653,32,ES,Sudeste,24060.675747390767,8.63994165667529,10.088334075060734
3203700,Muniz Freire - ES,509938,2023,18809,32,ES,Sudeste,27111.38284863629,9.842090757670805,10.207708949994325
3203809,Muqui - ES,307885,2023,14185,32,ES,Sudeste,21704.970038773354,9.559940347242952,9.985296547349114
3203908,Nova Venécia - ES,1886121,2023,52324,32,ES,Sudeste,36046.95741915756,10.865210435808118,10.492577740237508
3204005,Pancas - ES,467082,2023,19120,32,ES,Sudeste,24428.97489539749,9.858490186605392,10.103525202478956
3204054,Pedro Canário - ES,545057,2023,21923,32,ES,Sudeste,24862.336359074943,9.995291593011165,10.12110934130346
3204104,Pinheiros - ES,1024676,2023,24843,32,ES,Sudeste,41246.06529002133,10.12033130170181,10.627311000304633
3204203,Piúma - ES,1056103,2023,23912,32,ES,Sudeste,44166.234526597524,10.082135703963774,10.695715851388986
3204252,Ponto Belo - ES,141034,2023,6671,32,ES,Sudeste,21141.358117223805,8.805525052709516,9.958986501316389
3204302,Presidente Kennedy - ES,7368211,2023,14852,32,ES,Sudeste,496109.0088876919,9.60588981529697,13.114550957543111
3204351,Rio Bananal - ES,787898,2023,20350,32,ES,Sudeste,38717.34643734644,9.920836190870741,10.564043006948756
3204401,Rio Novo do Sul - ES,293579,2023,11471,32,ES,Sudeste,25593.14793827914,9.347577390281268,10.15007993597971
3204500,Santa Leopoldina - ES,439644,2023,13813,32,ES,Sudeste,31828.277709404185,9.53336545669996,10.368110409776822
3204559,Santa Maria de Jetibá - ES,2592685,2023,45575,32,ES,Sudeste,56888.31596269885,10.727114599546864,10.948845255666528
3204609,Santa Teresa - ES,820679,2023,23872,32,ES,Sudeste,34378.30931635389,10.080461503003487,10.445181101356319
3204658,São Domingos do Norte - ES,391545,2023,9051,32,ES,Sudeste,43259.86078886311,9.11063052782717,10.67498048149131
3204708,São Gabriel da Palha - ES,988351,2023,34272,32,ES,Sudeste,28838.43954248366,10.442083973247476,10.269464482531548
3204807,São José do Calçado - ES,230812,2023,11411,32,ES,Sudeste,20227.149241959512,9.34233308143468,9.914781002879538
3204906,São Mateus - ES,4355437,2023,134423,32,ES,Sudeste,32400.980486970235,11.808746823382336,10.385943963266064
3204955,São Roque do Canaã - ES,301801,2023,11256,32,ES,Sudeste,26812.455579246624,9.328656598794225,10.196621818950925
3205002,Serra - ES,37649155,2023,579720,32,ES,Sudeste,64943.68833229835,13.270300507336453,11.081275840044905
3205010,Sooretama - ES,911932,2023,28668,32,ES,Sudeste,31810.10185572764,10.26353679711381,10.367539186741448
3205036,Vargem Alta - ES,523374,2023,20390,32,ES,Sudeste,25668.170671897988,9.922799863568502,10.153007008057354
3205069,Venda Nova do Imigrante - ES,945412,2023,25395,32,ES,Sudeste,37228.27328214215,10.142307583235345,10.524823786047492
3205101,Viana - ES,5957536,2023,79043,32,ES,Sudeste,75370.82347582962,11.277747287167045,11.230175522555056
3205150,Vila Pavão - ES,213352,2023,9319,32,ES,Sudeste,22894.301963730013,9.139810605785655,10.038643336036325
3205176,Vila Valério - ES,615692,2023,14267,32,ES,Sudeste,43154.97301464919,9.565704457114814,10.672552939341298
3205200,Vila Velha - ES,19711328,2023,506779,32,ES,Sudeste,38895.31334171305,13.135830290106519,10.568629042700803
3205309,Vitória - ES,28257606,2023,343378,32,ES,Sudeste,82293.00071641165,12.746587160163195,11.318041337075421
3300100,Angra dos Reis - RJ,11900498,2023,179142,33,RJ,Sudeste,66430.52997063781,12.095934066419249,11.103912018508508
3300159,Aperibé - RJ,301129,2023,11426,33,RJ,Sudeste,26354.717311395063,9.343646739284408,10.179402563046809
3300209,Araruama - RJ,13156181,2023,137906,33,RJ,Sudeste,95399.62728235175,11.834327572624572,11.46582995053516
3300225,Areal - RJ,597072,2023,12239,33,RJ,Sudeste,48784.377808644495,9.412382853382338,10.795165413717655
3300233,Armação dos Búzios - RJ,5019621,2023,42527,33,RJ,Sudeste,118033.74326898206,10.657894447316275,11.678725822475688
3300258,Arraial do Cabo - RJ,9335374,2023,32822,33,RJ,Sudeste,284424.2885869234,10.398854301239574,12.558222376172209
3300308,Barra do Piraí - RJ,3225723,2023,98506,33,RJ,Sudeste,32746.4621444379,11.4978727390106,10.396550209104122
3300407,Barra Mansa - RJ,6831115,2023,181679,33,RJ,Sudeste,37599.91523511248,12.109996672581113,10.534757074990138
3300456,Belford Roxo - RJ,9686339,2023,518384,33,RJ,Sudeste,18685.64423284669,13.158471559346362,9.83551081993622
3300506,Bom Jardim - RJ,1018920,2023,29758,33,RJ,Sudeste,34240.204314806106,10.300853282387642,10.441155797375904
3300605,Bom Jesus do Itabapoana - RJ,1207611,2023,37176,33,RJ,Sudeste,32483.618463524854,10.523418670764814,10.38849119396714
3300704,Cabo Frio - RJ,16964472,2023,238438,33,RJ,Sudeste,71148.35722493898,12.381864597444297,11.172522514353892
3300803,Cachoeiras de Macacu - RJ,1702402,2023,59861,33,RJ,Sudeste,28439.250931324234,10.99978048691366,10.255525545009279
3300902,Cambuci - RJ,479568,2023,15069,33,RJ,Sudeste,31824.805892892695,9.620394932418154,10.368001324204892
3300936,Carapebus - RJ,1045633,2023,14329,33,RJ,Sudeste,72973.2012003629,9.570040734716603,11.19784754588597
3300951,Comendador Levy Gasparian - RJ,633562,2023,9048,33,RJ,Sudeste,70022.32537577365,9.110299017795956,11.156569404122502
3301009,Campos dos Goytacazes - RJ,42953469,2023,519259,33,RJ,Sudeste,82720.7020003505,13.160158074279531,11.323225176170832
3301108,Cantagalo - RJ,1075296,2023,19995,33,RJ,Sudeste,53778.24456114029,9.90323752128092,10.892624288180794
3301157,Cardoso Moreira - RJ,393125,2023,13407,33,RJ,Sudeste,29322.36891176251,9.503532237601561,10.286105947817418
3301207,Carmo - RJ,671866,2023,17741,33,RJ,Sudeste,37870.807733498674,9.783633624060649,10.541935849781098
3301306,Casimiro de Abreu - RJ,3363239,2023,48636,33,RJ,Sudeste,69151.22542972284,10.792119276416308,11.144051058262317
3301405,Conceição de Macabu - RJ,504000,2023,21770,33,RJ,Sudeste,23151.12540192926,9.988288154228593,10.04979867180705
3301504,Cordeiro - RJ,530533,2023,21448,33,RJ,Sudeste,24735.77955986572,9.973386679915794,10.116006039634378
3301603,Duas Barras - RJ,285448,2023,11355,33,RJ,Sudeste,25138.529282254513,9.337413454539659,10.132156979329343
3301702,Duque de Caxias - RJ,70068007,2023,866225,33,RJ,Sudeste,80888.92262402955,13.67189996904093,11.300832166897827
3301801,Engenheiro Paulo de Frontin - RJ,320438,2023,12644,33,RJ,Sudeste,25343.087630496677,9.444938073335509,10.140261294538155
3301850,Guapimirim - RJ,1589983,2023,54311,33,RJ,Sudeste,29275.52429526247,10.902482063674697,10.284507097622797
3301876,Iguaba Grande - RJ,814661,2023,29616,33,RJ,Sudeste,27507.462182604,10.296070034813278,10.222212598940033
3301900,Itaboraí - RJ,6278393,2023,240127,33,RJ,Sudeste,26146.135170139136,12.388923229031487,10.171456663929414
3302007,Itaguaí - RJ,11383962,2023,124021,33,RJ,Sudeste,91790.5999790358,11.728206185086972,11.427265174623148
3302056,Italva - RJ,431493,2023,14518,33,RJ,Sudeste,29721.242595398817,9.583144537844786,10.299617308031664
3302106,Itaocara - RJ,756489,2023,23645,33,RJ,Sudeste,31993.613871854515,10.070906955077977,10.373291595361273
3302205,Itaperuna - RJ,4067637,2023,107297,33,RJ,Sudeste,37910.07204302077,11.583355969234454,10.542972108878418
3302254,Itatiaia - RJ,6988685,2023,32713,33,RJ,Sudeste,213636.32195151775,10.395527831398702,12.272030418201396
3302270,Japeri - RJ,1874798,2023,102171,33,RJ,Sudeste,18349.60996760333,11.534403159146459,9.817363598085342
3302304,Laje do Muriaé - RJ,208603,2023,7584,33,RJ,Sudeste,27505.66983122363,8.933796043934858,10.222147438084237
3302403,Macaé - RJ,22394860,2023,264439,33,RJ,Sudeste,84688.18895851217,12.485365879864203,11.34673142532653
3302452,Macuco - RJ,282626,2023,5602,33,RJ,Sudeste,50450.91038914673,8.630878955820053,10.828756070993503
3302502,Magé - RJ,5301411,2023,244142,33,RJ,Sudeste,21714.457160177273,12.405505302211207,9.98573354627641
3302601,Mangaratiba - RJ,3443660,2023,43660,33,RJ,Sudeste,78874.48465414566,10.684187630103935,11.275613066118787
3302700,Maricá - RJ,134092034,2023,212470,33,RJ,Sudeste,631110.4344142702,12.266556080909684,13.35523614112963
3302809,Mendes - RJ,444764,2023,18048,33,RJ,Sudeste,24643.39539007092,9.800790154297786,10.112264208075628
3302858,Mesquita - RJ,3029007,2023,178830,33,RJ,Sudeste,16937.91310182855,12.094190912882082,9.737309767100486
3302908,Miguel Pereira - RJ,847198,2023,28142,33,RJ,Sudeste,30104.399118754885,10.2450184013482,10.312426590182826
3303005,Miracema - RJ,742077,2023,28416,33,RJ,Sudeste,26114.75929054054,10.254707645791896,10.170255923540557
3303104,Natividade - RJ,408436,2023,15551,33,RJ,Sudeste,26264.29168542216,9.651880224221337,10.175965565022217
3303203,Nilópolis - RJ,3339769,2023,155500,33,RJ,Sudeste,21477.614147909968,11.954401010601426,9.974766469265168
3303302,Niterói - RJ,76268005,2023,516787,33,RJ,Sudeste,147581.12142913812,13.15538607633538,11.90213327937152
3303401,Nova Friburgo - RJ,7367567,2023,203417,33,RJ,Sudeste,36219.03282419857,12.22301333825843,10.497340028270237
3303500,Nova Iguaçu - RJ,20518624,2023,843220,33,RJ,Sudeste,24333.654325087165,13.644983175653026,10.09961562281735
3303609,Paracambi - RJ,1085489,2023,43627,33,RJ,Sudeste,24881.128658858048,10.683431503726073,10.121864909926208
3303708,Paraíba do Sul - RJ,1399157,2023,44479,33,RJ,Sudeste,31456.57501292745,10.70277244665735,10.356363302692312
3303807,Paraty - RJ,6324392,2023,47668,33,RJ,Sudeste,132675.84123521022,10.772015592210696,11.795664148246638
3303856,Paty do Alferes - RJ,862740,2023,31370,33,RJ,Sudeste,27502.07204335352,10.353607301184724,10.222016627847255
3303906,Petrópolis - RJ,19907335,2023,294926,33,RJ,Sudeste,67499.42358422112,12.594479756396844,11.119874337331138
3303955,Pinheiral - RJ,1187697,2023,25096,33,RJ,Sudeste,47326.14759324195,10.130463749870515,10.764818224980388
3304003,Piraí - RJ,3388747,2023,29066,33,RJ,Sudeste,116588.00660565609,10.277324385186116,11.666401688308458
3304102,Porciúncula - RJ,559253,2023,17832,33,RJ,Sudeste,31362.326155226558,9.788749875065704,10.353362647581644
3304110,Porto Real - RJ,3205582,2023,21089,33,RJ,Sudeste,152002.56057660392,9.956506856511764,11.931652645585233
3304128,Quatis - RJ,400781,2023,14165,33,RJ,Sudeste,28293.7522061419,9.558529412264617,10.25039628915703
3304144,Queimados - RJ,4938812,2023,149135,33,RJ,Sudeste,33116.384483856906,11.912607214989325,10.407783438405604
3304151,Quissamã - RJ,5669644,2023,23142,33,RJ,Sudeste,244993.69112436264,10.049404427436283,12.408987738682509
3304201,Resende - RJ,12267696,2023,137697,33,RJ,Sudeste,89091.9627878603,11.832810897987043,11.39742440498912
3304300,Rio Bonito - RJ,2038466,2023,59126,33,RJ,Sudeste,34476.643101173766,10.987426038970444,10.448037362183456
3304409,Rio Claro - RJ,577431,2023,17951,33,RJ,Sudeste,32167.06590162108,9.79540110267107,10.378698410031307
3304508,Rio das Flores - RJ,338695,2023,9267,33,RJ,Sudeste,36548.50544944427,9.134214981586691,10.506395573765802
3304524,Rio das Ostras - RJ,10599898,2023,168455,33,RJ,Sudeste,62924.21121367724,12.034423930792522,11.049686284584102
3304557,Rio de Janeiro - RJ,418462360,2023,6730729,33,RJ,Sudeste,62171.922239032356,15.722194016705586,11.037658765862645
3304607,Santa Maria Madalena - RJ,275098,2023,10580,33,RJ,Sudeste,26001.70132325142,9.26672070541229,10.165917250372479
3304706,Santo Antônio de Pádua - RJ,1686337,2023,43697,33,RJ,Sudeste,38591.59667711742,10.685034728841586,10.560789829086906
3304755,São Francisco de Itabapoana - RJ,1481367,2023,47397,33,RJ,Sudeste,31254.44648395468,10.766314214540959,10.349916932529194
3304805,São Fidélis - RJ,985938,2023,41212,33,RJ,Sudeste,23923.565951664565,10.62648475506496,10.082619275200356
3304904,São Gonçalo - RJ,23063689,2023,960196,33,RJ,Sudeste,24019.772004882336,13.774892709271509,10.086632603702263
3305000,São João da Barra - RJ,13986152,2023,38740,33,RJ,Sudeste,361026.1228704182,10.564627936960987,12.796705597218912
3305109,São João de Meriti - RJ,11534047,2023,466503,33,RJ,Sudeste,24724.486230527993,13.053019730117025,10.11554937692327
3305133,São José de Ubá - RJ,232730,2023,7318,33,RJ,Sudeste,31802.405028696365,8.898092345579153,10.367297195741696
3305158,São José do Vale do Rio Preto - RJ,941645,2023,22813,33,RJ,Sudeste,41276.684346644455,10.035085827892875,10.628053075869566
3305208,São Pedro da Aldeia - RJ,3359011,2023,110677,33,RJ,Sudeste,30349.6751809319,11.614371328365458,10.320541093989908
3305307,São Sebastião do Alto - RJ,272845,2023,7993,33,RJ,Sudeste,34135.49355686225,8.98632143762602,10.438092988715546
3305406,Sapucaia - RJ,1227721,2023,18291,33,RJ,Sudeste,67121.58985293313,9.814164414575925,11.114261027584833
3305505,Saquarema - RJ,64701140,2023,95315,33,RJ,Sudeste,678813.827834024,11.464942474948076,13.428102183133579
3305554,Seropédica - RJ,3760076,2023,84794,33,RJ,Sudeste,44343.656390782366,11.34798006455978,10.699724942350116
3305604,Silva Jardim - RJ,705912,2023,22028,33,RJ,Sudeste,32046.123116034138,10.000069650382372,10.374931491413848
3305703,Sumidouro - RJ,733841,2023,15693,33,RJ,Sudeste,46762.3144076977,9.66097003203872,10.75283290982089
3305752,Tanguá - RJ,858815,2023,32865,33,RJ,Sudeste,26131.598965464782,10.400163540697676,10.170900549350643
3305802,Teresópolis - RJ,7104546,2023,176735,33,RJ,Sudeste,40198.862704048435,12.082406714528108,10.601593983262847
3305901,Trajano de Moraes - RJ,290439,2023,10654,33,RJ,Sudeste,27261.02872160691,9.273690687476945,10.213213441941527
3306008,Três Rios - RJ,6017636,2023,82319,33,RJ,Sudeste,73101.42251485077,11.318357222717918,11.19960310539601
3306107,Valença - RJ,3104489,2023,71449,33,RJ,Sudeste,43450.419180114484,11.176739187458812,10.679375778060454
3306156,Varre-Sai - RJ,407915,2023,10563,33,RJ,Sudeste,38617.34355770141,9.265112607823163,10.561456769507537
3306206,Vassouras - RJ,1472880,2023,35907,33,RJ,Sudeste,41019.29985796641,10.48868754154148,10.621797963171746
3306305,Volta Redonda - RJ,15307615,2023,279971,33,RJ,Sudeste,54675.71641348568,12.542441305358924,10.909174948586433
3500105,Adamantina - SP,1705895,2023,35673,35,SP,Sudeste,47820.340313402296,10.482149379105689,10.775206357536602
3500204,Adolfo - SP,215283,2023,4505,35,SP,Sudeste,47787.569367369586,8.412943170042439,10.774520829583413
3500303,Aguaí - SP,1773843,2023,32886,35,SP,Sudeste,53939.15343915344,10.400802314274172,10.895611902079523
3500402,Águas da Prata - SP,272359,2023,7463,35,SP,Sudeste,36494.573227924426,8.917712757131387,10.50491884982981
3500501,Águas de Lindóia - SP,801115,2023,18257,35,SP,Sudeste,43879.88168921509,9.81230384711351,10.689211218150689
3500550,Águas de Santa Bárbara - SP,375562,2023,7460,35,SP,Sudeste,50343.43163538874,8.917310693197807,10.826623435523398
3500600,Águas de São Pedro - SP,185390,2023,2928,35,SP,Sudeste,63316.256830601094,7.982074875081202,11.055897397127573
3500709,Agudos - SP,3415809,2023,38988,35,SP,Sudeste,87611.80363188674,10.5710091854571,11.380671012503479
3500758,Alambari - SP,160252,2023,6373,35,SP,Sudeste,25145.4573983995,8.759825595314295,10.132432538872099
3500808,Alfredo Marcondes - SP,158137,2023,4574,35,SP,Sudeste,34573.02142544818,8.428143374582726,10.450828929311946
3500907,Altair - SP,210529,2023,3467,35,SP,Sudeste,60723.68041534468,8.151044945685024,11.014089023133558
3501004,Altinópolis - SP,946538,2023,17197,35,SP,Sudeste,55040.87922312031,9.752490228984199,10.915831446736911
3501103,Alto Alegre - SP,172396,2023,3874,35,SP,Sudeste,44500.77439339185,8.262042843966942,10.70326187010161
3501152,Alumínio - SP,3438994,2023,17607,35,SP,Sudeste,195319.70239109444,9.776051829226445,12.18239299447535
3501202,Álvares Florence - SP,175598,2023,3979,35,SP,Sudeste,44131.18874088967,8.288785810426928,10.69492203915186
3501301,Álvares Machado - SP,859771,2023,28386,35,SP,Sudeste,30288.55773973085,10.253651344859204,10.31852528782429
3501400,Álvaro de Carvalho - SP,69377,2023,4901,35,SP,Sudeste,14155.6825137727,8.497194544909547,9.557871413534611
3501509,Alvinlândia - SP,82613,2023,2919,35,SP,Sudeste,28301.8156903049,7.978996370854115,10.250681240241267
3501608,Americana - SP,17600566,2023,247571,35,SP,Sudeste,71093.00362320304,12.419452688538797,11.171744209025537
3501707,Américo Brasiliense - SP,1504962,2023,33708,35,SP,Sudeste,44647.027411890354,10.425490476892245,10.706543008766806
3501806,Américo de Campos - SP,175848,2023,5981,35,SP,Sudeste,29401.10349439893,8.696343057044556,10.28878748644549
3501905,Amparo - SP,6698469,2023,69792,35,SP,Sudeste,95977.60488308115,11.153274669001355,11.471870160767482
3502002,Analândia - SP,266292,2023,4694,35,SP,Sudeste,56730.29399233063,8.454040376410969,10.946063632615147
3502101,Andradina - SP,4464940,2023,61625,35,SP,Sudeste,72453.38742393508,11.02882291134499,11.19069870198965
3502200,Angatuba - SP,1776475,2023,24573,35,SP,Sudeste,72293.77772351768,10.109403558183711,11.188493342527932
3502309,Anhembi - SP,315144,2023,5766,35,SP,Sudeste,54655.56711758585,8.659733878198347,10.90880635699074
3502408,Anhumas - SP,132376,2023,4118,35,SP,Sudeste,32145.70179698883,8.323122887587735,10.378034028566082
3502507,Aparecida - SP,1369699,2023,33141,35,SP,Sudeste,41329.44087384207,10.408526465540385,10.629330379077517
3502606,Aparecida d'Oeste - SP,225794,2023,4112,35,SP,Sudeste,54910.992217898834,8.321664807135,10.91346883000401
3502705,Apiaí - SP,1235626,2023,24857,35,SP,Sudeste,49709.37764010138,10.1208946819984,10.813948879197458
3502754,Araçariguama - SP,4832077,2023,22314,35,SP,Sudeste,216549.11714618624,10.012969563153126,12.285572669729296
3502804,Araçatuba - SP,11457740,2023,208415,35,SP,Sudeste,54975.601564186836,12.247286563238502,10.914644757867629
3502903,Araçoiaba da Serra - SP,1523194,2023,33832,35,SP,Sudeste,45022.286592575074,10.429162379152325,10.714912903765661
3503000,Aramina - SP,219179,2023,5535,35,SP,Sudeste,39598.73532068654,8.618846845142738,10.586552460386297
3503109,Arandu - SP,217238,2023,7076,35,SP,Sudeste,30700.678349349917,8.864464055279676,10.332040029401204
3503158,Arapeí - SP,53236,2023,2355,35,SP,Sudeste,22605.52016985138,7.764296006450518,10.025949410738066
3503208,Araraquara - SP,14689500,2023,253474,35,SP,Sudeste,57952.68942771251,12.443016532650754,10.967382257142479
3503307,Araras - SP,10022873,2023,135744,35,SP,Sudeste,73836.58209570957,11.818526037924354,11.20960958012748
3503356,Arco-Íris - SP,136329,2023,2089,35,SP,Sudeste,65260.41168022977,7.644440761556566,11.086140878436176
3503406,Arealva - SP,301110,2023,8290,35,SP,Sudeste,36322.07478890229,9.022805248129341,10.500180956328752
3503505,Areias - SP,75042,2023,3617,35,SP,Sudeste,20747.02792369367,8.193400231952097,9.940158282807001
3503604,Areiópolis - SP,221707,2023,10242,35,SP,Sudeste,21646.846319078304,9.234252192022495,9.982615056264958
3503703,Ariranha - SP,1252002,2023,7621,35,SP,Sudeste,164283.16493898438,8.938662873666118,12.009346833401015
3503802,Artur Nogueira - SP,2162833,2023,53467,35,SP,Sudeste,40451.73658518338,10.886819920140972,10.60786485321364
3503901,Arujá - SP,10426127,2023,90273,35,SP,Sudeste,115495.51914747489,11.410593691372412,11.656987012931472
3503950,Aspásia - SP,65851,2023,1875,35,SP,Sudeste,35120.53333333333,7.536363938404511,10.4665412336626
3504008,Assis - SP,4682609,2023,104858,35,SP,Sudeste,44656.66901905434,11.56036233289485,10.70675893728011
3504107,Atibaia - SP,9426584,2023,167161,35,SP,Sudeste,56392.24460250896,12.026712698836372,10.940086920983475
3504206,Auriflama - SP,443572,2023,13856,35,SP,Sudeste,32012.99076212471,9.536473630802217,10.37389706071826
3504305,Avaí - SP,500953,2023,4503,35,SP,Sudeste,111248.72307350655,8.412499120301572,11.619523721971662
3504404,Avanhandava - SP,295755,2023,11436,35,SP,Sudeste,25861.752360965373,9.344521553442203,10.160520413408413
3504503,Avaré - SP,4408538,2023,96450,35,SP,Sudeste,45708.014515292896,11.476780018333875,10.730028933832251
3504602,Bady Bassitt - SP,762195,2023,29346,35,SP,Sudeste,25972.70496830914,10.286911529767412,10.16480145665709
3504701,Balbinos - SP,82895,2023,3969,35,SP,Sudeste,20885.613504661123,8.286269452783065,9.946815851872637
3504800,Bálsamo - SP,367871,2023,9902,35,SP,Sudeste,37151.18157947889,9.200492035921368,10.522750855278849
3504909,Bananal - SP,282444,2023,10097,35,SP,Sudeste,27973.06130533822,9.219993629004321,10.238997229807772
3505005,Barão de Antonina - SP,80403,2023,3632,35,SP,Sudeste,22137.389867841408,8.197538739721184,10.005023307164718
3505104,Barbosa - SP,186923,2023,5627,35,SP,Sudeste,33218.944375333216,8.635331719433278,10.410875605881333
3505203,Bariri - SP,1863764,2023,32406,35,SP,Sudeste,57512.92970437573,10.386098869820946,10.959765065931153
3505302,Barra Bonita - SP,2077901,2023,35129,35,SP,Sudeste,59150.587833413985,10.466782279155884,10.987841807369222
3505351,Barra do Chapéu - SP,202870,2023,5254,35,SP,Sudeste,38612.48572516178,8.566744970245486,10.561330967532028
3505401,Barra do Turvo - SP,145159,2023,6894,35,SP,Sudeste,21055.84566289527,8.83840674707681,9.95493350425848
3505500,Barretos - SP,6715414,2023,126957,35,SP,Sudeste,52895.184983892184,11.751603725431506,10.876067592605272
3505609,Barrinha - SP,737580,2023,33304,35,SP,Sudeste,22146.889262551045,10.413432788874811,10.005452325996767
3505708,Barueri - SP,71646710,2023,333737,35,SP,Sudeste,214680.15233552168,12.718108536627113,12.276904535883963
3505807,Bastos - SP,1596603,2023,21936,35,SP,Sudeste,72784.60065645514,9.995884401802096,11.195259682364972
3505906,Batatais - SP,3328690,2023,59939,35,SP,Sudeste,55534.62687065183,11.001082657381469,10.92476201276442
3506003,Bauru - SP,20654759,2023,392947,35,SP,Sudeste,52563.727423800156,12.881430021706073,10.869781568143969
3506102,Bebedouro - SP,5343661,2023,78257,35,SP,Sudeste,68283.48901695696,11.267753561270382,11.131423274269507
3506201,Bento de Abreu - SP,288020,2023,2640,35,SP,Sudeste,109098.48484848485,7.878534196140362,11.60000628399315
3506300,Bernardino de Campos - SP,605499,2023,11881,35,SP,Sudeste,50963.63942429089,9.382695764458287,10.838867704970108
3506359,Bertioga - SP,2663550,2023,67436,35,SP,Sudeste,39497.44943353698,11.118934278935692,10.583991377501535
3506409,Bilac - SP,307745,2023,7464,35,SP,Sudeste,41230.57341907824,8.91784674252718,10.626935333415977
3506508,Birigui - SP,4866490,2023,123340,35,SP,Sudeste,39455.89427598508,11.722700048545484,10.582938726418334
3506607,Biritiba Mirim - SP,1111541,2023,30564,35,SP,Sudeste,36367.65475723073,10.327578124767458,10.501435053010274
3506706,Boa Esperança do Sul - SP,633216,2023,13113,35,SP,Sudeste,48289.17867764814,9.481359383531425,10.784962770598039
3506805,Bocaina - SP,381376,2023,11480,35,SP,Sudeste,33220.905923344944,9.348361669873558,10.41093465321523
3506904,Bofete - SP,309773,2023,10710,35,SP,Sudeste,28923.716153127916,9.278933163441794,10.272417165705267
3507001,Boituva - SP,4474130,2023,63850,35,SP,Sudeste,70072.51370399374,11.064291861460685,11.157285894903987
