income_group,gfcf_pct_gdp,MUQ_real_loess
Lower middle income,9.6088282792033,2.897697096507461
Lower middle income,9.92942636300183,3.0516175939898433
Lower middle income,9.94824802437044,3.060662208702293
Lower middle income,9.99500249875062,3.083134337574662
Lower middle income,9.99586947542338,3.0835511070108965
Lower middle income,10.1729640282101,3.168735231186185
Lower middle income,10.1853891019399,3.17471577481224
Lower middle income,10.1890751482395,3.1764900771082645
Lower middle income,10.3175226113588,3.238348759925811
Lower middle income,10.3356143344955,3.247066174601828
Lower middle income,10.3603217158177,3.25897319490779
Lower middle income,10.475576849936,3.314545730645648
Lower middle income,10.6431326870032,3.3954170647359407
Lower middle income,10.6909780378212,3.418525516999283
Lower middle income,10.8589937535261,3.499720480264582
Lower middle income,11.0797002765633,3.606471941590389
Lower middle income,11.2394834074711,3.6838135849004257
Lower middle income,11.2763838621152,3.7016819256577675
Lower middle income,11.3399795257399,3.732483208255692
Lower middle income,11.3993419178061,3.7612413417557082
Lower middle income,11.4848528968042,3.8026789619781787
Lower middle income,11.5084679007483,3.814124915135773
Lower middle income,11.5492123049503,3.8338757303897752
Lower middle income,11.5961971478609,3.856655506685374
Lower middle income,11.7696984836086,3.9408170076310043
Lower middle income,11.771085518537,3.9414901378128913
Lower middle income,11.7992006872596,3.9551357158744143
Lower middle income,11.8174755006843,3.964006667683427
Lower middle income,11.9098712446352,4.008876783761292
Lower middle income,11.9478569107274,4.0273349440464985
Lower middle income,11.9769402266932,4.041472439148
Lower middle income,11.9962958995098,4.050884028409165
Lower middle income,11.9964586100044,4.050963155171363
Lower middle income,12.0698548988285,4.086673661653917
Lower middle income,12.1188659071637,4.110540926258343
Lower middle income,12.1861122747438,4.14331961891376
Lower middle income,12.365471684109,4.230955727900731
Lower middle income,12.3901361220373,4.243034682617517
Lower middle income,12.4189043706086,4.257133124564944
Lower middle income,12.4571096514897,4.275873513206981
Lower middle income,12.4755060533288,4.284904645340638
Lower middle income,12.6171620718569,4.354630557682186
Lower middle income,12.6215462802717,4.3567943957659105
Lower middle income,12.7337450766716,4.412311950557092
Lower middle income,12.7359942915756,4.413427892739216
Lower middle income,12.7880398381139,4.4392866642406394
Lower middle income,12.8226761567554,4.45653679822142
Lower middle income,12.8376893820997,4.464024829982312
Lower middle income,12.8438507998715,4.467099889519023
Lower middle income,12.9558310407174,4.523205253209565
Lower middle income,12.9635440303985,4.527086097616174
Lower middle income,12.9653790589673,4.528009739058049
Lower middle income,13.0376977375499,4.564586219692771
Lower middle income,13.0780604700964,4.585436592804162
Lower middle income,13.1062431135264,4.5997732461053245
Lower middle income,13.1561641361149,4.625245630140139
Lower middle income,13.2628604119335,4.679984074428263
Lower middle income,13.3232598136896,4.711129430409907
Lower middle income,13.4168075060895,4.75949665118897
Lower middle income,13.4589869383626,4.7813593913994055
Lower middle income,13.4933313574459,4.799182999006314
Lower middle income,13.5008518362251,4.803088259096768
Lower middle income,13.6048655925718,4.857167787161819
Lower middle income,13.630748979986,4.871300642581125
Lower middle income,13.6481577581733,4.880716495690486
Lower middle income,13.6544048447154,4.883975881964383
Lower middle income,13.6761652131985,4.895330109798279
Lower middle income,13.6861231448876,4.900526305286196
Lower middle income,13.7374737553324,4.927321393262828
Lower middle income,13.8120582846174,4.966219959345342
Lower middle income,13.8761472167194,4.99959561228621
Lower middle income,13.8825185296768,5.002909752432335
Lower middle income,13.9168329480616,5.020743303676281
Lower middle income,13.9407707135863,5.033165814523584
Lower middle income,14.009938328856,5.068949910990083
Lower middle income,14.0731992509675,5.10230198194811
Lower middle income,14.100930545333,5.116762080874294
Lower middle income,14.1024986838339,5.117566082591531
Lower middle income,14.1360438334756,5.1347307118078165
Lower middle income,14.1549629162064,5.144382654480451
Lower middle income,14.183490927677,5.158898231734147
Lower middle income,14.2311450167729,5.183127234248613
Lower middle income,14.2436392038274,5.190390217734623
Lower middle income,14.2722244705248,5.206178390054512
Lower middle income,14.2780978692962,5.209153445379489
Lower middle income,14.3053862792332,5.222954728920042
Lower middle income,14.3527712251236,5.246846425738472
Lower middle income,14.3862085984368,5.26366067675846
Lower middle income,14.4562799501146,5.299959242608448
Lower middle income,14.4681479294309,5.305919938061168
Lower middle income,14.5087239500776,5.326289957729535
Lower middle income,14.5564437884802,5.350939717751465
Lower middle income,14.56173616094,5.353597625476803
Lower middle income,14.58676236475,5.366166763627603
Lower middle income,14.5972584845911,5.371439053562736
Lower middle income,14.6006779173585,5.373156810629543
Lower middle income,14.6228910849517,5.384318002583382
Lower middle income,14.6502375108632,5.398309825142812
Lower middle income,14.7048300536673,5.425802611356463
Lower middle income,14.7150739702965,5.430969513693561
Lower middle income,14.7594576318137,5.456029230858891
Lower middle income,14.9060747753577,5.53260248018327
Lower middle income,15.0646582979652,5.620409385880749
Lower middle income,15.0853504320924,5.631285274407202
Lower middle income,15.1320222998223,5.658304085982537
Lower middle income,15.2717472795582,5.734945037350791
Lower middle income,15.311015556406,5.756201492593835
Lower middle income,15.3394151148933,5.771693276366425
Lower middle income,15.3407682455697,5.772433947351973
Lower middle income,15.3582908414203,5.782046606274718
Lower middle income,15.4336891178996,5.824086133212282
Lower middle income,15.4694928286595,5.844143475572856
Lower middle income,15.50177112495,5.862326097325438
Lower middle income,15.5694141313514,5.9003170464478005
Lower middle income,15.7211143935664,5.9856356798581265
Lower middle income,15.8234154978169,6.044382328349883
Lower middle income,15.8474117103541,6.058231037605585
Lower middle income,15.8918918918919,6.082963334032152
Lower middle income,15.9488563452355,6.1135566211630215
Lower middle income,15.9720176024474,6.126064213430393
Lower middle income,15.9789286539458,6.130010945688275
Lower middle income,16.0060733880943,6.1455014870824165
Lower middle income,16.0090581658668,6.147203503598211
Lower middle income,16.0107412814615,6.1481631412871804
Lower middle income,16.0535560998619,6.1721683569041845
Lower middle income,16.1081607755506,6.199241744631771
Lower middle income,16.1099093812667,6.200084199407695
Lower middle income,16.1146319155429,6.202504787005184
Lower middle income,16.2043394671793,6.250571625074027
