country_code,country_name,income_group,year,urbanization_pct,real_MUQ
BEN,Benin,Lower middle income,1998,37.679599,19.933301
BEN,Benin,Lower middle income,1999,37.966699,4.104741
BEN,Benin,Lower middle income,2001,38.618626,13.225974
BEN,Benin,Lower middle income,2003,39.416970,13.637029
BEN,Benin,Lower middle income,2007,41.285778,4.587115
BEN,Benin,Lower middle income,2009,42.338538,16.542443
BEN,Benin,Lower middle income,2010,42.891689,14.615076
BEN,Benin,Lower middle income,2013,44.650288,7.459758
BEN,Benin,Lower middle income,2014,45.288053,17.478553
BEN,Benin,Lower middle income,2017,47.294277,9.062853
BEN,Benin,Lower middle income,2018,47.995283,12.342589
BGD,Bangladesh,Lower middle income,1981,15.393663,11.028287
BGD,Bangladesh,Lower middle income,1991,20.266686,19.357385
BGD,Bangladesh,Lower middle income,1992,20.648333,18.049480
BGD,Bangladesh,Lower middle income,1993,21.002845,18.340109
BGD,Bangladesh,Lower middle income,1995,21.661232,19.473636
BGD,Bangladesh,Lower middle income,1996,21.978079,14.272417
BGD,Bangladesh,Lower middle income,1997,22.295344,19.307418
BTN,Bhutan,Lower middle income,1981,13.047203,16.216608
BTN,Bhutan,Lower middle income,1983,14.662003,17.855657
BTN,Bhutan,Lower middle income,1985,16.265483,15.776932
BTN,Bhutan,Lower middle income,1988,18.642127,19.917172
BTN,Bhutan,Lower middle income,1991,20.974397,5.298473
BTN,Bhutan,Lower middle income,1992,21.739999,10.541737
BTN,Bhutan,Lower middle income,1999,26.890574,15.641069
BTN,Bhutan,Lower middle income,2000,27.591524,11.716431
BTN,Bhutan,Lower middle income,2001,28.282502,14.332249
BTN,Bhutan,Lower middle income,2002,28.963088,17.943163
BTN,Bhutan,Lower middle income,2008,32.763720,18.225654
BTN,Bhutan,Lower middle income,2009,33.339680,18.243406
BTN,Bhutan,Lower middle income,2010,33.905197,10.957240
CIV,Cote d'Ivoire,Lower middle income,1969,27.539200,14.463862
CIV,Cote d'Ivoire,Lower middle income,1970,28.185943,4.954533
CIV,Cote d'Ivoire,Lower middle income,1971,28.844332,10.832559
CIV,Cote d'Ivoire,Lower middle income,1973,30.309978,8.740177
CIV,Cote d'Ivoire,Lower middle income,1975,32.192205,5.105722
CIV,Cote d'Ivoire,Lower middle income,1976,33.671097,9.013158
CIV,Cote d'Ivoire,Lower middle income,1977,35.313770,6.866102
CIV,Cote d'Ivoire,Lower middle income,1978,36.400002,6.242068
CIV,Cote d'Ivoire,Lower middle income,1980,37.182547,-4.592644
CIV,Cote d'Ivoire,Lower middle income,1983,37.967455,-2.472541
CIV,Cote d'Ivoire,Lower middle income,1984,38.184078,-0.027020
CIV,Cote d'Ivoire,Lower middle income,1985,38.395636,-0.843096
CIV,Cote d'Ivoire,Lower middle income,1986,38.613496,4.003217
CIV,Cote d'Ivoire,Lower middle income,1987,38.849027,-2.982951
CIV,Cote d'Ivoire,Lower middle income,1988,39.111703,4.978472
CIV,Cote d'Ivoire,Lower middle income,1989,39.392566,1.427496
CIV,Cote d'Ivoire,Lower middle income,1990,39.684543,2.137391
CIV,Cote d'Ivoire,Lower middle income,1993,40.622591,-3.106632
CIV,Cote d'Ivoire,Lower middle income,1994,40.953435,-0.012607
CIV,Cote d'Ivoire,Lower middle income,1995,41.292087,1.353272
CIV,Cote d'Ivoire,Lower middle income,1996,41.637785,1.091548
CIV,Cote d'Ivoire,Lower middle income,1997,41.989765,12.036090
CIV,Cote d'Ivoire,Lower middle income,1998,42.347206,7.284147
CIV,Cote d'Ivoire,Lower middle income,1999,42.710691,6.144574
CIV,Cote d'Ivoire,Lower middle income,2000,43.084007,-0.334812
CIV,Cote d'Ivoire,Lower middle income,2001,43.467015,0.755833
CIV,Cote d'Ivoire,Lower middle income,2003,44.259374,-0.001801
CIV,Cote d'Ivoire,Lower middle income,2004,44.667358,2.094921
CIV,Cote d'Ivoire,Lower middle income,2005,45.082299,4.019302
CIV,Cote d'Ivoire,Lower middle income,2006,45.503513,3.985185
CIV,Cote d'Ivoire,Lower middle income,2007,45.930317,2.691341
CIV,Cote d'Ivoire,Lower middle income,2009,46.797960,13.609597
CIV,Cote d'Ivoire,Lower middle income,2010,47.237430,2.365851
CIV,Cote d'Ivoire,Lower middle income,2011,47.679755,-1.192851
CIV,Cote d'Ivoire,Lower middle income,2013,48.570233,5.460071
CIV,Cote d'Ivoire,Lower middle income,2014,49.017314,10.060168
CIV,Cote d'Ivoire,Lower middle income,2015,49.469489,16.125846
CMR,Cameroon,Lower middle income,1977,29.419915,1.121288
CMR,Cameroon,Lower middle income,1978,30.435200,2.860640
CMR,Cameroon,Lower middle income,1980,32.343731,-1.520735
CMR,Cameroon,Lower middle income,1981,33.241528,3.866414
CMR,Cameroon,Lower middle income,1983,34.935561,17.766736
CMR,Cameroon,Lower middle income,1986,37.256842,2.658753
CMR,Cameroon,Lower middle income,1988,38.693414,-3.198417
CMR,Cameroon,Lower middle income,1989,39.396169,-4.016552
CMR,Cameroon,Lower middle income,1990,40.088736,-4.353264
CMR,Cameroon,Lower middle income,1992,41.439508,-0.399573
CMR,Cameroon,Lower middle income,1994,42.738123,3.792029
CMR,Cameroon,Lower middle income,1995,43.365496,15.812055
CMR,Cameroon,Lower middle income,1996,43.976977,11.400966
CMR,Cameroon,Lower middle income,1997,44.571618,8.627209
CMR,Cameroon,Lower middle income,1998,45.148466,11.254110
CMR,Cameroon,Lower middle income,2001,46.762751,9.799015
CMR,Cameroon,Lower middle income,2004,48.182685,11.449268
CMR,Cameroon,Lower middle income,2007,49.702703,11.461458
CMR,Cameroon,Lower middle income,2008,50.085833,13.670474
CMR,Cameroon,Lower middle income,2014,52.299394,15.536071
CMR,Cameroon,Lower middle income,2016,52.981503,18.615299
COG,"Congo, Rep.",Lower middle income,1975,40.243770,4.713904
COG,"Congo, Rep.",Lower middle income,1976,41.213317,-3.815260
COG,"Congo, Rep.",Lower middle income,1977,42.418910,-2.937795
COG,"Congo, Rep.",Lower middle income,1979,45.261956,7.658709
COG,"Congo, Rep.",Lower middle income,1980,46.761266,4.449444
COG,"Congo, Rep.",Lower middle income,1981,48.220341,6.068012
COG,"Congo, Rep.",Lower middle income,1982,49.570110,6.694557
COG,"Congo, Rep.",Lower middle income,1983,50.741502,-4.300819
COG,"Congo, Rep.",Lower middle income,1987,53.352568,-0.371378
COG,"Congo, Rep.",Lower middle income,1988,53.796187,3.313689
COG,"Congo, Rep.",Lower middle income,1989,54.202140,1.526895
COG,"Congo, Rep.",Lower middle income,1990,54.580426,-0.204460
COG,"Congo, Rep.",Lower middle income,1991,54.941043,1.085006
COG,"Congo, Rep.",Lower middle income,1992,55.293991,2.104166
COG,"Congo, Rep.",Lower middle income,1993,55.649269,1.907700
COG,"Congo, Rep.",Lower middle income,1994,56.016878,2.624809
COG,"Congo, Rep.",Lower middle income,1995,56.406815,-1.078141
COG,"Congo, Rep.",Lower middle income,1996,56.829318,3.592210
COG,"Congo, Rep.",Lower middle income,1997,57.297651,-0.385310
COG,"Congo, Rep.",Lower middle income,1998,57.807929,2.425565
COG,"Congo, Rep.",Lower middle income,1999,58.345205,-4.144844
COG,"Congo, Rep.",Lower middle income,2000,58.894738,0.467688
COG,"Congo, Rep.",Lower middle income,2001,59.441786,0.622383
COG,"Congo, Rep.",Lower middle income,2002,59.971607,0.309088
COG,"Congo, Rep.",Lower middle income,2003,60.469458,1.063127
COG,"Congo, Rep.",Lower middle income,2004,60.920599,-3.263839
COG,"Congo, Rep.",Lower middle income,2005,61.310287,7.449159
COG,"Congo, Rep.",Lower middle income,2006,61.623779,7.009142
COG,"Congo, Rep.",Lower middle income,2007,61.850256,2.745977
COG,"Congo, Rep.",Lower middle income,2008,62.035482,-4.176284
COG,"Congo, Rep.",Lower middle income,2009,62.217229,3.335682
COG,"Congo, Rep.",Lower middle income,2012,62.718717,8.955060
COG,"Congo, Rep.",Lower middle income,2013,62.868282,8.647214
COG,"Congo, Rep.",Lower middle income,2014,63.007542,7.893828
COG,"Congo, Rep.",Lower middle income,2015,63.135593,4.464424
COG,"Congo, Rep.",Lower middle income,2017,63.354455,-0.487669
COG,"Congo, Rep.",Lower middle income,2018,63.443458,-0.364933
COM,Comoros,Lower middle income,1990,28.348162,19.801728
COM,Comoros,Lower middle income,1997,28.220934,11.648262
COM,Comoros,Lower middle income,1999,28.092213,14.560942
COM,Comoros,Lower middle income,2001,27.990289,3.250184
COM,Comoros,Lower middle income,2002,27.958627,1.910961
COM,Comoros,Lower middle income,2005,28.016895,-0.487125
COM,Comoros,Lower middle income,2007,28.249332,2.440498
COM,Comoros,Lower middle income,2008,28.419350,2.080887
COM,Comoros,Lower middle income,2009,28.621798,-2.669265
COM,Comoros,Lower middle income,2010,28.854098,2.127514
COM,Comoros,Lower middle income,2017,31.099656,3.923206
COM,Comoros,Lower middle income,2018,31.407365,6.823136
EGY,"Egypt, Arab Rep.",Lower middle income,1961,38.421204,1.539728
EGY,"Egypt, Arab Rep.",Lower middle income,1962,39.047847,4.016507
EGY,"Egypt, Arab Rep.",Lower middle income,1963,39.676369,2.868190
EGY,"Egypt, Arab Rep.",Lower middle income,1964,40.270068,2.106163
EGY,"Egypt, Arab Rep.",Lower middle income,1966,41.208581,13.514026
EGY,"Egypt, Arab Rep.",Lower middle income,1967,41.564047,-3.018913
EGY,"Egypt, Arab Rep.",Lower middle income,1968,41.914131,-0.974798
EGY,"Egypt, Arab Rep.",Lower middle income,1969,42.251199,3.363495
EGY,"Egypt, Arab Rep.",Lower middle income,1973,43.354950,3.371196
EGY,"Egypt, Arab Rep.",Lower middle income,1974,43.541168,1.756780
EGY,"Egypt, Arab Rep.",Lower middle income,1975,43.680062,0.861026
EGY,"Egypt, Arab Rep.",Lower middle income,1977,43.803899,5.289733
EGY,"Egypt, Arab Rep.",Lower middle income,1978,43.834715,2.052359
EGY,"Egypt, Arab Rep.",Lower middle income,1979,43.862706,5.694087
EGY,"Egypt, Arab Rep.",Lower middle income,1981,43.909559,2.474435
EGY,"Egypt, Arab Rep.",Lower middle income,1983,43.943148,3.666600
EGY,"Egypt, Arab Rep.",Lower middle income,1985,43.962160,12.251476
EGY,"Egypt, Arab Rep.",Lower middle income,1986,43.965684,5.109755
EGY,"Egypt, Arab Rep.",Lower middle income,1988,43.872679,2.745082
EGY,"Egypt, Arab Rep.",Lower middle income,1994,42.823655,8.235051
EGY,"Egypt, Arab Rep.",Lower middle income,1996,42.639697,8.178110
EGY,"Egypt, Arab Rep.",Lower middle income,1997,42.635798,7.163476
EGY,"Egypt, Arab Rep.",Lower middle income,2005,42.956927,9.860696
EGY,"Egypt, Arab Rep.",Lower middle income,2006,42.972999,12.475294
EGY,"Egypt, Arab Rep.",Lower middle income,2007,42.972967,8.901021
EGY,"Egypt, Arab Rep.",Lower middle income,2008,42.960899,11.974191
EGY,"Egypt, Arab Rep.",Lower middle income,2015,42.605631,8.274988
EGY,"Egypt, Arab Rep.",Lower middle income,2016,42.521072,12.458160
EGY,"Egypt, Arab Rep.",Lower middle income,2017,42.448601,7.405793
EGY,"Egypt, Arab Rep.",Lower middle income,2018,42.457718,7.615429
EGY,"Egypt, Arab Rep.",Lower middle income,2019,42.481203,19.232700
GHA,Ghana,Lower middle income,1969,28.646357,7.124384
GHA,Ghana,Lower middle income,1970,28.992417,10.547914
GHA,Ghana,Lower middle income,1972,29.540992,4.802983
GHA,Ghana,Lower middle income,1973,29.764945,-4.807182
GHA,Ghana,Lower middle income,1974,29.964412,7.324098
GHA,Ghana,Lower middle income,1985,32.522407,2.279253
GHA,Ghana,Lower middle income,1986,33.027276,17.293373
GHA,Ghana,Lower middle income,1987,33.611720,1.796427
GHA,Ghana,Lower middle income,1988,34.265810,8.809012
GHA,Ghana,Lower middle income,1989,34.979618,9.643687
GHA,Ghana,Lower middle income,1990,35.743215,14.888176
GHA,Ghana,Lower middle income,1991,36.546671,16.303134
GHA,Ghana,Lower middle income,1992,37.380059,-4.214227
GHA,Ghana,Lower middle income,1993,38.233449,1.006575
GHA,Ghana,Lower middle income,1997,41.648457,6.839380
GHA,Ghana,Lower middle income,1999,43.217825,-0.283218
GHA,Ghana,Lower middle income,2000,43.937379,18.822232
GHA,Ghana,Lower middle income,2001,44.641051,10.773154
GHA,Ghana,Lower middle income,2002,45.348469,-0.951419
GHA,Ghana,Lower middle income,2003,46.054797,6.160059
GHA,Ghana,Lower middle income,2004,46.757200,7.236798
GHA,Ghana,Lower middle income,2011,51.330409,15.166051
GHA,Ghana,Lower middle income,2012,51.919792,9.274971
GHA,Ghana,Lower middle income,2013,52.498579,2.581077
GHA,Ghana,Lower middle income,2014,53.066340,7.386039
GHA,Ghana,Lower middle income,2015,53.622642,18.089106
GHA,Ghana,Lower middle income,2018,55.218478,8.188437
HND,Honduras,Lower middle income,1990,40.487741,19.900539
HND,Honduras,Lower middle income,1993,41.923821,17.227228
HND,Honduras,Lower middle income,1994,42.392319,18.277254
HND,Honduras,Lower middle income,1996,43.333487,12.051822
HND,Honduras,Lower middle income,1997,43.812644,9.052341
HND,Honduras,Lower middle income,1998,44.301842,11.326126
HND,Honduras,Lower middle income,1999,44.804325,9.779365
HND,Honduras,Lower middle income,2003,46.990185,10.519571
HND,Honduras,Lower middle income,2004,47.573978,7.146684
HND,Honduras,Lower middle income,2006,48.779007,10.126738
HND,Honduras,Lower middle income,2007,49.399425,8.605046
HND,Honduras,Lower middle income,2009,50.674018,-1.398855
HND,Honduras,Lower middle income,2011,51.990889,8.090771
HND,Honduras,Lower middle income,2015,54.382847,15.772770
HND,Honduras,Lower middle income,2017,55.387732,13.472014
HND,Honduras,Lower middle income,2018,55.885258,17.500697
HTI,Haiti,Lower middle income,2003,41.200760,4.582444
HTI,Haiti,Lower middle income,2006,43.284644,6.842510
HTI,Haiti,Lower middle income,2008,44.684736,8.716849
HTI,Haiti,Lower middle income,2010,46.067974,2.541402
HTI,Haiti,Lower middle income,2017,50.735083,9.169004
HTI,Haiti,Lower middle income,2019,52.006906,15.576416
IND,India,Lower middle income,1975,21.476170,17.748152
IND,India,Lower middle income,1995,26.566177,15.782781
IND,India,Lower middle income,1999,27.408167,16.911776
IND,India,Lower middle income,2001,27.902865,14.950747
IND,India,Lower middle income,2004,28.772607,16.392245
IND,India,Lower middle income,2005,29.094550,18.819851
IRN,"Iran, Islamic Rep.",Lower middle income,1964,36.619225,11.507971
IRN,"Iran, Islamic Rep.",Lower middle income,1965,37.139894,7.604374
IRN,"Iran, Islamic Rep.",Lower middle income,1967,38.856129,7.577690
IRN,"Iran, Islamic Rep.",Lower middle income,1968,39.740734,17.792549
IRN,"Iran, Islamic Rep.",Lower middle income,1969,40.632107,8.745194
IRN,"Iran, Islamic Rep.",Lower middle income,1970,41.529686,9.419686
IRN,"Iran, Islamic Rep.",Lower middle income,1971,42.432926,17.885169
IRN,"Iran, Islamic Rep.",Lower middle income,1972,43.341248,6.872707
IRN,"Iran, Islamic Rep.",Lower middle income,1975,46.090786,5.731502
IRN,"Iran, Islamic Rep.",Lower middle income,1976,46.769542,7.296795
IRN,"Iran, Islamic Rep.",Lower middle income,1979,49.211037,-1.922097
IRN,"Iran, Islamic Rep.",Lower middle income,1982,51.390751,12.527354
IRN,"Iran, Islamic Rep.",Lower middle income,1983,52.116550,6.628668
IRN,"Iran, Islamic Rep.",Lower middle income,1988,55.365807,-2.727963
IRN,"Iran, Islamic Rep.",Lower middle income,1989,55.910778,13.732054
IRN,"Iran, Islamic Rep.",Lower middle income,1990,56.461113,4.310898
IRN,"Iran, Islamic Rep.",Lower middle income,1991,56.899283,4.946291
IRN,"Iran, Islamic Rep.",Lower middle income,1996,61.062187,3.826473
IRN,"Iran, Islamic Rep.",Lower middle income,2001,65.216866,11.607556
IRN,"Iran, Islamic Rep.",Lower middle income,2007,68.806190,16.497511
IRN,"Iran, Islamic Rep.",Lower middle income,2008,69.379007,16.676826
IRN,"Iran, Islamic Rep.",Lower middle income,2014,72.832407,13.219975
KEN,Kenya,Lower middle income,1965,9.116981,13.202316
KEN,Kenya,Lower middle income,1966,9.262275,5.948491
KEN,Kenya,Lower middle income,1967,9.421080,4.966125
KEN,Kenya,Lower middle income,1971,10.596418,7.758344
KEN,Kenya,Lower middle income,1972,11.157986,16.977277
KEN,Kenya,Lower middle income,1977,14.495677,11.986196
KEN,Kenya,Lower middle income,1978,15.047925,6.869439
KEN,Kenya,Lower middle income,1985,17.290843,13.921729
KEN,Kenya,Lower middle income,1986,17.520233,4.121602
KEN,Kenya,Lower middle income,1987,17.726687,13.496919
KEN,Kenya,Lower middle income,1988,17.909192,7.842998
KEN,Kenya,Lower middle income,1990,18.196296,7.685006
KEN,Kenya,Lower middle income,1992,18.380351,-4.235005
KEN,Kenya,Lower middle income,1994,18.514941,5.344387
KEN,Kenya,Lower middle income,1995,18.582760,4.901970
KEN,Kenya,Lower middle income,1996,18.661102,-3.409926
KEN,Kenya,Lower middle income,2000,19.455383,14.505798
KEN,Kenya,Lower middle income,2001,20.441630,10.197643
KEN,Kenya,Lower middle income,2004,25.414754,11.882043
KEN,Kenya,Lower middle income,2005,27.268675,6.511224
KEN,Kenya,Lower middle income,2006,28.983077,13.394205
KEN,Kenya,Lower middle income,2007,30.415386,12.023345
KEN,Kenya,Lower middle income,2010,31.871329,7.835148
KEN,Kenya,Lower middle income,2012,31.855813,19.104600
KEN,Kenya,Lower middle income,2014,31.793155,9.166836
KGZ,Kyrgyz Republic,Lower middle income,1991,37.707741,-3.136044
KGZ,Kyrgyz Republic,Lower middle income,1992,37.367182,-0.053475
KGZ,Kyrgyz Republic,Lower middle income,1993,36.979276,3.256791
KGZ,Kyrgyz Republic,Lower middle income,1994,36.573971,6.483810
KGZ,Kyrgyz Republic,Lower middle income,1995,36.181214,-0.152095
KGZ,Kyrgyz Republic,Lower middle income,1996,35.830953,-2.289265
KGZ,Kyrgyz Republic,Lower middle income,1997,35.553134,2.581607
KGZ,Kyrgyz Republic,Lower middle income,1999,35.328153,-1.863746
KGZ,Kyrgyz Republic,Lower middle income,2000,35.321607,1.825346
KGZ,Kyrgyz Republic,Lower middle income,2003,35.308652,-0.510503
KGZ,Kyrgyz Republic,Lower middle income,2004,35.305889,2.639757
KGZ,Kyrgyz Republic,Lower middle income,2005,35.303097,5.663046
KGZ,Kyrgyz Republic,Lower middle income,2006,35.299793,3.724125
KGZ,Kyrgyz Republic,Lower middle income,2007,35.295493,8.805959
KGZ,Kyrgyz Republic,Lower middle income,2008,35.289713,8.474259
KGZ,Kyrgyz Republic,Lower middle income,2009,35.281552,17.297520
KGZ,Kyrgyz Republic,Lower middle income,2012,35.218916,5.841881
KGZ,Kyrgyz Republic,Lower middle income,2014,35.145549,11.962139
KHM,Cambodia,Lower middle income,1994,17.127688,-2.652799
KHM,Cambodia,Lower middle income,1995,17.496249,6.812372
KHM,Cambodia,Lower middle income,1999,18.511186,6.426342
KHM,Cambodia,Lower middle income,2000,18.624222,9.762754
KHM,Cambodia,Lower middle income,2002,18.803642,8.740330
KHM,Cambodia,Lower middle income,2003,18.888177,16.595155
KHM,Cambodia,Lower middle income,2004,18.981362,17.046647
KHM,Cambodia,Lower middle income,2005,19.092272,15.050035
KHM,Cambodia,Lower middle income,2006,19.229983,14.394731
KHM,Cambodia,Lower middle income,2007,19.403571,14.164691
KHM,Cambodia,Lower middle income,2009,20.197973,11.596930
KHM,Cambodia,Lower middle income,2012,23.941105,12.085592
KHM,Cambodia,Lower middle income,2013,25.764474,12.767461
KHM,Cambodia,Lower middle income,2014,27.817956,9.952293
KHM,Cambodia,Lower middle income,2018,37.640434,19.435736
KHM,Cambodia,Lower middle income,2019,39.583024,17.306063
LAO,Lao PDR,Lower middle income,1985,13.797902,8.369298
LAO,Lao PDR,Lower middle income,1987,14.372065,7.390448
LAO,Lao PDR,Lower middle income,1988,14.652979,11.552927
LAO,Lao PDR,Lower middle income,2002,24.524783,3.041313
LAO,Lao PDR,Lower middle income,2004,26.537109,10.599463
LAO,Lao PDR,Lower middle income,2005,27.322498,14.327304
LAO,Lao PDR,Lower middle income,2009,30.042031,19.379645
LAO,Lao PDR,Lower middle income,2012,31.742280,14.733223
MAR,Morocco,Lower middle income,1967,32.773655,11.499334
MAR,Morocco,Lower middle income,1974,36.960850,10.777482
MAR,Morocco,Lower middle income,1975,37.610256,7.955771
MAR,Morocco,Lower middle income,1976,38.278114,15.960094
MAR,Morocco,Lower middle income,1980,41.097660,18.529540
MAR,Morocco,Lower middle income,1981,41.838070,12.647159
MAR,Morocco,Lower middle income,1988,46.947495,13.729937
MAR,Morocco,Lower middle income,1989,47.705734,8.819635
MAR,Morocco,Lower middle income,2004,54.978757,18.741102
MAR,Morocco,Lower middle income,2006,55.962759,19.789345
MAR,Morocco,Lower middle income,2007,56.530384,15.355189
MAR,Morocco,Lower middle income,2008,57.125417,18.175420
MAR,Morocco,Lower middle income,2016,60.965766,18.006570
MRT,Mauritania,Lower middle income,1962,8.107929,12.435258
MRT,Mauritania,Lower middle income,1963,8.751334,-2.757676
MRT,Mauritania,Lower middle income,1964,9.400832,-1.399588
MRT,Mauritania,Lower middle income,1967,12.051109,4.638115
MRT,Mauritania,Lower middle income,1968,13.030607,7.031690
MRT,Mauritania,Lower middle income,1972,17.304457,9.400584
MRT,Mauritania,Lower middle income,1975,20.837150,15.376452
MRT,Mauritania,Lower middle income,1976,22.068231,4.723776
MRT,Mauritania,Lower middle income,1978,24.927155,-0.641193
MRT,Mauritania,Lower middle income,1980,28.662628,4.798487
MRT,Mauritania,Lower middle income,1981,30.668695,4.672176
MRT,Mauritania,Lower middle income,1983,34.544479,1.995009
MRT,Mauritania,Lower middle income,1984,36.248990,-2.285463
MRT,Mauritania,Lower middle income,1985,37.687779,5.994153
MRT,Mauritania,Lower middle income,1986,38.778242,6.892000
MRT,Mauritania,Lower middle income,1989,39.558053,-0.367729
MRT,Mauritania,Lower middle income,1990,39.470498,1.265701
MRT,Mauritania,Lower middle income,1991,39.345067,-3.320789
MRT,Mauritania,Lower middle income,1992,39.191112,4.452251
MRT,Mauritania,Lower middle income,1993,39.017981,-1.981470
MRT,Mauritania,Lower middle income,1994,38.835024,0.444696
MRT,Mauritania,Lower middle income,1995,38.651590,-0.605338
MRT,Mauritania,Lower middle income,1996,38.477029,-2.337948
MRT,Mauritania,Lower middle income,1997,38.320691,-0.726197
MRT,Mauritania,Lower middle income,1999,38.100082,6.303913
MRT,Mauritania,Lower middle income,2000,38.055586,14.327526
MRT,Mauritania,Lower middle income,2002,38.390038,5.194907
MRT,Mauritania,Lower middle income,2003,38.886692,8.429619
MRT,Mauritania,Lower middle income,2007,42.440600,14.465834
MRT,Mauritania,Lower middle income,2012,48.273245,10.491494
MRT,Mauritania,Lower middle income,2014,50.469479,7.250265
MRT,Mauritania,Lower middle income,2017,54.197045,2.278387
MRT,Mauritania,Lower middle income,2018,55.130508,7.141496
NIC,Nicaragua,Lower middle income,2007,56.281662,11.936764
NIC,Nicaragua,Lower middle income,2008,56.463812,14.541909
NIC,Nicaragua,Lower middle income,2009,56.651098,-2.036745
NIC,Nicaragua,Lower middle income,2010,56.842311,10.401309
NIC,Nicaragua,Lower middle income,2011,57.036243,5.617697
NIC,Nicaragua,Lower middle income,2012,57.231684,7.021080
NIC,Nicaragua,Lower middle income,2015,57.814988,12.816637
NIC,Nicaragua,Lower middle income,2018,58.368386,-3.937029
NIC,Nicaragua,Lower middle income,2019,58.540567,-0.798688
NPL,Nepal,Lower middle income,1982,16.112245,19.494185
NPL,Nepal,Lower middle income,1985,17.530009,12.553302
NPL,Nepal,Lower middle income,1991,20.409395,13.480505
NPL,Nepal,Lower middle income,1993,22.038692,19.701020
NPL,Nepal,Lower middle income,2011,63.139950,18.116547
NPL,Nepal,Lower middle income,2015,64.951009,19.417368
NPL,Nepal,Lower middle income,2017,65.576893,18.325739
PAK,Pakistan,Lower middle income,1961,22.632127,18.950137
PAK,Pakistan,Lower middle income,1963,23.208181,19.801811
PAK,Pakistan,Lower middle income,1964,23.460517,17.787890
PAK,Pakistan,Lower middle income,1975,26.326610,9.967444
PAK,Pakistan,Lower middle income,1976,26.689030,14.782061
PAK,Pakistan,Lower middle income,1980,28.093759,15.175189
PAK,Pakistan,Lower middle income,1981,28.394161,15.874425
PAK,Pakistan,Lower middle income,1989,30.511299,16.428483
PAK,Pakistan,Lower middle income,1992,31.225818,11.226067
PAK,Pakistan,Lower middle income,2000,33.004688,9.146008
PAK,Pakistan,Lower middle income,2003,33.566921,11.974196
PAK,Pakistan,Lower middle income,2004,33.744137,6.463515
PAK,Pakistan,Lower middle income,2005,33.919006,9.595527
PAK,Pakistan,Lower middle income,2006,34.093179,8.313557
PAK,Pakistan,Lower middle income,2012,35.216023,10.500340
PAK,Pakistan,Lower middle income,2015,35.901733,10.084676
PAK,Pakistan,Lower middle income,2016,36.159718,15.541535
PAK,Pakistan,Lower middle income,2017,36.435155,18.149577
PAK,Pakistan,Lower middle income,2018,36.747851,11.801314
PHL,Philippines,Lower middle income,2006,41.830856,16.931551
PHL,Philippines,Lower middle income,2007,42.347050,19.224567
PHL,Philippines,Lower middle income,2010,45.520818,9.766915
PHL,Philippines,Lower middle income,2012,47.918278,13.020881
PHL,Philippines,Lower middle income,2013,49.131369,14.999520
PHL,Philippines,Lower middle income,2015,51.154905,14.613340
PHL,Philippines,Lower middle income,2016,51.911475,11.498123
PHL,Philippines,Lower middle income,2018,53.208890,16.539740
PSE,West Bank and Gaza,Lower middle income,1997,68.735183,19.515256
PSE,West Bank and Gaza,Lower middle income,1998,69.499872,15.043598
PSE,West Bank and Gaza,Lower middle income,1999,70.627758,7.273711
PSE,West Bank and Gaza,Lower middle income,2000,72.069433,-3.849169
PSE,West Bank and Gaza,Lower middle income,2002,75.497875,-3.435621
PSE,West Bank and Gaza,Lower middle income,2003,77.286503,6.824457
PSE,West Bank and Gaza,Lower middle income,2005,80.517224,13.929234
PSE,West Bank and Gaza,Lower middle income,2009,83.505034,17.301695
PSE,West Bank and Gaza,Lower middle income,2010,83.885349,13.759563
PSE,West Bank and Gaza,Lower middle income,2011,84.234095,7.555688
PSE,West Bank and Gaza,Lower middle income,2013,84.817846,15.989024
PSE,West Bank and Gaza,Lower middle income,2015,85.218217,11.102110
PSE,West Bank and Gaza,Lower middle income,2016,85.337739,16.905847
PSE,West Bank and Gaza,Lower middle income,2017,85.378226,17.198374
SEN,Senegal,Lower middle income,1966,27.180678,-3.721380
SEN,Senegal,Lower middle income,1968,29.427566,2.490038
SEN,Senegal,Lower middle income,1970,31.285225,1.162751
SEN,Senegal,Lower middle income,1971,31.944243,4.721219
SEN,Senegal,Lower middle income,1972,32.506875,8.359429
SEN,Senegal,Lower middle income,1974,33.498280,3.833531
SEN,Senegal,Lower middle income,1977,34.779425,-3.001973
SEN,Senegal,Lower middle income,1978,35.184029,17.825297
SEN,Senegal,Lower middle income,1979,35.578962,3.193049
SEN,Senegal,Lower middle income,1980,35.963043,5.101169
SEN,Senegal,Lower middle income,1981,36.335091,2.271433
SEN,Senegal,Lower middle income,1982,36.693926,0.916485
SEN,Senegal,Lower middle income,1986,37.973509,-2.590780
SEN,Senegal,Lower middle income,1987,38.248560,5.290876
SEN,Senegal,Lower middle income,1988,38.503152,8.442419
SEN,Senegal,Lower middle income,1990,38.946656,11.276320
SEN,Senegal,Lower middle income,1992,39.319707,13.514475
SEN,Senegal,Lower middle income,1994,39.650346,4.242712
SEN,Senegal,Lower middle income,1996,39.966470,10.140140
SEN,Senegal,Lower middle income,1998,40.295975,4.824729
SEN,Senegal,Lower middle income,2000,40.666756,11.055979
SEN,Senegal,Lower middle income,2002,41.108147,12.839225
SEN,Senegal,Lower middle income,2005,41.905760,15.280359
SEN,Senegal,Lower middle income,2006,42.204641,8.395390
