mun_code,mun_name,uf,regiao,population,gdp_pc_brl,ln_pop,ln_gdp_pc,residual
2106631,Matões do Norte - MA,MA,Nordeste,18021,7470.451140336274,9.79929302351827,8.918710669922556,-1.3916098554272907
2106672,Milagres do Maranhão - MA,MA,Nordeste,9065,10371.42857142857,9.112176123188952,9.246810051757574,-1.0422294923190893
2106706,Mirador - MA,MA,Nordeste,21536,18102.572436849925,9.977481232444454,9.803809330738186,-0.5120299352152493
2106755,Miranda do Norte - MA,MA,Nordeste,24373,23729.78295655028,10.101231241217606,10.074486203014205,-0.24518577556498045
2106805,Mirinzal - MA,MA,Nordeste,14298,9318.436144915373,9.567874946326796,9.13975009799044,-1.1634030825238657
2106904,Monção - MA,MA,Nordeste,28563,9815.74064348983,10.2598674529538,9.19174256422932,-1.1328426019742537
2107001,Montes Altos - MA,MA,Nordeste,9306,12836.12722974425,9.138414632404594,9.460018914127044,-0.8298332736540406
2107100,Morros - MA,MA,Nordeste,19015,10015.882198264528,9.85298342036236,9.211927331915335,-1.1000560608872565
2107209,Nina Rodrigues - MA,MA,Nordeste,14589,7483.309342655425,9.588023099071895,8.920430398615917,-1.3833467986574774
2107258,Nova Colinas - MA,MA,Nordeste,5148,18593.240093240092,8.546363568716018,9.830553357795173,-0.4409621719978958
2107308,Nova Iorque - MA,MA,Nordeste,4409,12119.755046495804,8.391403185357937,9.402592048733903,-0.8641241390334518
2107357,Nova Olinda do Maranhão - MA,MA,Nordeste,14379,11959.315668683497,9.57352408782774,9.38926580753009,-0.9140623348785208
2107407,Olho d'Água das Cunhãs - MA,MA,Nordeste,18288,12344.43350831146,9.814000386034591,9.420960512375746,-0.8898155207721725
2107456,Olinda Nova do Maranhão - MA,MA,Nordeste,13921,9536.743050068242,9.541153770388567,9.162907306788385,-1.1394182811511104
2107506,Paço do Lumiar - MA,MA,Nordeste,153158,10730.990219250709,11.939225347266222,9.280891116478637,-1.095706136580473
2107605,Palmeirândia - MA,MA,Nordeste,21657,8689.56919240892,9.983084006807271,9.069878641933766,-1.246134149858193
2107704,Paraibano - MA,MA,Nordeste,18589,11313.249771370165,9.830325286907144,9.333729863944052,-0.9775517744503528
2107803,Parnarama - MA,MA,Nordeste,32232,11845.153884338546,10.380715026871183,9.379674108010274,-0.9486538783105356
2107902,Passagem Franca - MA,MA,Nordeste,17591,11768.176908646466,9.775142686598905,9.37315429519398,-0.9364182600979678
2108009,Pastos Bons - MA,MA,Nordeste,19266,16747.22308730406,9.86609716331757,9.725987737676629,-0.5864018062745036
2108058,Paulino Neves - MA,MA,Nordeste,17578,8987.598134031176,9.77440339912459,9.103600920916136,-1.2059487375981472
2108108,Paulo Ramos - MA,MA,Nordeste,20798,12552.889700932781,9.942612107220178,9.437706173109708,-0.8770531467667873
2108207,Pedreiras - MA,MA,Nordeste,38252,21702.682212694763,10.551951125469433,9.98519113616182,-0.3484402740826571
2108256,Pedro do Rosário - MA,MA,Nordeste,24955,9048.08655580044,10.12482948190371,9.11030858404114,-1.210094265395508
2108306,Penalva - MA,MA,Nordeste,33496,9353.116790064485,10.41918130769898,9.143464913266083,-1.1860544281233523
2108405,Peri Mirim - MA,MA,Nordeste,11229,9797.844865972036,9.326254996572539,9.189917728839047,-1.1057521404315924
2108454,Peritoró - MA,MA,Nordeste,20903,13296.416782280055,9.947647968321782,9.495249863044979,-0.8196654245653132
2108504,Pindaré-Mirim - MA,MA,Nordeste,32542,10957.654723127036,10.390286841699265,9.301793552487778,-1.026830886462868
2108603,Pinheiro - MA,MA,Nordeste,88091,15132.079327059519,11.386125650065745,9.624572228077238,-0.734894745850788
2108702,Pio XII - MA,MA,Nordeste,22374,12038.30338786091,10.015654849406875,9.39584879430392,-0.9211727625047086
2108801,Pirapemas - MA,MA,Nordeste,18132,10228.82197220384,9.80543361206074,9.232964698082641,-1.0775460099707832
2108900,Poção de Pedras - MA,MA,Nordeste,17394,12724.330228814533,9.76388059814971,9.451271205755654,-0.8579525467441211
2109007,Porto Franco - MA,MA,Nordeste,24571,50988.97073786171,10.1093221647277,10.839364628276961,0.5194420623645009
2109056,Porto Rico do Maranhão - MA,MA,Nordeste,6092,10467.662508207486,8.714731714015052,9.256046022798579,-1.0206841063521708
2109106,Presidente Dutra - MA,MA,Nordeste,46606,21243.466506458397,10.749484567190283,9.963804668557897,-0.3759446314838968
2109205,Presidente Juscelino - MA,MA,Nordeste,11616,8820.420110192837,9.360138737064577,9.08482477940763,-1.2118945171824826
2109239,Presidente Médici - MA,MA,Nordeste,4717,15791.392834428661,8.458928283284262,9.667220313266242,-0.6015872221942811
2109270,Presidente Sarney - MA,MA,Nordeste,17925,10378.967921896792,9.793951665467821,9.247536722286728,-1.0626183736571608
2109304,Presidente Vargas - MA,MA,Nordeste,10791,10090.260402187008,9.286467732363734,9.219325920961811,-1.0751116805183933
2109403,Primeira Cruz - MA,MA,Nordeste,13920,8657.183908045978,9.54108193388841,9.066144764844346,-1.2361785982172382
2109452,Raposa - MA,MA,Nordeste,32156,11850.69660405523,10.37835433744785,9.380141929987838,-0.9481129424459684
2109502,Riachão - MA,MA,Nordeste,22740,30241.908531222514,10.031880767304527,10.316983941106917,-0.0005401553056039177
2109551,Ribamar Fiquene - MA,MA,Nordeste,7601,19602.815419023813,8.936035096566041,9.883428478730567,-0.4001557288710291
2109601,Rosário - MA,MA,Nordeste,39761,13138.376801388295,10.590641811359664,9.483292753311225,-0.8515369621437365
2109700,Sambaíba - MA,MA,Nordeste,6234,69512.35162014757,8.737773460327283,11.149259736915553,0.8718159723244039
2109759,Santa Filomena do Maranhão - MA,MA,Nordeste,6833,10520.415630030733,8.829519094780778,9.261072994069313,-1.0192122624539444
2109809,Santa Helena - MA,MA,Nordeste,43200,11201.458333333334,10.673595774232203,9.32379925714015,-1.0135996597557604
2109908,Santa Inês - MA,MA,Nordeste,88249,20823.068816643816,11.387917643286583,9.943816728840336,-0.41570574564975793
2110005,Santa Luzia - MA,MA,Nordeste,58839,16754.346606842402,10.98256017932962,9.726413002505156,-0.6205549785715476
2110039,Santa Luzia do Paruá - MA,MA,Nordeste,24890,15378.22418642025,10.122221395361638,9.640707773871885,-0.6796142994394287
2110104,Santa Quitéria do Maranhão - MA,MA,Nordeste,24495,15990.120432741376,10.106224294072675,9.67972633755332,-0.6401002829277811
2110203,Santa Rita - MA,MA,Nordeste,38542,9463.598152664626,10.559503834757866,9.155207944133819,-1.1786573841890107
2110237,Santana do Maranhão - MA,MA,Nordeste,10759,10758.248907891068,9.283497892593909,9.28342807956972,-1.0109175417765428
2110278,Santo Amaro do Maranhão - MA,MA,Nordeste,14287,9215.230629243368,9.567105311865157,9.128612897380904,-1.1745164464666615
2110302,Santo Antônio dos Lopes - MA,MA,Nordeste,14628,354427.39950779325,9.590692779269272,12.778258807105521,2.474398926064259
2110401,São Benedito do Rio Preto - MA,MA,Nordeste,18810,9913.556618819777,9.842143922295076,9.201658454846898,-1.109989223384753
2110500,São Bento - MA,MA,Nordeste,48166,8390.752813187726,10.782408656940278,9.03488552287195,-1.305883482749886
2110609,São Bernardo - MA,MA,Nordeste,27910,13765.281261196704,10.236740326530368,9.529904850437095,-0.7939640359833984
2110658,São Domingos do Azeitão - MA,MA,Nordeste,8236,41234.701311316174,9.01627006814768,10.627035445669405,0.34096624762896965
2110708,São Domingos do Maranhão - MA,MA,Nordeste,35247,13613.981331744546,10.470135698235682,9.5188525827527,-0.8122448881082676
2110807,São Félix de Balsas - MA,MA,Nordeste,4491,20485.63794255177,8.409830673087738,9.927479331431721,-0.339807581667964
2110856,São Francisco do Brejão - MA,MA,Nordeste,9202,15076.831123668768,9.127176130715414,9.620914481792182,-0.6685896337120152
2110906,São Francisco do Maranhão - MA,MA,Nordeste,12360,10306.553398058253,9.422220731011683,9.240535224133751,-1.0581068395283921
2111003,São João Batista - MA,MA,Nordeste,18889,8095.5053205569375,9.84633502103182,8.999064287950597,-1.3127131945307937
2111029,São João do Carú - MA,MA,Nordeste,12360,11634.06148867314,9.422220731011683,9.361692409713156,-0.9369496539489877
2111052,São João do Paraíso - MA,MA,Nordeste,10091,22448.221187196512,9.219399216464529,10.01896665560787,-0.27339373916968235
2111078,São João do Soter - MA,MA,Nordeste,17253,12088.274502984988,9.755741320381864,9.399991212412885,-0.9089804551539302
2111102,São João dos Patos - MA,MA,Nordeste,25910,17147.24044770359,10.162384273556155,9.749592532807752,-0.5719734415898614
2111201,São José de Ribamar - MA,MA,Nordeste,259164,12098.82159559198,12.465216344925413,9.400863338048184,-0.9920245994136572
2111250,São José dos Basílios - MA,MA,Nordeste,7094,10703.411333521286,8.867004635333567,9.27831778585585,-1.0031284508239668
2111300,São Luís - MA,MA,Nordeste,1089215,38917.0650422552,13.900967811262383,10.569188123442466,0.13183293440608246
2111409,São Luís Gonzaga do Maranhão - MA,MA,Nordeste,18123,10942.72471445125,9.80493712880685,9.300430104787592,-1.0100652264779466
2111508,São Mateus do Maranhão - MA,MA,Nordeste,40177,14599.098986982603,10.601049971569482,9.58871509257172,-0.746436978311273
2111532,São Pedro da Água Branca - MA,MA,Nordeste,14786,10101.379683484378,9.601436066117046,9.220427295825289,-1.0837653199895048
2111573,São Pedro dos Crentes - MA,MA,Nordeste,5993,17341.565159352576,8.698347400458186,9.76086150919952,-0.5153611746099624
2111607,São Raimundo das Mangabeiras - MA,MA,Nordeste,19158,56897.01430211922,9.860475661942838,10.948998146015699,0.6367827079051072
2111631,São Raimundo do Doca Bezerra - MA,MA,Nordeste,5761,10868.946363478562,8.658866349732383,9.293665044734428,-0.981334855148857
2111672,São Roberto - MA,MA,Nordeste,4577,12786.978370111427,8.428799040653642,9.45618261725671,-0.8116917729880715
2111706,São Vicente Ferrer - MA,MA,Nordeste,19865,9249.181978353889,9.8967146682487,9.132290391823334,-1.181047419516883
2111722,Satubinha - MA,MA,Nordeste,8821,12234.553905452896,9.084890521258767,9.41201951468513,-0.8761749557462402
2111748,Senador Alexandre Costa - MA,MA,Nordeste,10447,13910.59634344788,9.254070134837509,9.540406155562,-0.7530280465462482
2111763,Senador La Rocque - MA,MA,Nordeste,15044,14965.501196490295,9.618734519590227,9.613502910971572,-0.6912254623893404
2111789,Serrano do Maranhão - MA,MA,Nordeste,10475,11294.701670644392,9.25674674479034,9.332089016038404,-0.96142808446203
2111805,Sítio Novo - MA,MA,Nordeste,17464,16731.046724690794,9.76789689822978,9.725021357755383,-0.5843267852327507
2111904,Sucupira do Norte - MA,MA,Nordeste,10471,18518.670614076975,9.256364810287462,9.826534724526429,-0.46697054692279316
2111953,Sucupira do Riachão - MA,MA,Nordeste,5081,12441.251722101948,8.533263371593732,9.428772981978987,-0.8423368161991256
2112001,Tasso Fragoso - MA,MA,Nordeste,9130,286605.4764512596,9.119320973589014,12.56586190253719,2.2766010723482353
2112100,Timbiras - MA,MA,Nordeste,27328,9094.555035128806,10.215667096588296,9.115431165635421,-1.207785053078096
2112209,Timon - MA,MA,Nordeste,182711,15544.362408393583,12.115660948544912,9.651453305787646,-0.7306084071398438
2112233,Trizidela do Vale - MA,MA,Nordeste,23097,18899.813828635753,10.047458017946159,9.846907350662486,-0.471099195212469
2112274,Tufilândia - MA,MA,Nordeste,5633,13449.316527605184,8.636397438894713,9.506683567947382,-0.7676204380195468
2112308,Tuntum - MA,MA,Nordeste,37364,10976.528208971202,10.52846295299274,9.303514472802934,-1.0293894755520476
2112407,Turiaçu - MA,MA,Nordeste,38993,10642.294770856308,10.571137421822545,9.272591413594013,-1.0616342233580252
2112456,Turilândia - MA,MA,Nordeste,33219,8428.911165296968,10.410877280366218,9.039422880767306,-1.2898392731623591
2112506,Tutóia - MA,MA,Nordeste,55076,11669.565691045102,10.916469328564263,9.364739508739326,-0.9801815453053226
2112605,Urbano Santos - MA,MA,Nordeste,34143,9230.32539612805,10.43831286595,9.130249581060538,-1.1998622917200947
2112704,Vargem Grande - MA,MA,Nordeste,44444,10515.50265502655,10.701985248703899,9.260605890610654,-1.0776722884228906
2112803,Viana - MA,MA,Nordeste,53176,11447.476305100045,10.881362445721418,9.345524574653593,-0.9983091696247257
2112852,Vila Nova dos Martírios - MA,MA,Nordeste,10561,18132.27914023293,9.264923249746474,9.805449006837062,-0.48832133157495505
2112902,Vitória do Mearim - MA,MA,Nordeste,31859,12877.585611601118,10.369075195651924,9.463243529571486,-0.8647239547298273
2113009,Vitorino Freire - MA,MA,Nordeste,31920,12890.131578947368,10.370988051563746,9.464217303712582,-0.8638094244391112
2114007,Zé Doca - MA,MA,Nordeste,41815,16402.20016740404,10.641010405815626,9.705170761363132,-0.6312189406310349
2200053,Acauã - PI,PI,Nordeste,6323,13430.9663134588,8.751949058058614,9.505318238787309,-0.7725645640951591
2200103,Agricolândia - PI,PI,Nordeste,5016,11430.42264752791,8.520388082312756,9.344033733141785,-0.9266772991350027
2200202,Água Branca - PI,PI,Nordeste,18095,16774.35755733628,9.803390935997843,9.72760666348125,-0.5828407800082829
2200251,Alagoinha do Piauí - PI,PI,Nordeste,6876,11749.127399650959,8.83579236650274,9.371534252955115,-0.908945295657265
2200277,Alegrete do Piauí - PI,PI,Nordeste,4707,11973.443807095815,8.456806041401142,9.390446460356003,-0.8782953462747525
2200301,Alto Longá - PI,PI,Nordeste,13729,10700.925049165999,9.527265662897605,9.27808546990622,-1.0238099837209145
2200400,Altos - PI,PI,Nordeste,50094,15269.573202379526,10.821656519422055,9.63361744774869,-0.7083671196299388
2200459,Alvorada do Gurguéia - PI,PI,Nordeste,5474,19928.38874680307,8.607764889600624,9.899900564319143,-0.37351665113944676
2200509,Amarante - PI,PI,Nordeste,17594,13865.749687393429,9.77531321381262,9.537177027081698,-0.7724008096790076
2200608,Angical do Piauí - PI,PI,Nordeste,6991,12125.876126448291,8.852378886511985,9.403096971046617,-0.8778962855265693
2200707,Anísio de Abreu - PI,PI,Nordeste,9649,12953.673955850347,9.174609562020384,9.46913473004602,-0.8218384658473212
2200806,Antônio Almeida - PI,PI,Nordeste,3234,61106.67903525046,8.081475040137052,11.020376452364658,0.763259177171447
2200905,Aroazes - PI,PI,Nordeste,5413,12837.428413079622,8.596558746796978,9.460120277830194,-0.8129498675519145
2200954,Aroeiras do Itaim - PI,PI,Nordeste,2777,11357.580122434281,7.9291264873067995,9.337640652192366,-0.9147581730569954
2201002,Arraial - PI,PI,Nordeste,4517,13312.596856320566,8.415603335654604,9.496465998017468,-0.7709997025984645
2201051,Assunção do Piauí - PI,PI,Nordeste,7596,10669.431279620852,8.935377071932177,9.275138041996236,-1.0084257856526868
2201101,Avelino Lopes - PI,PI,Nordeste,11118,11435.240151106314,9.316320695513415,9.344455107644865,-0.950907082285184
2201150,Baixa Grande do Ribeiro - PI,PI,Nordeste,13983,190035.32861331617,9.54559758504085,12.154965273927996,1.8525020547697775
2201176,Barra D'Alcântara - PI,PI,Nordeste,4099,11532.32495730666,8.318498320504338,9.352909237107955,-0.9115489839830886
2201200,Barras - PI,PI,Nordeste,49703,13549.745488199907,10.813820572436036,9.514123042972763,-0.8276188340558157
2201309,Barreiras do Piauí - PI,PI,Nordeste,3336,41229.616306954435,8.112527763478637,10.626912119495975,0.3688330975845613
2201408,Barro Duro - PI,PI,Nordeste,6731,15582.380032684594,8.814479000010714,9.653896069804315,-0.6259233737328334
2201507,Batalha - PI,PI,Nordeste,27129,11285.930185410447,10.20835854540859,9.331312112563687,-0.9916777499930891
2201556,Bela Vista do Piauí - PI,PI,Nordeste,4225,14978.224852071005,8.348774539791274,9.614352748852527,-0.6510431695289771
2201572,Belém do Piauí - PI,PI,Nordeste,3515,13520.056899004267,8.164794804244766,9.511929558094332,-0.7477682479209449
2201606,Beneditinos - PI,PI,Nordeste,10093,11717.526998910136,9.219597393238859,9.368841033946982,-0.9235254986452865
2201705,Bertolínia - PI,PI,Nordeste,5715,15895.713035870516,8.65084957622891,9.67380473146871,-0.6009468776117775
2201739,Betânia do Piauí - PI,PI,Nordeste,6596,18212.0982413584,8.794218683679489,9.809841390760264,-0.4693505621530516
2201770,Boa Hora - PI,PI,Nordeste,7140,10920.028011204482,8.87346805533363,9.298353814424221,-0.9832926035055642
2201804,Bocaina - PI,PI,Nordeste,4118,13025.012141816416,8.323122887587735,9.474626798814333,-0.7899746516536208
2201903,Bom Jesus - PI,PI,Nordeste,30658,54200.339226303084,10.330648918726054,10.900442446196031,0.5736650779859769
2201919,Bom Princípio do Piauí - PI,PI,Nordeste,5805,14239.276485788114,8.666474894131992,9.563759375092872,-0.7114761721610527
2201929,Bonfim do Piauí - PI,PI,Nordeste,6117,11133.889161353605,8.718827059242566,9.317748813722966,-0.9591081540560467
2201945,Boqueirão do Piauí - PI,PI,Nordeste,6751,9987.261146496816,8.81744592104187,9.209065674544183,-1.0708456587294464
2201960,Brasileira - PI,PI,Nordeste,8684,11644.058037770612,9.069237530998182,9.362551289203024,-0.9251583860028969
2201988,Brejo do Piauí - PI,PI,Nordeste,3964,14620.58526740666,8.285008895449879,9.59018576447287,-0.6732352418049565
2202000,Buriti dos Lopes - PI,PI,Nordeste,20130,13732.04172876304,9.909966518633837,9.527487193370158,-0.7862610465008473
2202026,Buriti dos Montes - PI,PI,Nordeste,7517,13126.114141279766,8.924922401177469,9.482358970811779,-0.8008810609118182
2202059,Cabeceiras do Piauí - PI,PI,Nordeste,10466,10301.643416778139,9.255887186932153,9.240058716517181,-1.053431762261864
2202075,Cajazeiras do Piauí - PI,PI,Nordeste,3135,14557.25677830941,8.050384453067021,9.5858448959165,-0.6703094598653383
2202083,Cajueiro da Praia - PI,PI,Nordeste,8246,18490.298326461314,9.017483513266844,9.825001458727016,-0.46110532142331273
2202091,Caldeirão Grande do Piauí - PI,PI,Nordeste,5602,43514.2806140664,8.630878955820053,10.68084445317995,0.40671136243124906
2202109,Campinas do Piauí - PI,PI,Nordeste,4964,15153.303787268333,8.509967146324497,9.62597385893021,-0.644414422234636
2202117,Campo Alegre do Fidalgo - PI,PI,Nordeste,4698,13237.760749255001,8.454892165218858,9.490828687487523,-0.7778538436936326
2202133,Campo Grande do Piauí - PI,PI,Nordeste,6211,12436.483658026084,8.734077192559303,9.428389662190318,-0.8489396237653715
2202174,Campo Largo do Piauí - PI,PI,Nordeste,7669,10546.48585213196,8.94494150776486,9.26354798883124,-1.0203120629096034
2202208,Campo Maior - PI,PI,Nordeste,47119,19966.510324922005,10.760431595689404,9.901811665267314,-0.4382766797148321
2202251,Canavieira - PI,PI,Nordeste,3404,15285.546415981198,8.132706489693264,9.634662982196355,-0.6240410033776964
2202307,Canto do Buriti - PI,PI,Nordeste,19639,17463.821986862877,9.885272664115224,9.767886705029804,-0.5450967312752848
2202406,Capitão de Campos - PI,PI,Nordeste,11362,11708.414011617673,9.338029733117072,9.368063008616168,-0.9279715408825098
2202455,Capitão Gervásio Oliveira - PI,PI,Nordeste,4071,14420.044215180546,8.31164394850298,9.576374477074221,-0.6878714544309741
2202505,Caracol - PI,PI,Nordeste,10546,12093.969277451166,9.263501920090414,9.40046220051665,-0.8932641173076341
2202539,Caraúbas do Piauí - PI,PI,Nordeste,5581,12180.075255330587,8.627123250788433,9.40755671984337,-0.8664600514138332
2202554,Caridade do Piauí - PI,PI,Nordeste,5176,14019.319938176197,8.551787836180736,9.548191652862613,-0.7234918741581211
2202604,Castelo do Piauí - PI,PI,Nordeste,19669,11923.381971630484,9.886799071249893,9.38625662282996,-0.926774088460844
2202653,Caxingó - PI,PI,Nordeste,5682,12076.029567053854,8.645058562414134,9.398977739238262,-0.8755945139619001
2202703,Cocal - PI,PI,Nordeste,29302,12007.098491570541,10.285411052061258,9.39325329484296,-0.9321229927171046
2202711,Cocal de Telha - PI,PI,Nordeste,5046,11954.815695600475,8.526351129201004,9.388889463261709,-0.8820062530027659
2202729,Cocal dos Alves - PI,PI,Nordeste,6596,11130.078835657974,8.794218683679489,9.317406527412338,-0.9617854255009775
2202737,Coivaras - PI,PI,Nordeste,4249,11774.299835255355,8.354438940114811,9.373674455142618,-0.8918968977204873
2202752,Colônia do Gurguéia - PI,PI,Nordeste,6294,14767.87416587226,8.747352077624353,9.600209435977206,-0.6775309919258543
2202778,Colônia do Piauí - PI,PI,Nordeste,7067,11657.421819725485,8.863191340690854,9.36369832222426,-0.9176298113324322
2202802,Conceição do Canindé - PI,PI,Nordeste,5078,17410.003938558486,8.532672762264625,9.764800258986131,-0.5062912471865495
2202851,Coronel José Dias - PI,PI,Nordeste,4291,12984.852015847122,8.364275084991524,9.47153872748567,-0.7943372646823654
2202901,Corrente - PI,PI,Nordeste,28381,26927.24005496635,10.253475186175006,10.200893694663014,-0.1234934940063912
2203008,Cristalândia do Piauí - PI,PI,Nordeste,7431,12050.464271295923,8.91341571815747,9.39685846691484,-0.8860251865771254
2203107,Cristino Castro - PI,PI,Nordeste,10801,14414.9615776317,9.287394001418473,9.576021944625433,-0.7184443447161808
2203206,Curimatá - PI,PI,Nordeste,11581,16083.153440980917,9.357121103184378,9.685527633019738,-0.6110982031853016
2203230,Currais - PI,PI,Nordeste,4977,114515.97347799879,8.512582578858554,11.648469598604393,1.378000313798461
2203255,Curralinhos - PI,PI,Nordeste,4555,11794.291986827662,8.423980809694058,9.37537096348883,-0.8923541993351556
2203271,Curral Novo do Piauí - PI,PI,Nordeste,5191,18998.266230013483,8.55468163582723,9.852103002933026,-0.41967014915158884
2203305,Demerval Lobão - PI,PI,Nordeste,17139,20046.268743800687,9.749111847392573,9.905798317850364,-0.4029680255707806
2203354,Dirceu Arcoverde - PI,PI,Nordeste,7259,12344.813335170134,8.889997357284841,9.420991280982104,-0.861167072784383
2203404,Dom Expedito Lopes - PI,PI,Nordeste,6410,14659.7503900156,8.765614549914716,9.592860948693751,-0.6854450937803183
2203420,Domingos Mourão - PI,PI,Nordeste,4129,13548.801162509082,8.32579052588609,9.514053347302115,-0.7506307236932113
2203453,Dom Inocêncio - PI,PI,Nordeste,9332,22761.465923703385,9.14120463314132,10.032824294061747,-0.2571143039843182
2203503,Elesbão Veloso - PI,PI,Nordeste,13743,15198.501055082588,9.528284882554852,9.628952087174412,-0.6729749331256265
2203602,Eliseu Martins - PI,PI,Nordeste,4421,14893.463017416874,8.394121193826242,9.60867767200287,-0.6581226963271902
2203701,Esperantina - PI,PI,Nordeste,42710,14771.552329665185,10.662188363835511,9.600458470183234,-0.7365871430944555
2203750,Fartura do Piauí - PI,PI,Nordeste,5426,11635.09030593439,8.598957493218878,9.361780837282067,-0.9113636006660641
2203800,Flores do Piauí - PI,PI,Nordeste,4512,12222.739361702128,8.414495793177895,9.411053377955223,-0.8563780205052893
2203859,Floresta do Piauí - PI,PI,Nordeste,2354,13441.80118946474,7.763871287820222,9.506124622170924,-0.7411560160510398
2203909,Floriano - PI,PI,Nordeste,64393,26299.56672309102,11.07276021053247,10.177307743622967,-0.17245385986929485
2204006,Francinópolis - PI,PI,Nordeste,4481,12762.999330506584,8.407601514786142,9.454305586526885,-0.8129122863904836
2204105,Francisco Ayres - PI,PI,Nordeste,4548,14695.030782761654,8.422442854870427,9.595264673628751,-0.6724128565612748
2204154,Francisco Macedo - PI,PI,Nordeste,2985,12548.073701842546,8.001355025826703,9.437322442886126,-0.8173134022573674
2204204,Francisco Santos - PI,PI,Nordeste,8349,13359.803569289736,9.029897050194,9.500005744085072,-0.7864855008437441
2204303,Fronteiras - PI,PI,Nordeste,10344,13548.433874709977,9.244161920451694,9.51402623842561,-0.7791010922831809
2204352,Geminiano - PI,PI,Nordeste,5604,12649.179157744467,8.631235907456897,9.44534760333445,-0.8287965427108013
2204402,Gilbués - PI,PI,Nordeste,11193,43818.90467256321,9.323043861889268,10.687820616775053,0.3922502008827653
2204501,Guadalupe - PI,PI,Nordeste,10480,55817.36641221374,9.257223957875032,10.929840325973965,0.6363084455100125
2204550,Guaribas - PI,PI,Nordeste,4344,13879.834254143647,8.37655086161377,9.538192292645379,-0.7280638976698519
2204600,Hugo Napoleão - PI,PI,Nordeste,3550,11594.647887323943,8.174702882469461,9.35829888159799,-0.9017057915996425
2204659,Ilha Grande - PI,PI,Nordeste,9522,13951.060701533292,9.161360189754465,9.543310820311133,-0.7472520238022753
2204709,Inhuma - PI,PI,Nordeste,15268,12451.532617238669,9.63351441386512,9.429598996102689,-0.8755871314673449
2204808,Ipiranga do Piauí - PI,PI,Nordeste,9627,10573.387348083515,9.172326929777967,9.266095495650555,-1.0248070038969672
2204907,Isaías Coelho - PI,PI,Nordeste,7867,11938.350069912292,8.970432074329242,9.38751119229868,-0.8971383383058615
2205003,Itainópolis - PI,PI,Nordeste,10969,11564.499954416993,9.302828391411333,9.355695335893921,-0.9392489783139748
2205102,Itaueira - PI,PI,Nordeste,10477,15685.978810728262,9.256937657352966,9.660522522931986,-0.6330004904002653
2205151,Jacobina do Piauí - PI,PI,Nordeste,5711,15967.78147434775,8.650149418664864,9.678328313233889,-0.5964016109775443
2205201,Jaicós - PI,PI,Nordeste,17789,12046.208330991061,9.78633556772527,9.396505228073995,-0.9134139865615509
2205250,Jardim do Mulato - PI,PI,Nordeste,4235,12154.899645808737,8.351138607086154,9.405487630509537,-0.8599815063764265
2205276,Jatobá do Piauí - PI,PI,Nordeste,4560,15351.535087719298,8.425077902508432,9.638970753729717,-0.6287883876088802
2205300,Jerumenha - PI,PI,Nordeste,4606,14953.321754233608,8.43511508038063,9.612688745056722,-0.6553812618627255
2205359,João Costa - PI,PI,Nordeste,3033,27055.390702274974,8.017307507688582,10.205641551010265,-0.04948836503673881
2205409,Joaquim Pires - PI,PI,Nordeste,14265,10202.804065895549,9.5655642636476,9.230417869913099,-1.0726637454937258
2205458,Joca Marques - PI,PI,Nordeste,5552,10469.200288184438,8.62191350218664,9.256192919685153,-1.0176624982966764
2205508,José de Freitas - PI,PI,Nordeste,44689,12393.385396853811,10.707482665306589,9.424918173528072,-0.9135302682652977
2205516,Juazeiro do Piauí - PI,PI,Nordeste,5308,12689.336850037678,8.576970395452099,9.448517301662708,-0.8239461648006561
2205524,Júlio Borges - PI,PI,Nordeste,5501,19604.980912561354,8.612685172875459,9.883538941125416,-0.3900306624583685
2205532,Jurema - PI,PI,Nordeste,4501,12898.91135303266,8.412054873292933,9.464898195550845,-0.802457604171904
2205540,Lagoinha do Piauí - PI,PI,Nordeste,3044,15305.519053876478,8.020927718981577,9.635968764811404,-0.6192732742945655
2205557,Lagoa Alegre - PI,PI,Nordeste,8464,11349.83459357278,9.043577154098081,9.336958449549858,-0.9499564875263324
2205565,Lagoa do Barro do Piauí - PI,PI,Nordeste,5171,71300.13537033455,8.550821372396221,11.174653505002752,0.9029999107310012
2205573,Lagoa de São Francisco - PI,PI,Nordeste,6446,10595.56313993174,8.771215062375383,9.268190620770017,-1.0102888774882697
2205581,Lagoa do Piauí - PI,PI,Nordeste,5017,20101.45505282041,8.520587424484253,9.90854748211467,-0.3621697240708315
2205599,Lagoa do Sítio - PI,PI,Nordeste,4559,11742.487387584997,8.424858580213442,9.370968943817967,-0.89678340479926
2205607,Landri Sales - PI,PI,Nordeste,5309,24343.944245620645,8.57715877258367,10.100038401302275,-0.17243089946702383
2205706,Luís Correia - PI,PI,Nordeste,31901,14476.223315883515,10.370392636243981,9.580262811193789,-0.7477454761041535
2205805,Luzilândia - PI,PI,Nordeste,26143,12184.98259572352,10.17133674723419,9.407959537722096,-0.9138837074348292
2205854,Madeiro - PI,PI,Nordeste,8231,10608.917506985785,9.015662792972645,9.269450200671267,-1.0166001891989414
2205904,Manoel Emídio - PI,PI,Nordeste,5315,13068.109125117591,8.57828829077605,9.477930123246058,-0.7945741602976248
2205953,Marcolândia - PI,PI,Nordeste,8822,22087.395148492404,9.085003880664885,10.002762369519566,-0.285435611812785
2206001,Marcos Parente - PI,PI,Nordeste,4863,14128.11022002879,8.489410810403786,9.555921724344227,-0.713829898051836
