geo,country_code,country,population,gdp_value,gdp_per_capita,ln_pop,ln_gdp_pc
BE332,BE,Belgium,630743.0,25450.93,40350.7133650314,13.354653768542397,10.60536435297258
BE334,BE,Belgium,83938.0,2147.25,25581.381495865997,11.337833710060957,10.149620080549651
BE335,BE,Belgium,211971.0,7198.89,33961.674002575826,12.264204751844378,10.432987932572473
BE336,BE,Belgium,79812.0,2844.28,35637.2475316995,11.287429148072421,10.48114664885208
BE341,BE,Belgium,65917.0,2027.46,30757.771136429146,11.096151653839017,10.333897961190248
BE342,BE,Belgium,51653.0,1502.14,29081.369910750585,10.85230355611368,10.277853038885574
BE343,BE,Belgium,58725.0,2237.97,38109.32311621967,10.980620809527114,10.548214232393448
BE344,BE,Belgium,66150.0,2386.04,36070.14361300076,11.099680169543102,10.493220755397857
BE345,BE,Belgium,55209.0,1295.29,23461.573294209276,10.918881262453304,10.063119182798125
BE351,BE,Belgium,114458.0,3212.69,28068.723898722674,11.647963222457296,10.24241120693039
BE352,BE,Belgium,324117.0,12789.89,39460.719431563295,12.688859840700653,10.58306101133041
BE353,BE,Belgium,68075.0,1641.38,24111.347778185824,11.128365317541961,10.09043787082333
BG311,BG,Bulgaria,72754.0,556.99,7655.798993869753,11.194839166340108,8.943218678068922
BG312,BG,Bulgaria,116172.0,892.4,7681.713321626554,11.662827130508072,8.94659789001458
BG313,BG,Bulgaria,148874.0,2055.67,13808.119617931943,11.910855589590541,9.533012076229772
BG314,BG,Bulgaria,220346.0,1983.83,9003.249434979532,12.30295431716686,9.105340839487152
BG315,BG,Bulgaria,113356.0,1039.71,9172.077349236035,11.638288587926901,9.123919077134127
BG321,BG,Bulgaria,204033.0,2097.15,10278.484362823661,12.226037024449736,9.237808092616481
BG322,BG,Bulgaria,95957.0,1185.6,12355.534249716018,11.471655453438672,9.421859359067426
BG323,BG,Bulgaria,189623.0,2092.35,11034.262721294357,12.152793169462713,9.308760503707914
BG324,BG,Bulgaria,101107.0,881.47,8718.189640677698,11.523934640989541,9.073166885335057
BG325,BG,Bulgaria,95614.0,638.34,6676.218963750079,11.468074531832332,8.80630708288827
BG331,BG,Bulgaria,430847.0,5960.51,13834.400610889712,12.973508317663516,9.534913567169008
BG332,BG,Bulgaria,147208.0,1283.03,8715.762730286397,11.89960183162621,9.072888473377134
BG333,BG,Bulgaria,149628.0,1311.11,8762.46424466009,11.915907492784587,9.078232450839238
BG334,BG,Bulgaria,96201.0,922.21,9586.282886872277,11.474195031610165,9.16808848970271
BG341,BG,Bulgaria,378596.0,4325.7,11425.63577005568,12.844224952461188,9.343614861483797
BG342,BG,Bulgaria,170583.0,1175.29,6889.842481372704,12.046977260774376,8.837803501826585
BG343,BG,Bulgaria,107379.0,976.26,9091.721845053502,11.584119911212019,9.115119591131537
BG344,BG,Bulgaria,291852.0,5429.62,18604.018475117526,12.584002103443817,9.831132883415819
BG411,BG,Bulgaria,1280334.0,40384.34,31542.035125209517,14.06263153935753,10.359076383648098
BG412,BG,Bulgaria,227610.0,2815.59,12370.238565968104,12.33538891700023,9.423048751050855
BG413,BG,Bulgaria,288161.0,2419.66,8396.90312013076,12.571274630698042,9.035618240678726
BG414,BG,Bulgaria,111746.0,889.16,7956.973851413026,11.623983717651743,8.98180403713524
BG415,BG,Bulgaria,108703.0,831.62,7650.3868338500315,11.596374671624503,8.942511492058483
BG421,BG,Bulgaria,631516.0,7184.79,11377.051412790808,13.355878556952115,9.33935357154074
BG422,BG,Bulgaria,207439.0,1379.33,6649.328236252585,12.242592599529889,8.802271111442455
BG423,BG,Bulgaria,226209.0,1853.78,8194.987820997396,12.329214629671052,9.011278005026416
BG424,BG,Bulgaria,93354.0,806.97,8644.19307153416,11.444153997543017,9.064643053279019
BG425,BG,Bulgaria,142508.0,1152.62,8088.107334325091,11.867153417465909,8.99815003142396
CY000,CY,Cyprus,949084.0,32439.16,34179.440386730785,13.763252587900412,10.43937958399988
CZ010,CZ,Czechia,1357326.0,87220.1,64258.77055327902,14.1210271457793,11.0706735001071
CZ020,CZ,Czechia,1439391.0,38350.64,26643.656935467847,14.179730665431041,10.190306387585736
CZ031,CZ,Czechia,652303.0,15893.29,24364.88870969473,13.38826445688445,10.100898387637162
CZ032,CZ,Czechia,605388.0,15251.14,25192.339458330855,13.313624853767754,10.13429523753649
CZ041,CZ,Czechia,293595.0,5287.95,18011.035610279465,12.589956545604734,9.798739938475709
CZ042,CZ,Czechia,812337.0,16834.35,20723.3574243202,13.607670557675457,9.939016721099996
CZ051,CZ,Czechia,449177.0,9694.85,21583.58509006472,13.015172298398419,9.97968835523019
CZ052,CZ,Czechia,555267.0,14214.43,25599.27026097355,13.22720435812725,10.150319124630645
CZ053,CZ,Czechia,528761.0,12733.8,24082.33587575483,13.178291812908736,10.08923389952519
CZ063,CZ,Czechia,514777.0,12903.95,25067.067875992907,13.15148907616136,10.129310226832938
CZ064,CZ,Czechia,1217200.0,34959.37,28721.138678935262,14.012063697004953,10.265388669971454
CZ071,CZ,Czechia,631802.0,14591.25,23094.656237238883,13.356331332903833,10.047356538027314
CZ072,CZ,Czechia,580531.0,14209.9,24477.418087922953,13.271698480933683,10.105506260799297
CZ080,CZ,Czechia,1189674.0,26954.08,22656.69418681084,13.98918987797684,10.028210636331723
DE111,DE,Germany,612041.0,72331.04,118180.05656483797,13.324554552714554,11.679964643532466
DE112,DE,Germany,391368.0,34135.15,87220.08442182293,12.877403572809223,11.37618990931446
DE113,DE,Germany,533434.0,28345.16,53137.14536381258,13.187090630730859,10.880631498710407
DE114,DE,Germany,257269.0,9720.77,37784.45906813491,12.457877509083595,10.539653161304573
DE115,DE,Germany,532109.0,31768.29,59702.59852774526,13.184603634555307,10.99713082486134
DE116,DE,Germany,438079.0,17781.93,40590.69254632155,12.990154538391522,10.611294071681021
DE117,DE,Germany,129931.0,8787.23,67629.97283173377,11.7747588192991,11.121806548849753
DE118,DE,Germany,351402.0,27286.38,77650.04183243123,12.769686146238573,11.25996736730729
DE119,DE,Germany,114553.0,7523.72,65678.94337119063,11.648792876975632,11.092533656469357
DE11A,DE,Germany,198650.0,11354.33,57157.46287440221,12.199299761242745,10.953565244676652
DE11B,DE,Germany,132793.0,6602.66,49721.44616056569,11.796546803791832,10.814191631295092
DE11C,DE,Germany,134766.0,5946.11,44121.736936616064,11.81129522012685,10.694707841056168
DE11D,DE,Germany,316343.0,17879.26,56518.58899991465,12.664582346939667,10.942324871871037
DE121,DE,Germany,56094.0,3973.27,70832.35283631049,10.93478413391937,11.168071136271783
DE122,DE,Germany,306630.0,25609.35,83518.73593581842,12.633397087991233,11.332826268133857
DE123,DE,Germany,453378.0,19511.4,43035.6126675754,13.024481493602186,10.66978325347754
DE124,DE,Germany,230698.0,11729.85,50845.04417030056,12.34886477485682,10.836537936949426
DE125,DE,Germany,154570.0,10967.98,70958.0125509478,11.948402347146365,11.169843608571892
DE126,DE,Germany,314961.0,25323.39,80401.66877803918,12.660204100618929,11.294790210897418
DE127,DE,Germany,145039.0,5391.59,37173.380952709274,11.884757950755212,10.523348218334458
DE128,DE,Germany,556316.0,25714.56,46222.93804240755,13.229091757109426,10.74123144828166
DE129,DE,Germany,133896.0,6508.4,48607.87476847703,11.804818658193474,10.791540829035965
DE12A,DE,Germany,160139.0,5735.79,35817.5709852066,11.983797467071097,10.486193861623779
DE12B,DE,Germany,198950.0,7555.58,37977.28072379995,12.200808815855074,10.544743384220109
DE12C,DE,Germany,121450.0,5647.66,46501.934952655414,11.707257934430318,10.74724920259476
DE131,DE,Germany,235003.0,14845.12,63169.91697978324,12.36735355900226,11.053583469657012
DE132,DE,Germany,269631.0,9578.67,35525.10653448602,12.504809636573206,10.477994951820369
DE133,DE,Germany,168004.0,6809.47,40531.59448584558,12.031743067625763,10.609837059728008
DE134,DE,Germany,440768.0,21143.21,47969.02225206912,12.99627393890437,10.778310711800769
DE135,DE,Germany,139968.0,7329.94,52368.68427069044,11.84916910403644,10.866064063236148
DE136,DE,Germany,212293.0,10000.06,47104.99168601885,12.265722674938614,10.760134254983843
DE137,DE,Germany,143677.0,8527.66,59352.99317218483,11.875323003585303,10.991257831321903
DE138,DE,Germany,289613.0,12419.36,42882.60540790641,12.576300827988957,10.666221554344421
DE139,DE,Germany,235252.0,9147.97,38885.83306411848,12.368412559005536,10.568385274690698
DE13A,DE,Germany,170765.0,6345.05,37156.618745059,12.04804362130525,10.522897196997109
DE141,DE,Germany,291335.0,14643.57,50263.68270204404,12.582229086776998,10.825038081434418
DE142,DE,Germany,230987.0,9995.46,43272.824877590516,12.350116710864041,10.675280115987213
DE143,DE,Germany,192726.0,8190.13,42496.23818270498,12.169024770054435,10.657170837646852
DE144,DE,Germany,127932.0,12947.06,101202.67016852702,11.759254151738475,11.524880420551918
DE145,DE,Germany,200294.0,7868.8,39286.24921365592,12.207541566137849,10.578629843848299
DE146,DE,Germany,205073.0,13001.03,63397.08298995967,12.231121292293832,11.057173129744754
DE147,DE,Germany,219641.0,13478.91,61367.91400512655,12.299749674287197,11.024642404339861
DE148,DE,Germany,287393.0,15172.25,52792.69154085172,12.568605896032599,10.874128042326827
DE149,DE,Germany,132507.0,6006.21,45327.49213249111,11.794390753201627,10.721669017729624
DE211,DE,Germany,138263.0,22803.15,164925.90208515656,11.836912947513527,12.013251573745093
DE212,DE,Germany,1490516.0,150229.49,100790.25652861157,14.214632926695447,11.520796968524884
DE213,DE,Germany,63641.0,3946.23,62007.66801275907,11.061013195716075,11.035013334004928
DE214,DE,Germany,112296.0,6910.52,61538.43413834865,11.628893521214161,11.027417203936594
DE215,DE,Germany,104372.0,4558.11,43671.77020656881,11.555716719225112,10.684457181645424
DE216,DE,Germany,129062.0,4711.82,36508.18986223675,11.768048188037975,10.505291894188511
DE217,DE,Germany,151041.0,5724.63,37901.165908594354,11.925306602120122,10.542737153357098
DE218,DE,Germany,142205.0,6227.03,43789.107274709044,11.865024957477141,10.687140373077224
DE219,DE,Germany,134201.0,5981.03,44567.70068777431,11.807093955056784,10.7047646758231
DE21A,DE,Germany,138647.0,5486.83,39574.09824951135,11.839686413593824,10.58593009862761
DE21B,DE,Germany,181568.0,11140.19,61355.47012689461,12.109385518168523,11.024439608786876
DE21C,DE,Germany,215511.0,7536.09,34968.47028689951,12.280767231306761,10.462202085517557
DE21D,DE,Germany,89224.0,3570.93,40022.07926118533,11.398905340674373,10.597186562339939
DE21E,DE,Germany,119654.0,5438.12,45448.71044845972,11.692359523617672,10.724339726231921
DE21F,DE,Germany,96557.0,4863.23,50366.41569228539,11.477888786523234,10.827079876634285
DE21G,DE,Germany,120317.0,5123.69,42584.921499040036,11.697885205362184,10.659255514178861
DE21H,DE,Germany,350047.0,52413.25,149732.03598373933,12.765822710164363,11.916602548740107
DE21I,DE,Germany,97792.0,4303.57,44007.38301701571,11.490598053086138,10.692112694665516
DE21J,DE,Germany,128537.0,7013.54,54564.36668041109,11.763972079614486,10.907136323779769
DE21K,DE,Germany,255306.0,10833.1,42431.826905752314,12.450218104716045,10.655653994204453
DE21L,DE,Germany,138488.0,7516.28,54273.872104442264,11.838538958256565,10.901798213405593
DE21M,DE,Germany,170984.0,9374.05,54824.1355916343,12.049325263855646,10.911885806479336
DE21N,DE,Germany,136811.0,6780.35,49559.97690244205,11.826355690294653,10.810938869690549
DE221,DE,Germany,68743.0,5007.2,72839.4163769402,11.138130192163176,11.196012521411589
DE222,DE,Germany,52361.0,4230.22,80789.51891675103,10.865917318389972,11.299602519718446
DE223,DE,Germany,46953.0,3230.11,68794.53922007114,10.756902380358612,11.138879648970036
DE224,DE,Germany,120091.0,6377.24,53103.39659091855,11.696005067708077,10.879996171114966
DE225,DE,Germany,78155.0,3169.9,40559.14528820933,11.266449313329572,10.610516565267126
DE226,DE,Germany,124673.0,5200.32,41711.67774899136,11.733449588577212,10.638536410524706
DE227,DE,Germany,160256.0,7643.93,47698.24530750799,11.98452781557966,10.772649890193689
DE228,DE,Germany,193080.0,7503.47,38861.974311166356,12.170859889774428,10.567771527383693
DE229,DE,Germany,77503.0,3254.86,41996.567874791945,11.258071924269657,10.645343176659608
DE22A,DE,Germany,119864.0,5376.26,44853.00006674231,11.69411304572298,10.71114575637006
DE22B,DE,Germany,102914.0,3756.6,36502.32232738014,11.541648966989346,10.505131162954248
DE22C,DE,Germany,99509.0,7538.83,75760.28298947834,11.508003371317432,11.235329463194567
DE231,DE,Germany,42080.0,3323.28,78975.28517110266,10.647327847411592,11.276890236567251
DE232,DE,Germany,147509.0,16298.8,110493.59700086096,11.901644469849705,11.612712852567462
DE233,DE,Germany,42251.0,2921.6,69148.65920333247,10.651383301144275,11.144013947220648
DE234,DE,Germany,103621.0,3623.59,34969.64900937069,11.548495290968805,10.462235793100295
DE235,DE,Germany,127452.0,6366.07,49948.765025264416,11.75549510210954,10.81875305955212
DE236,DE,Germany,136901.0,6563.14,47940.774720418405,11.827013315851762,10.777721668066778
DE237,DE,Germany,95742.0,3999.21,41770.69624616156,11.469412352638482,10.639950325922126
DE238,DE,Germany,191651.0,6502.6,33929.38205383744,12.163431288640119,10.43203664522921
DE239,DE,Germany,147982.0,6923.33,46784.946817856224,11.904845923728121,10.753316780974435
DE23A,DE,Germany,72561.0,3789.89,52230.39925028597,11.192182866391956,10.86341996548089
DE241,DE,Germany,74405.0,5849.32,78614.60923325045,11.217278422864151,11.272312829253474
DE242,DE,Germany,72661.0,5769.51,79403.11859181679,11.193560068411013,11.282292923438929
DE243,DE,Germany,40618.0,4991.33,122884.68166822591,10.611966597093055,11.719001647169287
DE244,DE,Germany,46151.0,2440.21,52874.477259431,10.739673908168612,10.875676029953251
DE245,DE,Germany,147269.0,4651.06,31582.070904263626,11.900016125447952,10.360344862108725
DE246,DE,Germany,103106.0,2973.05,28834.888367311312,11.54351286423802,10.269341334611859
DE247,DE,Germany,84341.0,2882.29,34174.245029108024,11.342623384000476,10.439227570027228
DE248,DE,Germany,115457.0,4640.77,40194.79113436171,11.656653445252935,10.60149269243961
DE249,DE,Germany,92905.0,4229.45,45524.460470372964,11.439332744666855,10.726005053243275
DE24A,DE,Germany,65087.0,2731.32,41964.140304515495,11.083480115475064,10.644570730295303
DE24B,DE,Germany,71439.0,3296.68,46146.78256974482,11.176599217692052,10.739582520702074
DE24C,DE,Germany,67466.0,2777.3,41165.92061186375,11.119379046255592,10.625366023429105
DE24D,DE,Germany,70963.0,3295.8,46443.921480207995,11.169913893429145,10.746000874111758
DE251,DE,Germany,39596.0,3088.66,78004.3438731185,10.586483382039699,11.264519794802068
DE252,DE,Germany,113911.0,13609.85,119477.9257490497,11.643172720715928,11.690886911525261
DE253,DE,Germany,131060.0,6212.91,47405.08164199603,11.783410512593488,10.766484709573888
DE254,DE,Germany,523734.0,38630.2,73759.1983716925,13.168739200825842,11.20856099010868
DE255,DE,Germany,40812.0,1847.26,45262.667842791336,10.616731434795195,10.720237862275612
DE256,DE,Germany,186359.0,7075.18,37965.32499101197,12.135430199957977,10.544428521890215
DE257,DE,Germany,137981.0,6158.83,44635.348345062004,11.834871273501001,10.706281387885955
DE258,DE,Germany,117602.0,3225.08,27423.683270692676,11.67506132110477,10.219162271983258
DE259,DE,Germany,168856.0,6692.11,39632.05334723078,12.036801559680454,10.587393497792798
DE25A,DE,Germany,100568.0,3901.67,38796.3368069366,11.518589394594667,10.566081108961898
DE25B,DE,Germany,127472.0,4996.8,39199.19668633112,11.755652011620148,10.57641153287294
DE25C,DE,Germany,94468.0,3742.15,39612.88478638269,11.456016431797043,10.586909717713631
DE261,DE,Germany,72054.0,6160.69,85501.01312904211,11.185171116888739,11.356283504317128
DE262,DE,Germany,53539.0,6177.88,115390.27624722166,10.888165639275709,11.656075368216714
DE263,DE,Germany,131271.0,10079.43,76783.3718033686,11.785019167655236,11.248743382716475
DE264,DE,Germany,170651.0,7703.49,45141.780593140385,12.047375814264944,10.717563495609069
DE265,DE,Germany,103088.0,4256.27,41287.73475089244,11.543338271378424,10.628320755444733
DE266,DE,Germany,79216.0,4066.98,51340.38578065037,11.279933577601204,10.8462329686285
DE267,DE,Germany,83258.0,3305.44,39701.16985755123,11.329699499321853,10.589135933685741
DE268,DE,Germany,90576.0,4408.12,48667.63822646176,11.41394455627644,10.792769575380529
DE269,DE,Germany,126649.0,5698.57,44994.986142804126,11.749174759622889,10.714306343496096
DE26A,DE,Germany,125270.0,5843.74,46649.15781911072,11.738226686838237,10.750410152931623
DE26B,DE,Germany,114749.0,3232.52,28170.35442574663,11.65050241328787,10.246025442464916
DE26C,DE,Germany,160240.0,5729.66,35756.739890164754,11.9844279703397,10.484494058749126
DE271,DE,Germany,296706.0,16693.92,56264.18070413136,12.600497028521358,10.937813389701226
DE272,DE,Germany,45459.0,2059.55,45305.66004531556,10.724566099804273,10.721187249478753
DE273,DE,Germany,65229.0,4419.51,67753.75983075013,11.08565943430317,11.123635232858948
DE274,DE,Germany,43696.0,3182.82,72840.0768949103,10.685011843713486,11.196021589509717
DE275,DE,Germany,135133.0,4817.8,35652.283306076235,11.814014757629328,10.48156847164774
DE276,DE,Germany,259302.0,9646.0,37199.8673361563,12.46574868457067,10.524060474022521
DE277,DE,Germany,97430.0,4271.93,43846.14595093914,11.486889450419387,10.68844210228288
DE278,DE,Germany,128361.0,6629.05,51643.80146617742,11.762601885782415,10.852125457010585
DE279,DE,Germany,180320.0,7785.6,43176.57497781721,12.102488329273603,10.673053381279875
DE27A,DE,Germany,81874.0,3890.39,47516.79409824853,11.312936759122506,10.768838487498265
DE27B,DE,Germany,140153.0,6697.03,47783.70780504163,11.850489962000655,10.774440019481375
DE27C,DE,Germany,143384.0,7301.91,50925.556547452994,11.873281624911433,10.838120169802162
DE27D,DE,Germany,133770.0,7982.88,59676.160574119756,11.803877186289633,10.99668789926458
DE27E,DE,Germany,152664.0,6558.65,42961.339936068754,11.93599470702675,10.668055919014513
DE300,DE,Germany,3632853.0,199564.58,54933.29347485296,15.105528847956966,10.913874882210003
DE401,DE,Germany,73612.0,2951.7,40098.081834483506,11.206563334905086,10.599083777599018
DE402,DE,Germany,94250.0,4430.24,47005.19893899204,11.453706105310257,10.758013490297962
DE403,DE,Germany,56434.0,2629.5,46594.251692242266,10.940827092732425,10.749232458261249
DE404,DE,Germany,182987.0,9550.42,52191.79504554968,12.117170391048855,10.862680578480736
DE405,DE,Germany,191525.0,5224.85,27280.250620023497,12.162773627385022,10.213918298866206
DE406,DE,Germany,176373.0,8462.62,47981.38037001129,12.080356349615274,10.778568305675787
DE407,DE,Germany,99684.0,3261.1,32714.37743268729,11.509760461627073,10.395569937096395
DE408,DE,Germany,168494.0,4344.41,25783.766781012975,12.034655419831957,10.157500378349377
DE409,DE,Germany,196930.0,5423.56,27540.547402630375,12.190603614626243,10.223414648723828
DE40A,DE,Germany,216849.0,6777.06,31252.438332664664,12.286956537770287,10.349852678765897
DE40B,DE,Germany,109091.0,3822.18,35036.620802815996,11.599937675292844,10.46414910212406
DE40C,DE,Germany,179748.0,7475.44,41588.44604668758,12.099311148956719,10.635577668410345
DE40D,DE,Germany,99294.0,3321.97,33455.898644429675,11.505840425246998,10.417983392145343
DE40E,DE,Germany,219092.0,7256.7,33121.702298577766,12.297247011909183,10.407944005082287
DE40F,DE,Germany,76322.0,2744.35,35957.52207751369,11.242716511229546,10.490093578466974
DE40G,DE,Germany,111083.0,5690.36,51226.20022865785,11.618032948618156,10.844006403357897
DE40H,DE,Germany,175569.0,7646.78,43554.27210954098,12.075787407013138,10.68176307412944
DE40I,DE,Germany,117822.0,4571.58,38800.73330956867,11.676930289978285,10.566194425163918
DE501,DE,Germany,576947.0,35482.31,61500.120461671526,13.26550568685195,11.026794412519058
DE502,DE,Germany,118811.0,5079.02,42748.735386454115,11.685289274216844,10.663094892323949
DE600,DE,Germany,1832675.0,155055.06,84605.86847095093,14.42128720613692,11.345758910457441
DE711,DE,Germany,162329.0,15417.26,94975.38948678301,11.99738041899515,11.461373078987487
DE712,DE,Germany,747389.0,90525.28,121122.03952693978,13.52434107823723,11.704553907424316
DE713,DE,Germany,130542.0,6643.28,50889.981768319776,11.779450293046258,10.837421361326177
DE714,DE,Germany,284787.0,21087.15,74045.3391482055,12.559496811410728,11.212432875759655
DE715,DE,Germany,273288.0,9761.61,35719.13146570651,12.518281463158552,10.483441719625013
DE716,DE,Germany,300928.0,10140.63,33697.861282433005,12.614626312459686,10.425189650897277
DE717,DE,Germany,266326.0,14911.03,55987.8870256753,12.4924764012832,10.932890643207452
DE718,DE,Germany,238534.0,17429.85,73070.71528587119,12.382267136802149,11.199182953787183
DE719,DE,Germany,415753.0,16838.76,40501.83642691694,12.937846612904064,10.60910259594112
DE71A,DE,Germany,237671.0,17330.0,72915.92158908743,12.378642643381182,11.197062297292744
