city,region4,city_tier,pop_10k,gdp_100m,OCR_w1,Q_w1,K_100m,V_100m,ln_Pop,ln_OCR,ln_Q,ln_GDP,ln_K,ln_V
贵港市,西部,三线及以下,421.2915901060071,911.97995,1.715370322507373,1.6998829935333597,3736.462812259562,6322.734065985584,6.043325207015039,0.5396289887992339,0.530559421360143,6.815618005183543,8.225894670760818,8.751906998971641
齐齐哈尔市,东北,三线及以下,423.1126053639847,1297.818,1.5493977414512528,1.6810866067210828,4867.205145366074,8144.581093982835,6.047638350153848,0.4378663015221106,0.5194403740517785,7.168439671716405,8.490275159215564,9.005108088649415
宁波市,东部,新一线,904.7886949429038,8345.0507,0.4059573500595005,1.6129784863711918,26896.3403400779,43416.37631492046,6.807701430186833,-0.9015071740129799,0.47808246140452243,9.029423911571788,10.199745509497467,10.67859198336093
驻马店市,中部,三线及以下,689.0201967892284,1972.9881,1.3606068022319269,1.5781669650856918,8040.319916429917,12688.967280830244,6.535270583775949,0.3079307783518156,0.45626402486550166,7.587304474580199,8.992224151982123,9.448488176847624
玉溪市,西部,三线及以下,219.92607223476296,1278.20265,0.6597666748192221,1.57726640828121,3521.8077204057768,5473.817648207674,5.393291454583318,-0.4158690294668321,0.45569322730942985,7.153210190442009,8.166729693700372,8.607731576697871
自贡市,西部,三线及以下,255.82502354788068,1188.8375,0.7684068691899444,1.558573924105933,3280.632948858977,5119.58283428044,5.544493709019647,-0.2634359085259959,0.4437712519562607,7.0807312178805155,8.09579165497455,8.540828237034466
普洱市,西部,三线及以下,237.6649015748031,540.7782,2.2225260903943216,1.5528740133984438,2627.5318600087335,4067.8217270555906,5.470861704964624,0.7986444275470621,0.44010741621281985,6.29300921326537,7.873800228275587,8.31086293296718
石家庄市,东部,二线,1104.6733999048977,5684.164049999999,1.1417299065150748,1.5519520268842335,30909.331582411683,48627.2670518292,7.007305004566779,0.132544574079916,0.4395135107705511,8.6454393505176,10.338813410253449,10.791939703007786
定西市,西部,三线及以下,251.5848434925865,331.0768,5.197116290913495,1.5190882083532604,3003.8163072686048,4563.061932430972,5.527780282521239,1.6481039123227104,0.41811029194295074,5.8023503726328025,8.007638861636364,8.425749153579316
内江市,西部,三线及以下,325.39459926017264,1248.1248,1.0298320648855204,1.5016857013814835,3838.244569625203,5727.574111047892,5.785038597413559,0.029395745147993386,0.4065882780375934,7.129397543929707,8.252770397733137,8.653047353754697
苏州市,东部,新一线,1154.8065656565657,14989.58,0.2845605241664702,1.5012544933246534,40067.08793871671,60473.22305146263,7.051688133308265,-1.2568093093192094,0.40630108746313304,9.615110572024994,10.598310526637315,11.009955951854515
泉州市,东部,二线,833.357408616188,6392.17165,0.4610163619893422,1.4738736815519944,16941.768272344078,24897.90734999452,6.72546261211029,-0.774321744230638,0.38789409236896527,8.762829340965402,9.737537347194266,10.122539036752164
达州市,西部,三线及以下,563.2302752293579,1398.92295,1.760996059458434,1.4724851783956383,6803.458946997439,9971.76669522202,6.33368855913299,0.5658795918388988,0.3869515708872676,7.243457898095185,8.825186430512236,9.207513048383198
葫芦岛市,东北,三线及以下,248.81956124314445,683.75955,1.7939868950379516,1.4724470866136286,3277.3158379922565,4825.015793769653,5.516727980134354,0.5844404587258386,0.386925701509921,6.527606320731888,8.094780024277993,8.481569287087865
莆田市,东部,三线及以下,304.8665663474692,1739.29495,0.8984627493078066,1.4627428578992565,7686.764049486731,11144.417957279342,5.719874193496539,-0.10707003237388053,0.3803133430212419,7.46123510894298,8.94725517413194,9.318694019896268
南充市,西部,三线及以下,578.2822307157749,1583.801,1.7211190281824789,1.4583595532637117,7071.469595478854,10258.221976287145,6.360062037933969,0.5429746770588864,0.3773122103606718,7.367582933168966,8.863823600865489,9.235834807048986
兰州市,西部,二线,422.54236526946113,2180.1119,0.8367374143437102,1.456242602853124,9343.040968803029,13566.57894292455,6.046289714597371,-0.17824498012277987,0.3758595587331348,7.687131484741011,9.142387063756372,9.515364616618173
邵阳市,中部,三线及以下,659.3418867924528,1458.6282500000002,2.1379303301635666,1.4102258903413012,7063.955089111956,9919.228051757029,6.491242196320875,0.7598382256189412,0.3437498974742961,7.285251718249593,8.862760384550102,9.202230379887787
惠州市,东部,二线,548.9553015075377,3276.0988500000003,0.5427180476701206,1.3984594847030547,10276.539870989203,14472.760462811457,6.308017020175847,-0.6111653431310633,0.33537126270254336,8.094408618510409,9.237618893925383,9.580023572876131
漳州市,东部,三线及以下,486.7274809160306,2946.3611499999997,0.837062765149465,1.3972141219877376,11652.365889392677,16256.774087218322,6.187704379013688,-0.17785622307299762,0.3344803412482569,7.988326179461519,9.36326451901033,9.696264967798758
怀化市,中部,三线及以下,457.1349376797699,1336.7923500000002,1.254938105576982,1.3869741384790029,4634.7375102498045,6397.95188682769,6.124978615756942,0.22708625310220854,0.32712449550565587,7.198028254643625,8.441334844303483,8.763733200448003
