panel,urban_pct_bin,MUQ_median,MUQ_q25,MUQ_q75,n_obs,city,year,tier,fai_gdp,MUQ,msa_name,region,hu_growth,category,beta,ci_lower,ci_upper
b_high_income,79.35977296309633,12.984619939352864,8.45741216722605,17.026458931762605,222.0,,,,,,,,,,,,
b_high_income,85.25698068792596,10.954688565340838,6.8626284135649325,14.979593447585856,209.0,,,,,,,,,,,,
b_high_income,91.15418841275559,11.024485994790101,7.127870070034519,15.634723414200407,108.0,,,,,,,,,,,,
b_high_income,97.05139613758519,10.358121383869124,5.661330802743596,14.142745145018912,97.0,,,,,,,,,,,,
c_china_city,,,,,,三亚市,2012.0,,1.3002687615666428,1.5309151184831065,,,,,,,
c_china_city,,,,,,三亚市,2013.0,,1.4010864582820155,0.9326702073850666,,,,,,,
c_china_city,,,,,,三亚市,2014.0,,1.5321958664960023,0.6331735964127344,,,,,,,
c_china_city,,,,,,三亚市,2015.0,,1.5321958664960023,-1.8783228614177747,,,,,,,
c_china_city,,,,,,三亚市,2016.0,,1.5321958664960023,0.3663019722121352,,,,,,,
c_china_city,,,,,,三明市,2016.0,三线,1.1509565918718507,-0.0472915879554958,,,,,,,
c_china_city,,,,,,上海市,2011.0,一线,0.2638228894090288,1.5636708843559144,,,,,,,
c_china_city,,,,,,上海市,2012.0,一线,0.2602057604604563,2.4312902610079483,,,,,,,
c_china_city,,,,,,上海市,2013.0,一线,0.2612767265435059,10.66000947859596,,,,,,,
c_china_city,,,,,,上海市,2014.0,一线,0.2551358851309207,2.2453915430418907,,,,,,,
c_china_city,,,,,,上海市,2015.0,一线,0.252727575233497,7.864916921217966,,,,,,,
c_china_city,,,,,,上海市,2016.0,一线,0.239602564352799,10.696554803766736,,,,,,,
c_china_city,,,,,,东莞市,2012.0,新一线,0.2355905416194535,1.0182534204816722,,,,,,,
c_china_city,,,,,,东莞市,2013.0,新一线,0.2520819639168209,2.1209916027936626,,,,,,,
c_china_city,,,,,,东莞市,2014.0,新一线,0.2426514039635304,1.197310306328818,,,,,,,
c_china_city,,,,,,东莞市,2015.0,新一线,0.2305180893731973,1.6501858438704875,,,,,,,
c_china_city,,,,,,东莞市,2016.0,新一线,0.2281091745450303,7.160079479122212,,,,,,,
c_china_city,,,,,,东营市,2016.0,,0.7105837165191401,0.102662327210281,,,,,,,
c_china_city,,,,,,中山市,2012.0,二线,0.3660052390715576,-0.4738564692438979,,,,,,,
c_china_city,,,,,,中山市,2013.0,二线,0.3648929459328049,0.7253089667769833,,,,,,,
c_china_city,,,,,,中山市,2014.0,二线,0.3201044248244664,2.0060094182512733,,,,,,,
c_china_city,,,,,,中山市,2015.0,二线,0.3506302888546788,-0.255294863594443,,,,,,,
c_china_city,,,,,,中山市,2016.0,二线,0.3587556177793153,3.000637442140667,,,,,,,
